symbol,trading_date,open,raw_open_text,high,low,close,source,fetched_at,valid_numeric,valid_positive,within_hl_range,validation_flags,in_db,db_open,db_high,db_low,db_close,comparison_flags
KSE-ALL,2012-06-01,9726.18,"9,726.18",9843.9,9708.83,9781.39,ksestocks.com/MarketSummary,2026-07-03T13:32:02.604356+00:00,1,1,1,,1,,9843.9,9708.83,9781.39,
KSE-MI30,2012-06-01,24020.41,"24,020.41",24354.15,23964.28,24202.81,ksestocks.com/MarketSummary,2026-07-03T13:32:02.604356+00:00,1,1,1,,1,,24354.15,23964.28,24202.81,
KSE-100,2012-06-04,13896.44,"13,896.44",13906.88,13744.39,13757.92,ksestocks.com/MarketSummary,2026-07-03T13:32:06.636603+00:00,1,1,1,,1,,13906.88,13744.39,13757.92,
KSE-30,2012-06-04,12066.76,"12,066.76",12066.76,11910.85,11926.01,ksestocks.com/MarketSummary,2026-07-03T13:32:06.636603+00:00,1,1,1,,1,,12066.76,11910.85,11926.01,
KSE-ALL,2012-06-04,9795.05,"9,795.05",9803.04,9690.56,9699.36,ksestocks.com/MarketSummary,2026-07-03T13:32:06.636603+00:00,1,1,1,,1,,9803.04,9690.56,9699.36,
KSE-MI30,2012-06-04,24218.05,"24,218.05",24233.75,23886.75,23909.17,ksestocks.com/MarketSummary,2026-07-03T13:32:06.636603+00:00,1,1,1,,1,,24233.75,23886.75,23909.17,
KSE-100,2012-06-05,13767.15,"13,767.15",13793.33,13630.35,13708.23,ksestocks.com/MarketSummary,2026-07-03T13:32:11.045613+00:00,1,1,1,,1,,13793.33,13630.35,13708.23,
KSE-30,2012-06-05,11931.52,"11,931.52",11972.71,11812.85,11835.05,ksestocks.com/MarketSummary,2026-07-03T13:32:11.045613+00:00,1,1,1,,1,,11972.71,11812.85,11835.05,
KSE-ALL,2012-06-05,9706.06,"9,706.06",9724.98,9611.27,9663.33,ksestocks.com/MarketSummary,2026-07-03T13:32:11.045613+00:00,1,1,1,,1,,9724.98,9611.27,9663.33,
KSE-MI30,2012-06-05,23944.3,"23,944.30",23996.39,23700.58,23740.82,ksestocks.com/MarketSummary,2026-07-03T13:32:11.045613+00:00,1,1,1,,1,,23996.39,23700.58,23740.82,
KSE-100,2012-06-06,13714.63,"13,714.63",13843.39,13714.63,13745.73,ksestocks.com/MarketSummary,2026-07-03T13:32:15.076396+00:00,1,1,1,,1,,13843.39,13714.63,13745.73,
KSE-30,2012-06-06,11843.43,"11,843.43",11963.82,11843.43,11885.47,ksestocks.com/MarketSummary,2026-07-03T13:32:15.076396+00:00,1,1,1,,1,,11963.82,11843.43,11885.47,
KSE-ALL,2012-06-06,9668.15,"9,668.15",9753.15,9668.15,9685.87,ksestocks.com/MarketSummary,2026-07-03T13:32:15.076396+00:00,1,1,1,,1,,9753.15,9668.15,9685.87,
KSE-MI30,2012-06-06,23778.09,"23,778.09",23947.86,23778.09,23797.38,ksestocks.com/MarketSummary,2026-07-03T13:32:15.076396+00:00,1,1,1,,1,,23947.86,23778.09,23797.38,
KSE-100,2012-06-07,13745.14,"13,745.14",13837.66,13646.46,13717.3,ksestocks.com/MarketSummary,2026-07-03T13:32:19.069999+00:00,1,1,1,,1,,13837.66,13646.46,13717.3,
KSE-30,2012-06-07,11887.37,"11,887.37",11961.1,11806.45,11871.14,ksestocks.com/MarketSummary,2026-07-03T13:32:19.069999+00:00,1,1,1,,1,,11961.1,11806.45,11871.14,
KSE-ALL,2012-06-07,9685.51,"9,685.51",9747.7,9609.25,9657.59,ksestocks.com/MarketSummary,2026-07-03T13:32:19.069999+00:00,1,1,1,,1,,9747.7,9609.25,9657.59,
KSE-MI30,2012-06-07,23839.24,"23,839.24",23950.27,23657.6,23749.23,ksestocks.com/MarketSummary,2026-07-03T13:32:19.069999+00:00,1,1,1,,1,,23950.27,23657.6,23749.23,
KSE-100,2012-06-08,13726.24,"13,726.24",13770.13,13509.69,13558.7,ksestocks.com/MarketSummary,2026-07-03T13:32:22.997949+00:00,1,1,1,,1,,13770.13,13509.69,13558.7,
KSE-30,2012-06-08,11882.35,"11,882.35",11901.62,11650.6,11708.97,ksestocks.com/MarketSummary,2026-07-03T13:32:22.997949+00:00,1,1,1,,1,,11901.62,11650.6,11708.97,
KSE-ALL,2012-06-08,9663.53,"9,663.53",9698.89,9517.31,9550.94,ksestocks.com/MarketSummary,2026-07-03T13:32:22.997949+00:00,1,1,1,,1,,9698.89,9517.31,9550.94,
KSE-MI30,2012-06-08,23759.42,"23,759.42",23813.13,23367.99,23466.87,ksestocks.com/MarketSummary,2026-07-03T13:32:22.997949+00:00,1,1,1,,1,,23813.13,23367.99,23466.87,
KSE-100,2012-06-11,13590.18,"13,590.18",13676.49,13551.08,13601.46,ksestocks.com/MarketSummary,2026-07-03T13:32:26.836296+00:00,1,1,1,,1,,13676.49,13551.08,13601.46,
KSE-30,2012-06-11,11719.72,"11,719.72",11787.92,11707.0,11746.65,ksestocks.com/MarketSummary,2026-07-03T13:32:26.836296+00:00,1,1,1,,1,,11787.92,11707.0,11746.65,
KSE-ALL,2012-06-11,9571.61,"9,571.61",9633.02,9546.9,9578.99,ksestocks.com/MarketSummary,2026-07-03T13:32:26.836296+00:00,1,1,1,,1,,9633.02,9546.9,9578.99,
KSE-MI30,2012-06-11,23560.68,"23,560.68",23660.81,23517.3,23592.2,ksestocks.com/MarketSummary,2026-07-03T13:32:26.836296+00:00,1,1,1,,1,,23660.81,23517.3,23592.2,
KSE-100,2012-06-12,13622.04,"13,622.04",13622.04,13398.57,13429.56,ksestocks.com/MarketSummary,2026-07-03T13:32:30.691939+00:00,1,1,1,,1,,13622.04,13398.57,13429.56,
KSE-30,2012-06-12,11752.85,"11,752.85",11752.85,11537.23,11558.22,ksestocks.com/MarketSummary,2026-07-03T13:32:30.691939+00:00,1,1,1,,1,,11752.85,11537.23,11558.22,
KSE-ALL,2012-06-12,9592.29,"9,592.29",9592.29,9438.93,9460.51,ksestocks.com/MarketSummary,2026-07-03T13:32:30.691939+00:00,1,1,1,,1,,9592.29,9438.93,9460.51,
KSE-MI30,2012-06-12,23585.65,"23,585.65",23585.65,23144.6,23221.09,ksestocks.com/MarketSummary,2026-07-03T13:32:30.691939+00:00,1,1,1,,1,,23585.65,23144.6,23221.09,
KSE-100,2012-06-13,13471.76,"13,471.76",13531.88,13341.23,13368.89,ksestocks.com/MarketSummary,2026-07-03T13:32:34.861010+00:00,1,1,1,,1,,13531.88,13341.23,13368.89,
KSE-30,2012-06-13,11592.91,"11,592.91",11645.45,11465.24,11499.5,ksestocks.com/MarketSummary,2026-07-03T13:32:34.861010+00:00,1,1,1,,1,,11645.45,11465.24,11499.5,
KSE-ALL,2012-06-13,9487.73,"9,487.73",9532.95,9404.26,9422.33,ksestocks.com/MarketSummary,2026-07-03T13:32:34.861010+00:00,1,1,1,,1,,9532.95,9404.26,9422.33,
KSE-MI30,2012-06-13,23272.52,"23,272.52",23376.53,23083.59,23157.6,ksestocks.com/MarketSummary,2026-07-03T13:32:34.861010+00:00,1,1,1,,1,,23376.53,23083.59,23157.6,
KSE-100,2012-06-14,13372.52,"13,372.52",13689.31,13372.52,13656.2,ksestocks.com/MarketSummary,2026-07-03T13:32:38.823765+00:00,1,1,1,,1,,13689.31,13372.52,13656.2,
KSE-30,2012-06-14,11498.1,"11,498.10",11825.0,11498.1,11800.47,ksestocks.com/MarketSummary,2026-07-03T13:32:38.823765+00:00,1,1,1,,1,,11825.0,11498.1,11800.47,
KSE-ALL,2012-06-14,9424.77,"9,424.77",9641.19,9424.77,9618.54,ksestocks.com/MarketSummary,2026-07-03T13:32:38.823765+00:00,1,1,1,,1,,9641.19,9424.77,9618.54,
KSE-MI30,2012-06-14,23198.26,"23,198.26",23694.84,23198.26,23636.51,ksestocks.com/MarketSummary,2026-07-03T13:32:38.823765+00:00,1,1,1,,1,,23694.84,23198.26,23636.51,
KSE-100,2012-06-15,13675.22,"13,675.22",13753.09,13616.87,13665.8,ksestocks.com/MarketSummary,2026-07-03T13:32:42.967366+00:00,1,1,1,,1,,13753.09,13616.87,13665.8,
KSE-30,2012-06-15,11819.08,"11,819.08",11893.25,11759.59,11786.87,ksestocks.com/MarketSummary,2026-07-03T13:32:42.967366+00:00,1,1,1,,1,,11893.25,11759.59,11786.87,
KSE-ALL,2012-06-15,9631.16,"9,631.16",9685.81,9594.29,9630.48,ksestocks.com/MarketSummary,2026-07-03T13:32:42.967366+00:00,1,1,1,,1,,9685.81,9594.29,9630.48,
KSE-MI30,2012-06-15,23687.91,"23,687.91",23807.86,23581.15,23608.29,ksestocks.com/MarketSummary,2026-07-03T13:32:42.967366+00:00,1,1,1,,1,,23807.86,23581.15,23608.29,
KSE-100,2012-06-18,13671.63,"13,671.63",13821.21,13671.63,13754.13,ksestocks.com/MarketSummary,2026-07-03T13:32:46.947238+00:00,1,1,1,,1,,13821.21,13671.63,13754.13,
KSE-30,2012-06-18,11788.08,"11,788.08",11943.79,11788.08,11897.2,ksestocks.com/MarketSummary,2026-07-03T13:32:46.947238+00:00,1,1,1,,1,,11943.79,11788.08,11897.2,
KSE-ALL,2012-06-18,9634.38,"9,634.38",9732.38,9634.38,9687.35,ksestocks.com/MarketSummary,2026-07-03T13:32:46.947238+00:00,1,1,1,,1,,9732.38,9634.38,9687.35,
KSE-MI30,2012-06-18,23740.85,"23,740.85",23889.93,23608.29,23789.98,ksestocks.com/MarketSummary,2026-07-03T13:32:46.947238+00:00,1,1,1,,1,,23889.93,23608.29,23789.98,
KSE-100,2012-06-19,13746.82,"13,746.82",13746.82,13631.43,13682.99,ksestocks.com/MarketSummary,2026-07-03T13:32:50.947236+00:00,1,1,1,,1,,13746.82,13631.43,13682.99,
KSE-30,2012-06-19,11894.1,"11,894.10",11894.1,11792.05,11852.5,ksestocks.com/MarketSummary,2026-07-03T13:32:50.947236+00:00,1,1,1,,1,,11894.1,11792.05,11852.5,
KSE-ALL,2012-06-19,9683.02,"9,683.02",9683.02,9604.46,9638.8,ksestocks.com/MarketSummary,2026-07-03T13:32:50.947236+00:00,1,1,1,,1,,9683.02,9604.46,9638.8,
KSE-MI30,2012-06-19,23764.73,"23,764.73",23773.37,23591.3,23705.78,ksestocks.com/MarketSummary,2026-07-03T13:32:50.947236+00:00,1,1,1,,1,,23773.37,23591.3,23705.78,
KSE-100,2012-06-20,13687.92,"13,687.92",13781.45,13633.85,13667.18,ksestocks.com/MarketSummary,2026-07-03T13:32:55.478324+00:00,1,1,1,,1,,13781.45,13633.85,13667.18,
KSE-30,2012-06-20,11852.03,"11,852.03",11921.33,11812.56,11835.43,ksestocks.com/MarketSummary,2026-07-03T13:32:55.478324+00:00,1,1,1,,1,,11921.33,11812.56,11835.43,
KSE-ALL,2012-06-20,9640.69,"9,640.69",9704.53,9602.25,9625.9,ksestocks.com/MarketSummary,2026-07-03T13:32:55.478324+00:00,1,1,1,,1,,9704.53,9602.25,9625.9,
KSE-MI30,2012-06-20,23714.76,"23,714.76",23813.85,23629.66,23667.83,ksestocks.com/MarketSummary,2026-07-03T13:32:55.478324+00:00,1,1,1,,1,,23813.85,23629.66,23667.83,
KSE-100,2012-06-21,13693.08,"13,693.08",13697.08,13537.22,13600.6,ksestocks.com/MarketSummary,2026-07-03T13:32:59.439483+00:00,1,1,1,,1,,13697.08,13537.22,13600.6,
KSE-30,2012-06-21,11860.19,"11,860.19",11860.19,11694.0,11746.51,ksestocks.com/MarketSummary,2026-07-03T13:32:59.439483+00:00,1,1,1,,1,,11860.19,11694.0,11746.51,
KSE-ALL,2012-06-21,9642.53,"9,642.53",9645.91,9531.71,9577.98,ksestocks.com/MarketSummary,2026-07-03T13:32:59.439483+00:00,1,1,1,,1,,9645.91,9531.71,9577.98,
KSE-MI30,2012-06-21,23699.14,"23,699.14",23726.57,23425.54,23528.83,ksestocks.com/MarketSummary,2026-07-03T13:32:59.439483+00:00,1,1,1,,1,,23726.57,23425.54,23528.83,
KSE-100,2012-06-22,13617.47,"13,617.47",13759.5,13536.48,13730.82,ksestocks.com/MarketSummary,2026-07-03T13:33:03.755480+00:00,1,1,1,,1,,13759.5,13536.48,13730.82,
KSE-30,2012-06-22,11753.27,"11,753.27",11884.03,11677.9,11866.54,ksestocks.com/MarketSummary,2026-07-03T13:33:03.755480+00:00,1,1,1,,1,,11884.03,11677.9,11866.54,
KSE-ALL,2012-06-22,9589.02,"9,589.02",9688.23,9535.93,9670.12,ksestocks.com/MarketSummary,2026-07-03T13:33:03.755480+00:00,1,1,1,,1,,9688.23,9535.93,9670.12,
KSE-MI30,2012-06-22,23553.65,"23,553.65",23800.41,23424.74,23765.1,ksestocks.com/MarketSummary,2026-07-03T13:33:03.755480+00:00,1,1,1,,1,,23800.41,23424.74,23765.1,
KSE-100,2012-06-25,13730.82,"13,730.82",13776.76,13628.77,13642.2,ksestocks.com/MarketSummary,2026-07-03T13:33:07.839344+00:00,1,1,1,,1,,13776.76,13628.77,13642.2,
KSE-30,2012-06-25,11897.37,"11,897.37",11917.54,11764.6,11774.81,ksestocks.com/MarketSummary,2026-07-03T13:33:07.839344+00:00,1,1,1,,1,,11917.54,11764.6,11774.81,
KSE-ALL,2012-06-25,9670.12,"9,670.12",9702.66,9601.88,9608.94,ksestocks.com/MarketSummary,2026-07-03T13:33:07.839344+00:00,1,1,1,,1,,9702.66,9601.88,9608.94,
KSE-MI30,2012-06-25,23862.28,"23,862.28",23870.1,23577.18,23596.37,ksestocks.com/MarketSummary,2026-07-03T13:33:07.839344+00:00,1,1,1,,1,,23870.1,23577.18,23596.37,
KSE-100,2012-06-26,13643.87,"13,643.87",13707.21,13587.97,13656.04,ksestocks.com/MarketSummary,2026-07-03T13:33:11.878321+00:00,1,1,1,,1,,13707.21,13587.97,13656.04,
KSE-30,2012-06-26,11776.39,"11,776.39",11824.32,11748.92,11779.67,ksestocks.com/MarketSummary,2026-07-03T13:33:11.878321+00:00,1,1,1,,1,,11824.32,11748.92,11779.67,
KSE-ALL,2012-06-26,9610.19,"9,610.19",9653.75,9574.5,9615.66,ksestocks.com/MarketSummary,2026-07-03T13:33:11.878321+00:00,1,1,1,,1,,9653.75,9574.5,9615.66,
KSE-MI30,2012-06-26,23580.61,"23,580.61",23693.07,23556.08,23614.06,ksestocks.com/MarketSummary,2026-07-03T13:33:11.878321+00:00,1,1,1,,1,,23693.07,23556.08,23614.06,
KSE-100,2012-06-27,13658.81,"13,658.81",13825.3,13652.07,13799.12,ksestocks.com/MarketSummary,2026-07-03T13:33:16.277670+00:00,1,1,1,,1,,13825.3,13652.07,13799.12,
KSE-30,2012-06-27,11780.75,"11,780.75",11951.46,11768.93,11933.77,ksestocks.com/MarketSummary,2026-07-03T13:33:16.277670+00:00,1,1,1,,1,,11951.46,11768.93,11933.77,
KSE-ALL,2012-06-27,9618.48,"9,618.48",9727.58,9614.72,9709.19,ksestocks.com/MarketSummary,2026-07-03T13:33:16.277670+00:00,1,1,1,,1,,9727.58,9614.72,9709.19,
KSE-MI30,2012-06-27,23599.5,"23,599.50",23850.7,23589.63,23828.72,ksestocks.com/MarketSummary,2026-07-03T13:33:16.277670+00:00,1,1,1,,1,,23850.7,23589.63,23828.72,
KSE-100,2012-06-28,13818.35,"13,818.35",13880.58,13785.29,13805.42,ksestocks.com/MarketSummary,2026-07-03T13:33:20.315430+00:00,1,1,1,,1,,13880.58,13785.29,13805.42,
KSE-30,2012-06-28,11960.3,"11,960.30",12009.54,11919.86,11932.21,ksestocks.com/MarketSummary,2026-07-03T13:33:20.315430+00:00,1,1,1,,1,,12009.54,11919.86,11932.21,
KSE-ALL,2012-06-28,9721.87,"9,721.87",9765.0,9699.26,9713.55,ksestocks.com/MarketSummary,2026-07-03T13:33:20.315430+00:00,1,1,1,,1,,9765.0,9699.26,9713.55,
KSE-MI30,2012-06-28,23881.37,"23,881.37",23953.25,23763.15,23763.15,ksestocks.com/MarketSummary,2026-07-03T13:33:20.315430+00:00,1,1,1,,1,,23953.25,23763.15,23763.15,
KSE-100,2012-06-29,13805.96,"13,805.96",13885.6,13764.34,13801.41,ksestocks.com/MarketSummary,2026-07-03T13:33:24.213740+00:00,1,1,1,,1,,13885.6,13764.34,13801.41,
KSE-30,2012-06-29,11932.12,"11,932.12",12011.22,11891.29,11922.13,ksestocks.com/MarketSummary,2026-07-03T13:33:24.213740+00:00,1,1,1,,1,,12011.22,11891.29,11922.13,
KSE-ALL,2012-06-29,9714.95,"9,714.95",9766.56,9686.31,9708.31,ksestocks.com/MarketSummary,2026-07-03T13:33:24.213740+00:00,1,1,1,,1,,9766.56,9686.31,9708.31,
KSE-MI30,2012-06-29,23759.16,"23,759.16",23905.29,23709.85,23776.48,ksestocks.com/MarketSummary,2026-07-03T13:33:24.213740+00:00,1,1,1,,1,,23905.29,23709.85,23776.48,
KSE-100,2012-07-02,13810.76,"13,810.76",14169.78,13810.76,14142.92,ksestocks.com/MarketSummary,2026-07-03T13:33:28.430371+00:00,1,1,1,,1,,14169.78,13810.76,14142.92,
KSE-30,2012-07-02,11939.59,"11,939.59",12263.38,11939.59,12246.91,ksestocks.com/MarketSummary,2026-07-03T13:33:28.430371+00:00,1,1,1,,1,,12263.38,11939.59,12246.91,
KSE-ALL,2012-07-02,9714.44,"9,714.44",9954.47,9714.44,9935.78,ksestocks.com/MarketSummary,2026-07-03T13:33:28.430371+00:00,1,1,1,,1,,9954.47,9714.44,9935.78,
KSE-MI30,2012-07-02,23883.22,"23,883.22",24341.86,23883.22,24303.16,ksestocks.com/MarketSummary,2026-07-03T13:33:28.430371+00:00,1,1,1,,1,,24341.86,23883.22,24303.16,
KSE-100,2012-07-03,14142.92,"14,142.92",14247.92,14117.49,14200.79,ksestocks.com/MarketSummary,2026-07-03T13:33:32.293182+00:00,1,1,1,,1,,14247.92,14117.49,14200.79,
KSE-30,2012-07-03,12288.07,"12,288.07",12350.64,12229.92,12302.6,ksestocks.com/MarketSummary,2026-07-03T13:33:32.293182+00:00,1,1,1,,1,,12350.64,12229.92,12302.6,
KSE-ALL,2012-07-03,9935.78,"9,935.78",10008.43,9919.66,9977.94,ksestocks.com/MarketSummary,2026-07-03T13:33:32.293182+00:00,1,1,1,,1,,10008.43,9919.66,9977.94,
KSE-MI30,2012-07-03,24396.42,"24,396.42",24522.63,24245.16,24402.55,ksestocks.com/MarketSummary,2026-07-03T13:33:32.293182+00:00,1,1,1,,1,,24522.63,24245.16,24402.55,
KSE-100,2012-07-04,14268.86,"14,268.86",14321.35,14168.4,14178.1,ksestocks.com/MarketSummary,2026-07-03T13:33:36.233480+00:00,1,1,1,,1,,14321.35,14168.4,14178.1,
KSE-30,2012-07-04,12408.55,"12,408.55",12433.97,12288.56,12303.77,ksestocks.com/MarketSummary,2026-07-03T13:33:36.233480+00:00,1,1,1,,1,,12433.97,12288.56,12303.77,
KSE-ALL,2012-07-04,10023.43,"10,023.43",10060.62,9956.22,9961.81,ksestocks.com/MarketSummary,2026-07-03T13:33:36.233480+00:00,1,1,1,,1,,10060.62,9956.22,9961.81,
KSE-MI30,2012-07-04,24605.89,"24,605.89",24669.62,24424.85,24448.64,ksestocks.com/MarketSummary,2026-07-03T13:33:36.233480+00:00,1,1,1,,1,,24669.62,24424.85,24448.64,
KSE-100,2012-07-05,14186.76,"14,186.76",14215.83,14149.64,14170.91,ksestocks.com/MarketSummary,2026-07-03T13:33:40.329943+00:00,1,1,1,,1,,14215.83,14149.64,14170.91,
KSE-30,2012-07-05,12312.44,"12,312.44",12326.92,12273.05,12310.44,ksestocks.com/MarketSummary,2026-07-03T13:33:40.329943+00:00,1,1,1,,1,,12326.92,12273.05,12310.44,
KSE-ALL,2012-07-05,9967.19,"9,967.19",9988.92,9946.47,9958.25,ksestocks.com/MarketSummary,2026-07-03T13:33:40.329943+00:00,1,1,1,,1,,9988.92,9946.47,9958.25,
KSE-MI30,2012-07-05,24501.26,"24,501.26",24530.21,24426.36,24503.33,ksestocks.com/MarketSummary,2026-07-03T13:33:40.329943+00:00,1,1,1,,1,,24530.21,24426.36,24503.33,
KSE-100,2012-07-06,14171.93,"14,171.93",14323.17,14169.42,14310.18,ksestocks.com/MarketSummary,2026-07-03T13:33:44.353587+00:00,1,1,1,,1,,14323.17,14169.42,14310.18,
KSE-30,2012-07-06,12312.05,"12,312.05",12458.69,12308.49,12452.0,ksestocks.com/MarketSummary,2026-07-03T13:33:44.353587+00:00,1,1,1,,1,,12458.69,12308.49,12452.0,
KSE-ALL,2012-07-06,9958.99,"9,958.99",10064.6,9957.52,10055.39,ksestocks.com/MarketSummary,2026-07-03T13:33:44.353587+00:00,1,1,1,,1,,10064.6,9957.52,10055.39,
KSE-MI30,2012-07-06,24512.43,"24,512.43",24737.59,24507.68,24732.56,ksestocks.com/MarketSummary,2026-07-03T13:33:44.353587+00:00,1,1,1,,1,,24737.59,24507.68,24732.56,
KSE-100,2012-07-09,14313.02,"14,313.02",14397.93,14253.39,14379.54,ksestocks.com/MarketSummary,2026-07-03T13:33:48.335953+00:00,1,1,1,,1,,14397.93,14253.39,14379.54,
KSE-30,2012-07-09,12457.63,"12,457.63",12530.57,12405.71,12504.61,ksestocks.com/MarketSummary,2026-07-03T13:33:48.335953+00:00,1,1,1,,1,,12530.57,12405.71,12504.61,
KSE-ALL,2012-07-09,10057.99,"10,057.99",10118.38,10019.49,10105.91,ksestocks.com/MarketSummary,2026-07-03T13:33:48.335953+00:00,1,1,1,,1,,10118.38,10019.49,10105.91,
KSE-MI30,2012-07-09,24730.68,"24,730.68",24818.7,24667.22,24787.66,ksestocks.com/MarketSummary,2026-07-03T13:33:48.335953+00:00,1,1,1,,1,,24818.7,24667.22,24787.66,
KSE-100,2012-07-10,14394.58,"14,394.58",14435.43,14355.23,14374.34,ksestocks.com/MarketSummary,2026-07-03T13:33:52.331637+00:00,1,1,1,,1,,14435.43,14355.23,14374.34,
KSE-30,2012-07-10,12520.97,"12,520.97",12554.74,12473.49,12499.34,ksestocks.com/MarketSummary,2026-07-03T13:33:52.331637+00:00,1,1,1,,1,,12554.74,12473.49,12499.34,
KSE-ALL,2012-07-10,10116.11,"10,116.11",10146.03,10090.59,10101.66,ksestocks.com/MarketSummary,2026-07-03T13:33:52.331637+00:00,1,1,1,,1,,10146.03,10090.59,10101.66,
KSE-MI30,2012-07-10,24823.4,"24,823.40",24929.43,24787.66,24852.17,ksestocks.com/MarketSummary,2026-07-03T13:33:52.331637+00:00,1,1,1,,1,,24929.43,24787.66,24852.17,
KSE-100,2012-07-11,14379.98,"14,379.98",14405.33,14333.37,14380.46,ksestocks.com/MarketSummary,2026-07-03T13:33:56.290422+00:00,1,1,1,,1,,14405.33,14333.37,14380.46,
KSE-30,2012-07-11,12507.54,"12,507.54",12526.52,12448.14,12486.84,ksestocks.com/MarketSummary,2026-07-03T13:33:56.290422+00:00,1,1,1,,1,,12526.52,12448.14,12486.84,
KSE-ALL,2012-07-11,10105.32,"10,105.32",10124.17,10077.13,10108.41,ksestocks.com/MarketSummary,2026-07-03T13:33:56.290422+00:00,1,1,1,,1,,10124.17,10077.13,10108.41,
KSE-MI30,2012-07-11,24886.56,"24,886.56",24904.98,24758.29,24830.56,ksestocks.com/MarketSummary,2026-07-03T13:33:56.290422+00:00,1,1,1,,1,,24904.98,24758.29,24830.56,
KSE-100,2012-07-12,14384.41,"14,384.41",14500.61,14363.24,14401.74,ksestocks.com/MarketSummary,2026-07-03T13:34:00.277386+00:00,1,1,1,,1,,14500.61,14363.24,14401.74,
KSE-30,2012-07-12,12485.61,"12,485.61",12594.06,12470.2,12492.03,ksestocks.com/MarketSummary,2026-07-03T13:34:00.277386+00:00,1,1,1,,1,,12594.06,12470.2,12492.03,
KSE-ALL,2012-07-12,10111.45,"10,111.45",10195.13,10098.11,10129.69,ksestocks.com/MarketSummary,2026-07-03T13:34:00.277386+00:00,1,1,1,,1,,10195.13,10098.11,10129.69,
KSE-MI30,2012-07-12,24812.0,"24,812.00",25052.21,24811.06,24825.16,ksestocks.com/MarketSummary,2026-07-03T13:34:00.277386+00:00,1,1,1,,1,,25052.21,24811.06,24825.16,
KSE-100,2012-07-13,14418.02,"14,418.02",14482.37,14313.87,14332.29,ksestocks.com/MarketSummary,2026-07-03T13:34:04.332898+00:00,1,1,1,,1,,14482.37,14313.87,14332.29,
KSE-30,2012-07-13,12508.03,"12,508.03",12554.83,12391.57,12402.31,ksestocks.com/MarketSummary,2026-07-03T13:34:04.332898+00:00,1,1,1,,1,,12554.83,12391.57,12402.31,
KSE-ALL,2012-07-13,10140.2,"10,140.20",10187.54,10070.15,10082.88,ksestocks.com/MarketSummary,2026-07-03T13:34:04.332898+00:00,1,1,1,,1,,10187.54,10070.15,10082.88,
KSE-MI30,2012-07-13,24860.15,"24,860.15",24961.63,24664.63,24679.8,ksestocks.com/MarketSummary,2026-07-03T13:34:04.332898+00:00,1,1,1,,1,,24961.63,24664.63,24679.8,
KSE-100,2012-07-16,14351.67,"14,351.67",14417.35,14351.67,14384.58,ksestocks.com/MarketSummary,2026-07-03T13:34:08.704348+00:00,1,1,1,,1,,14417.35,14351.67,14384.58,
KSE-30,2012-07-16,12417.92,"12,417.92",12475.23,12417.92,12445.24,ksestocks.com/MarketSummary,2026-07-03T13:34:08.704348+00:00,1,1,1,,1,,12475.23,12417.92,12445.24,
KSE-ALL,2012-07-16,10094.59,"10,094.59",10141.16,10094.59,10116.99,ksestocks.com/MarketSummary,2026-07-03T13:34:08.704348+00:00,1,1,1,,1,,10141.16,10094.59,10116.99,
KSE-MI30,2012-07-16,24757.48,"24,757.48",24828.21,24715.09,24772.25,ksestocks.com/MarketSummary,2026-07-03T13:34:08.704348+00:00,1,1,1,,1,,24828.21,24715.09,24772.25,
KSE-100,2012-07-17,14388.23,"14,388.23",14485.44,14373.66,14445.28,ksestocks.com/MarketSummary,2026-07-03T13:34:12.972521+00:00,1,1,1,,1,,14485.44,14373.66,14445.28,
KSE-30,2012-07-17,12448.22,"12,448.22",12567.77,12448.22,12534.58,ksestocks.com/MarketSummary,2026-07-03T13:34:12.972521+00:00,1,1,1,,1,,12567.77,12448.22,12534.58,
KSE-ALL,2012-07-17,10119.52,"10,119.52",10184.87,10111.77,10157.94,ksestocks.com/MarketSummary,2026-07-03T13:34:12.972521+00:00,1,1,1,,1,,10184.87,10111.77,10157.94,
KSE-MI30,2012-07-17,24838.02,"24,838.02",24971.07,24816.82,24918.45,ksestocks.com/MarketSummary,2026-07-03T13:34:12.972521+00:00,1,1,1,,1,,24971.07,24816.82,24918.45,
KSE-100,2012-07-18,14452.03,"14,452.03",14596.8,14442.75,14596.59,ksestocks.com/MarketSummary,2026-07-03T13:34:17.096344+00:00,1,1,1,,1,,14596.8,14442.75,14596.59,
KSE-30,2012-07-18,12543.25,"12,543.25",12677.04,12539.68,12665.22,ksestocks.com/MarketSummary,2026-07-03T13:34:17.096344+00:00,1,1,1,,1,,12677.04,12539.68,12665.22,
KSE-ALL,2012-07-18,10163.55,"10,163.55",10266.72,10156.97,10266.71,ksestocks.com/MarketSummary,2026-07-03T13:34:17.096344+00:00,1,1,1,,1,,10266.72,10156.97,10266.71,
KSE-MI30,2012-07-18,24962.54,"24,962.54",25162.97,24960.56,25118.73,ksestocks.com/MarketSummary,2026-07-03T13:34:17.096344+00:00,1,1,1,,1,,25162.97,24960.56,25118.73,
KSE-100,2012-07-19,14622.62,"14,622.62",14634.33,14544.55,14568.21,ksestocks.com/MarketSummary,2026-07-03T13:34:21.326417+00:00,1,1,1,,1,,14634.33,14544.55,14568.21,
KSE-30,2012-07-19,12688.11,"12,688.11",12697.07,12613.06,12628.17,ksestocks.com/MarketSummary,2026-07-03T13:34:21.326417+00:00,1,1,1,,1,,12697.07,12613.06,12628.17,
