symbol,date,entry_close,breakout,rs_score_20,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,ret_90d,mfe_pct,mae_pct,hit_tp_10
AGHA,2026-03-02,6.06,1,-8.52309583602322,-0.49504950495048455,6.930693069306945,7.260726072607268,14.85148514851486,31.02310231023104,,50.16501650165017,-3.465346534653465,0
AGL,2010-06-14,21.94,1,,10.164083865086601,14.539653600729249,18.50501367365542,19.644484958979028,9.38924339106654,3.646308113035538,26.66362807657246,-3.600729261622619,0
AGL,2010-08-09,24.0,1,,-7.33333333333334,-6.25,2.0000000000000018,-0.24999999999999467,-13.541666666666666,-0.791666666666672,5.7499999999999964,-15.583333333333327,0
AGL,2010-08-10,23.5,1,,-0.8510638297872309,-1.5744680851063872,3.531914893617014,-3.1489361702127594,-9.14893617021276,-1.276595744680854,7.9999999999999964,-13.787234042553184,0
AGL,2010-08-16,22.24,1,,1.169064748201446,6.654676258992809,7.8687050359712245,3.462230215827353,-1.8435251798561159,0.989208633093536,14.118705035971226,-8.902877697841713,0
AGL,2010-10-18,21.46,1,,0.46598322460390434,3.6812674743709186,2.516309412861133,10.857409133271194,18.49953401677539,3.541472506989739,24.557315936626278,-5.591798695246967,0
AGL,2011-04-19,20.5,1,,1.4634146341463448,1.951219512195115,-7.60975609756097,-8.097560975609756,-14.195121951219514,-10.048780487804871,10.634146341463413,-19.51219512195122,0
AGL,2011-05-06,19.09,1,,4.452592980618133,-5.605028810895758,0.15715034049241036,-2.985856469355685,-5.447878470403348,-7.543216343635419,9.690937663698278,-15.872184389732851,0
AGL,2011-05-20,18.02,1,,4.772475027746944,6.1043285238623834,2.774694783573807,5.438401775804664,1.2763596004439537,6.992230854606002,15.427302996670372,-10.876803551609328,0
AGL,2011-10-19,15.8,1,,-7.341772151898734,-5.06329113924051,4.430379746835438,-2.784810126582286,11.455696202531637,6.772151898734179,17.088607594936704,-11.392405063291143,1
AGL,2011-10-20,15.0,1,,-0.3333333333333381,0.0,3.6666666666666714,-4.266666666666671,16.46666666666666,13.200000000000003,23.333333333333332,-6.666666666666667,0
AGL,2012-03-02,15.81,1,,9.108159392789371,1.9607843137254932,7.400379506641365,3.5420619860847595,-5.123339658444026,-11.764705882352947,18.595825426944966,-25.55344718532575,0
AGL,2012-06-05,13.74,1,,-7.569141193595348,-8.879184861717619,-6.8413391557496315,-0.5094614264919962,-9.024745269286756,-6.622998544395925,3.7117903930130987,-19.941775836972344,0
AGL,2012-06-06,13.24,1,,-1.2084592145015116,-5.211480362537761,-3.32326283987915,-3.549848942598192,-2.567975830815709,-4.305135951661634,7.628398791540785,-16.91842900302115,0
AGL,2012-06-18,12.47,1,,-2.3255813953488444,0.5613472333600522,11.868484362469916,11.387329591018442,-7.778668805132321,-0.9623095429029751,14.27425821972734,-11.788291900561351,0
