symbol,date,decile_current,decile_corrected,liquidity_pass,sc_current,sc_corrected
ZIL,2022-11-08,9.0,,0.0,0,0
BAPL,2022-11-08,9.0,,0.0,0,0
ATBA,2022-11-10,9.0,,0.0,0,0
TOWL,2022-11-10,8.0,,0.0,0,0
AKBL,2022-11-10,8.0,,0.0,0,0
BAFL,2022-11-10,6.0,6.0,1.0,0,0
MEBL,2022-11-10,2.0,2.0,1.0,0,0
EXIDE,2022-11-10,6.0,,0.0,0,0
HUSI,2022-11-10,5.0,,0.0,0,0
ZIL,2022-11-10,9.0,,0.0,0,0
BAHL,2022-11-10,4.0,,0.0,0,0
TOWL,2022-11-11,9.0,,0.0,0,0
KSBP,2022-11-11,4.0,,0.0,0,0
MFL,2022-11-11,7.0,,0.0,0,0
JSBL,2022-11-11,8.0,,0.0,0,0
ZIL,2022-11-11,9.0,,0.0,0,0
QUET,2022-11-11,8.0,,0.0,0,0
ZAHID,2022-11-11,8.0,,0.0,0,0
PAKD,2022-11-11,4.0,,0.0,0,0
GOC,2022-11-11,5.0,,0.0,0,0
TOWL,2022-11-14,9.0,,0.0,0,0
PTC,2022-11-14,5.0,5.0,1.0,0,0
HICL,2022-11-14,7.0,,0.0,0,0
TRG,2022-11-14,9.0,9.0,1.0,1,1
KSBP,2022-11-14,6.0,,0.0,0,0
GCIL,2022-11-14,7.0,8.0,1.0,0,0
QUET,2022-11-14,9.0,,0.0,0,0
PAKD,2022-11-14,5.0,,0.0,0,0
BAPL,2022-11-15,9.0,,0.0,0,0
RPL,2022-11-15,3.0,,0.0,0,0
QUET,2022-11-15,9.0,,0.0,0,0
PAKOXY,2022-11-16,8.0,,0.0,0,0
ENGRO,2022-11-16,6.0,6.0,1.0,0,0
BIPL,2022-11-16,8.0,8.0,1.0,0,0
SSGC,2022-11-16,6.0,6.0,1.0,0,0
JSBL,2022-11-16,9.0,9.0,1.0,1,1
WAHN,2022-11-16,4.0,,0.0,0,0
ZAHID,2022-11-16,8.0,,0.0,0,0
QUET,2022-11-16,9.0,,0.0,0,0
PNSC,2022-11-16,9.0,,0.0,0,0
BIPL,2022-11-17,8.0,9.0,1.0,0,1
ZAHID,2022-11-17,8.0,,0.0,0,0
QUET,2022-11-17,9.0,,0.0,0,0
APL,2022-11-18,7.0,,0.0,0,0
PAKD,2022-11-18,7.0,,0.0,0,0
HUSI,2022-11-18,8.0,,0.0,0,0
ZAHID,2022-11-18,9.0,,0.0,0,0
GHGL,2022-11-18,5.0,,0.0,0,0
QUET,2022-11-18,9.0,,0.0,0,0
SARC,2022-11-21,8.0,,0.0,0,0
KSBP,2022-11-21,7.0,,0.0,0,0
PINL,2022-11-21,5.0,,0.0,0,0
APL,2022-11-21,8.0,,0.0,0,0
SBL,2022-11-21,0.0,,0.0,0,0
HUSI,2022-11-21,8.0,,0.0,0,0
TRIPF,2022-11-21,6.0,,0.0,0,0
SYS,2022-11-21,8.0,9.0,1.0,0,1
QUET,2022-11-21,9.0,,0.0,0,0
TPLP,2022-11-22,6.0,6.0,1.0,0,0
SARC,2022-11-22,8.0,,0.0,0,0
BIPL,2022-11-22,8.0,8.0,1.0,0,0
SBL,2022-11-22,2.0,,0.0,0,0
HUSI,2022-11-22,9.0,,0.0,0,0
INDU,2022-11-22,4.0,,0.0,0,0
KOIL,2022-11-22,5.0,,0.0,0,0
SYS,2022-11-22,9.0,9.0,1.0,1,1
QUET,2022-11-22,9.0,,0.0,0,0
BIPL,2022-11-23,9.0,9.0,1.0,1,1
KCL,2022-11-23,9.0,,0.0,0,0
HUSI,2022-11-23,9.0,,0.0,0,0
SHNI,2022-11-23,7.0,,0.0,0,0
SYS,2022-11-23,9.0,9.0,1.0,1,1
ADMM,2022-11-23,1.0,,0.0,0,0
BCL,2022-11-23,3.0,,0.0,0,0
QUET,2022-11-23,9.0,,0.0,0,0
GOC,2022-11-23,3.0,,0.0,0,0
AGIL,2022-11-24,0.0,,0.0,0,0
JLICL,2022-11-24,6.0,,0.0,0,0
MFFL,2022-11-24,2.0,,0.0,0,0
PNSC,2022-11-24,9.0,,0.0,0,0
BWHL,2022-11-24,7.0,,0.0,0,0
HUSI,2022-11-24,9.0,,0.0,0,0
GFIL,2022-11-24,7.0,,0.0,0,0
BCL,2022-11-24,5.0,,0.0,0,0
QUET,2022-11-24,9.0,,0.0,0,0
GOC,2022-11-24,7.0,,0.0,0,0
MFFL,2022-11-25,4.0,,0.0,0,0
SCL,2022-11-25,7.0,,0.0,0,0
IBLHL,2022-11-25,4.0,,0.0,0,0
KCL,2022-11-25,9.0,,0.0,0,0
GOC,2022-11-25,7.0,,0.0,0,0
PKGP,2022-11-28,9.0,,0.0,0,0
GOC,2022-11-28,8.0,,0.0,0,0
SURC,2022-11-29,0.0,,0.0,0,0
LPL,2022-11-29,8.0,,0.0,0,0
BOK,2022-11-29,5.0,,0.0,0,0
PKGP,2022-11-29,9.0,,0.0,0,0
SARC,2022-11-30,8.0,,0.0,0,0
DFML,2022-11-30,9.0,9.0,1.0,1,1
NCPL,2022-11-30,7.0,7.0,1.0,0,0
EFUL,2022-11-30,4.0,,0.0,0,0
LPL,2022-11-30,9.0,,0.0,0,0
PKGP,2022-11-30,9.0,,0.0,0,0
PINL,2022-12-01,1.0,,0.0,0,0
DFML,2022-12-01,9.0,9.0,1.0,1,1
NCPL,2022-12-01,8.0,8.0,1.0,0,0
LPL,2022-12-01,9.0,9.0,1.0,1,1
OBOY,2022-12-01,2.0,1.0,1.0,0,0
ADMM,2022-12-01,2.0,,0.0,0,0
SARC,2022-12-02,9.0,,0.0,0,0
BUXL,2022-12-02,6.0,,0.0,0,0
DFML,2022-12-02,9.0,9.0,1.0,1,1
OBOY,2022-12-02,4.0,4.0,1.0,0,0
KML,2022-12-02,9.0,,0.0,0,0
ADMM,2022-12-02,4.0,,0.0,0,0
PSEL,2022-12-05,1.0,,0.0,0,0
SARC,2022-12-05,9.0,,0.0,0,0
PSEL,2022-12-06,3.0,,0.0,0,0
SARC,2022-12-06,9.0,,0.0,0,0
UDPL,2022-12-06,1.0,,0.0,0,0
KML,2022-12-06,9.0,,0.0,0,0
PSEL,2022-12-07,5.0,,0.0,0,0
UDPL,2022-12-07,3.0,,0.0,0,0
DFML,2022-12-07,9.0,9.0,1.0,1,1
KML,2022-12-07,9.0,,0.0,0,0
BAHL,2022-12-07,7.0,,0.0,0,0
DFML,2022-12-08,9.0,9.0,1.0,1,1
KOIL,2022-12-08,8.0,,0.0,0,0
PSEL,2022-12-08,5.0,,0.0,0,0
MDTL,2022-12-09,5.0,5.0,1.0,0,0
TSPL,2022-12-09,8.0,,0.0,0,0
STML,2022-12-12,5.0,,0.0,0,0
TSPL,2022-12-12,9.0,,0.0,0,0
SGPL,2022-12-12,7.0,,0.0,0,0
DFML,2022-12-13,9.0,9.0,1.0,1,1
BGL,2022-12-13,8.0,8.0,1.0,0,0
PSEL,2022-12-14,2.0,,0.0,0,0
STML,2022-12-14,6.0,,0.0,0,0
BGL,2022-12-14,9.0,9.0,1.0,1,1
PSEL,2022-12-15,2.0,,0.0,0,0
ENGRO,2022-12-15,8.0,8.0,1.0,0,0
PINL,2022-12-15,2.0,,0.0,0,0
STML,2022-12-15,7.0,,0.0,0,0
TSPL,2022-12-15,9.0,9.0,1.0,1,1
BHAT,2022-12-15,2.0,,0.0,0,0
PSEL,2022-12-16,4.0,,0.0,0,0
PSEL,2022-12-19,6.0,,0.0,0,0
SFL,2022-12-19,8.0,,0.0,0,0
MSOT,2022-12-19,4.0,,0.0,0,0
TSPL,2022-12-19,9.0,9.0,1.0,1,1
SARC,2022-12-21,9.0,,0.0,0,0
PPP,2022-12-22,5.0,,0.0,0,0
HUSI,2022-12-22,9.0,,0.0,0,0
KML,2022-12-22,9.0,,0.0,0,0
STML,2022-12-23,8.0,,0.0,0,0
SARC,2022-12-23,9.0,,0.0,0,0
KML,2022-12-23,9.0,,0.0,0,0
ATIL,2022-12-26,7.0,,0.0,0,0
PPL,2022-12-26,6.0,7.0,1.0,0,0
PSEL,2022-12-26,7.0,,0.0,0,0
OGDC,2022-12-26,6.0,7.0,1.0,0,0
ISIL,2022-12-27,6.0,,0.0,0,0
ZIL,2022-12-28,9.0,,0.0,0,0
SFL,2022-12-29,8.0,,0.0,0,0
ISIL,2022-12-29,8.0,,0.0,0,0
HCAR,2022-12-29,3.0,4.0,1.0,0,0
SAPT,2022-12-30,5.0,,0.0,0,0
OGDC,2022-12-30,7.0,8.0,1.0,0,0
HCAR,2022-12-30,5.0,6.0,1.0,0,0
AGHA,2022-12-30,3.0,,0.0,0,0
AIRLINK,2022-12-30,4.0,4.0,1.0,0,0
PPL,2022-12-30,8.0,8.0,1.0,0,0
BWHL,2023-01-02,4.0,,0.0,0,0
SARC,2023-01-02,9.0,,0.0,0,0
SNGP,2023-01-02,8.0,9.0,1.0,0,1
PPL,2023-01-02,8.0,9.0,1.0,0,1
SNGP,2023-01-03,9.0,9.0,1.0,1,1
STML,2023-01-03,8.0,,0.0,0,0
HUSI,2023-01-03,9.0,,0.0,0,0
SMCPL,2023-01-03,9.0,,0.0,0,0
SHFA,2023-01-03,2.0,,0.0,0,0
ICL,2023-01-03,6.0,,0.0,0,0
BWHL,2023-01-04,5.0,,0.0,0,0
SSGC,2023-01-04,8.0,8.0,1.0,0,0
GAMON,2023-01-04,6.0,,0.0,0,0
PECO,2023-01-04,5.0,,0.0,0,0
PSEL,2023-01-05,7.0,,0.0,0,0
MFL,2023-01-05,6.0,,0.0,0,0
KML,2023-01-05,9.0,,0.0,0,0
MFFL,2023-01-05,7.0,,0.0,0,0
PSEL,2023-01-06,7.0,,0.0,0,0
ATRL,2023-01-06,5.0,6.0,1.0,0,0
KML,2023-01-06,9.0,,0.0,0,0
JSBL,2023-01-06,9.0,,0.0,0,0
CYAN,2023-01-06,7.0,,0.0,0,0
PPL,2023-01-06,8.0,9.0,1.0,0,1
PECO,2023-01-09,7.0,,0.0,0,0
ATRL,2023-01-09,6.0,7.0,1.0,0,0
AGIC,2023-01-09,4.0,,0.0,0,0
OGDC,2023-01-09,8.0,8.0,1.0,0,0
PPL,2023-01-09,9.0,9.0,1.0,1,1
UNIC,2023-01-10,8.0,,0.0,0,0
PECO,2023-01-10,8.0,,0.0,0,0
PECO,2023-01-11,9.0,,0.0,0,0
PSEL,2023-01-12,8.0,,0.0,0,0
NCPL,2023-01-12,8.0,8.0,1.0,0,0
KOHP,2023-01-13,6.0,,0.0,0,0
INKL,2023-01-13,5.0,,0.0,0,0
PSEL,2023-01-17,9.0,,0.0,0,0
INKL,2023-01-17,7.0,,0.0,0,0
TSPL,2023-01-18,9.0,9.0,1.0,1,1
HAFL,2023-01-19,9.0,,0.0,0,0
REWM,2023-01-20,1.0,,0.0,0,0
TSPL,2023-01-20,9.0,9.0,1.0,1,1
TPLI,2023-01-23,5.0,,0.0,0,0
KOIL,2023-01-23,9.0,,0.0,0,0
GLPL,2023-01-23,6.0,,0.0,0,0
REWM,2023-01-24,1.0,,0.0,0,0
EFUG,2023-01-24,5.0,,0.0,0,0
REWM,2023-01-25,3.0,,0.0,0,0
HBL,2023-01-25,5.0,6.0,1.0,0,0
TSPL,2023-01-25,9.0,9.0,1.0,1,1
PSEL,2023-01-26,9.0,,0.0,0,0
FFC,2023-01-26,7.0,8.0,1.0,0,0
ENGRO,2023-01-26,9.0,9.0,1.0,1,1
PIOC,2023-01-26,1.0,1.0,1.0,0,0
PINL,2023-01-26,3.0,,0.0,0,0
REWM,2023-01-26,4.0,,0.0,0,0
ICL,2023-01-26,8.0,,0.0,0,0
TPLI,2023-01-26,7.0,,0.0,0,0
DOL,2023-01-26,6.0,,0.0,0,0
HBL,2023-01-26,7.0,7.0,1.0,0,0
NCL,2023-01-26,1.0,1.0,1.0,0,0
CRTM,2023-01-26,3.0,,0.0,0,0
TSPL,2023-01-27,9.0,9.0,1.0,1,1
HBL,2023-01-27,8.0,8.0,1.0,0,0
GLPL,2023-01-27,6.0,,0.0,0,0
AHTM,2023-01-30,8.0,,0.0,0,0
EPQL,2023-01-30,8.0,,0.0,0,0
EXIDE,2023-01-30,4.0,,0.0,0,0
COLG,2023-01-31,6.0,,0.0,0,0
SCBPL,2023-01-31,8.0,,0.0,0,0
QUICE,2023-01-31,6.0,,0.0,0,0
ICL,2023-01-31,7.0,,0.0,0,0
ZIL,2023-01-31,9.0,,0.0,0,0
BWHL,2023-02-01,8.0,,0.0,0,0
TPLI,2023-02-01,6.0,,0.0,0,0
SITC,2023-02-01,3.0,,0.0,0,0
TSPL,2023-02-02,9.0,9.0,1.0,1,1
SITC,2023-02-02,3.0,,0.0,0,0
HUBC,2023-02-03,6.0,7.0,1.0,0,0
NCPL,2023-02-03,8.0,8.0,1.0,0,0
TSPL,2023-02-03,9.0,9.0,1.0,1,1
ARPL,2023-02-06,4.0,,0.0,0,0
OGDC,2023-02-06,8.0,9.0,1.0,0,1
KTML,2023-02-06,6.0,,0.0,0,0
POL,2023-02-06,7.0,8.0,1.0,0,0
ECOP,2023-02-07,0.0,,0.0,0,0
TRG,2023-02-07,2.0,3.0,1.0,0,0
TSPL,2023-02-07,9.0,9.0,1.0,1,1
DSL,2023-02-07,2.0,,0.0,0,0
AGIC,2023-02-07,7.0,,0.0,0,0
OGDC,2023-02-07,9.0,9.0,1.0,1,1
BOK,2023-02-07,7.0,,0.0,0,0
JLICL,2023-02-08,7.0,,0.0,0,0
SGPL,2023-02-08,9.0,,0.0,0,0
FEROZ,2023-02-08,1.0,,0.0,0,0
PINL,2023-02-08,8.0,,0.0,0,0
CPHL,2023-02-08,4.0,5.0,1.0,0,0
TSPL,2023-02-08,9.0,9.0,1.0,1,1
GLAXO,2023-02-08,2.0,,0.0,0,0
WTL,2023-02-08,3.0,4.0,1.0,0,0
SITC,2023-02-08,4.0,,0.0,0,0
POL,2023-02-08,8.0,9.0,1.0,0,1
ATBA,2023-02-09,6.0,,0.0,0,0
PIOC,2023-02-09,1.0,2.0,1.0,0,0
SCBPL,2023-02-09,7.0,,0.0,0,0
TSPL,2023-02-09,9.0,9.0,1.0,1,1
AICL,2023-02-09,8.0,,0.0,0,0
FCCL,2023-02-09,3.0,3.0,1.0,0,0
NCL,2023-02-09,3.0,3.0,1.0,0,0
ABOT,2023-02-09,1.0,,0.0,0,0
CPHL,2023-02-09,5.0,6.0,1.0,0,0
TRIPF,2023-02-09,6.0,,0.0,0,0
OGDC,2023-02-09,9.0,9.0,1.0,1,1
EFERT,2023-02-09,7.0,8.0,1.0,0,0
IGIHL,2023-02-09,8.0,,0.0,0,0
CHCC,2023-02-09,3.0,4.0,1.0,0,0
RPL,2023-02-09,0.0,,0.0,0,0
MUGHAL,2023-02-09,3.0,3.0,1.0,0,0
PAKOXY,2023-02-09,8.0,,0.0,0,0
TRG,2023-02-09,3.0,3.0,1.0,0,0
FEROZ,2023-02-09,2.0,,0.0,0,0
PINL,2023-02-09,9.0,,0.0,0,0
EXIDE,2023-02-09,5.0,,0.0,0,0
BWCL,2023-02-09,6.0,,0.0,0,0
PAKOXY,2023-02-10,8.0,,0.0,0,0
CPPL,2023-02-10,4.0,,0.0,0,0
PIOC,2023-02-10,2.0,2.0,1.0,0,0
FEROZ,2023-02-10,3.0,,0.0,0,0
CPHL,2023-02-10,6.0,7.0,1.0,0,0
KOHE,2023-02-10,6.0,,0.0,0,0
TGL,2023-02-10,1.0,1.0,1.0,0,0
SITC,2023-02-10,5.0,,0.0,0,0
NPL,2023-02-13,5.0,6.0,1.0,0,0
PAKOXY,2023-02-13,8.0,,0.0,0,0
BGL,2023-02-13,9.0,9.0,1.0,1,1
KOHE,2023-02-13,7.0,,0.0,0,0
SNGP,2023-02-13,8.0,9.0,1.0,0,1
BOP,2023-02-13,5.0,6.0,1.0,0,0
TGL,2023-02-13,2.0,3.0,1.0,0,0
ICL,2023-02-13,8.0,,0.0,0,0
UNIC,2023-02-13,7.0,,0.0,0,0
BNL,2023-02-13,2.0,,0.0,0,0
NPL,2023-02-14,6.0,7.0,1.0,0,0
BGL,2023-02-14,9.0,9.0,1.0,1,1
DOL,2023-02-14,6.0,7.0,1.0,0,0
EFERT,2023-02-14,8.0,8.0,1.0,0,0
THALL,2023-02-14,1.0,,0.0,0,0
TOMCL,2023-02-15,4.0,5.0,1.0,0,0
KOHE,2023-02-15,7.0,,0.0,0,0
ICL,2023-02-15,9.0,,0.0,0,0
ISIL,2023-02-15,6.0,,0.0,0,0
ISIL,2023-02-16,6.0,,0.0,0,0
UNIC,2023-02-17,7.0,,0.0,0,0
SAZEW,2023-02-17,3.0,4.0,1.0,0,0
EMCO,2023-02-17,6.0,,0.0,0,0
SAZEW,2023-02-20,5.0,6.0,1.0,0,0
SPEL,2023-02-21,2.0,,0.0,0,0
TSPL,2023-02-21,9.0,9.0,1.0,1,1
SITC,2023-02-21,6.0,,0.0,0,0
MLCF,2023-02-22,4.0,5.0,1.0,0,0
REWM,2023-02-22,9.0,,0.0,0,0
UBL,2023-02-22,6.0,7.0,1.0,0,0
SITC,2023-02-22,8.0,,0.0,0,0
WAHN,2023-02-22,5.0,,0.0,0,0
SPEL,2023-02-22,4.0,,0.0,0,0
ZAHID,2023-02-22,7.0,,0.0,0,0
GHGL,2023-02-22,6.0,7.0,1.0,0,0
QUET,2023-02-22,9.0,,0.0,0,0
QUET,2023-02-23,9.0,,0.0,0,0
TOWL,2023-02-24,3.0,,0.0,0,0
MLCF,2023-02-24,6.0,7.0,1.0,0,0
LPL,2023-02-24,5.0,6.0,1.0,0,0
GFIL,2023-02-24,1.0,,0.0,0,0
QUET,2023-02-24,9.0,,0.0,0,0
MSOT,2023-02-24,8.0,,0.0,0,0
PPVC,2023-02-24,2.0,,0.0,0,0
TOWL,2023-02-27,3.0,,0.0,0,0
KOHC,2023-02-27,5.0,,0.0,0,0
KHYT,2023-02-27,5.0,,0.0,0,0
TSPL,2023-02-27,9.0,9.0,1.0,1,1
PPVC,2023-02-27,6.0,,0.0,0,0
ZAHID,2023-02-27,9.0,,0.0,0,0
BNL,2023-02-27,4.0,,0.0,0,0
QUET,2023-02-27,9.0,,0.0,0,0
TOWL,2023-02-28,4.0,,0.0,0,0
KHYT,2023-02-28,5.0,,0.0,0,0
TSPL,2023-02-28,9.0,9.0,1.0,1,1
ZAHID,2023-02-28,9.0,,0.0,0,0
HMB,2023-02-28,6.0,,0.0,0,0
MSOT,2023-02-28,9.0,,0.0,0,0
BNL,2023-02-28,4.0,,0.0,0,0
BOK,2023-02-28,8.0,,0.0,0,0
TOWL,2023-03-01,7.0,,0.0,0,0
ZIL,2023-03-01,9.0,,0.0,0,0
PAKOXY,2023-03-02,9.0,,0.0,0,0
KHYT,2023-03-02,6.0,,0.0,0,0
MEBL,2023-03-03,6.0,6.0,1.0,0,0
BAFL,2023-03-03,6.0,7.0,1.0,0,0
KHYT,2023-03-03,1.0,,0.0,0,0
KHYT,2023-03-06,1.0,,0.0,0,0
BNL,2023-03-06,6.0,,0.0,0,0
TELE,2023-03-06,0.0,0.0,1.0,0,0
PIOC,2023-03-07,8.0,8.0,1.0,0,0
TOWL,2023-03-07,8.0,,0.0,0,0
PAKRI,2023-03-07,5.0,,0.0,0,0
KHYT,2023-03-07,0.0,,0.0,0,0
TELE,2023-03-07,2.0,2.0,1.0,0,0
BNL,2023-03-07,6.0,,0.0,0,0
PIOC,2023-03-08,9.0,9.0,1.0,1,1
TOWL,2023-03-08,8.0,,0.0,0,0
SILK,2023-03-08,3.0,3.0,1.0,0,0
KHYT,2023-03-08,0.0,,0.0,0,0
SAPT,2023-03-08,7.0,,0.0,0,0
DSL,2023-03-08,6.0,,0.0,0,0
KTML,2023-03-08,8.0,,0.0,0,0
HUBC,2023-03-09,8.0,9.0,1.0,0,1
PIOC,2023-03-09,9.0,9.0,1.0,1,1
TOWL,2023-03-09,9.0,,0.0,0,0
INIL,2023-03-09,3.0,4.0,1.0,0,0
SILK,2023-03-09,5.0,5.0,1.0,0,0
KOHC,2023-03-09,7.0,,0.0,0,0
KHYT,2023-03-09,0.0,,0.0,0,0
DSL,2023-03-09,7.0,8.0,1.0,0,0
KTML,2023-03-09,8.0,,0.0,0,0
TELE,2023-03-09,2.0,2.0,1.0,0,0
CHCC,2023-03-09,8.0,9.0,1.0,0,1
AGL,2023-03-10,2.0,2.0,1.0,0,0
TOWL,2023-03-10,9.0,,0.0,0,0
EFERT,2023-03-10,8.0,8.0,1.0,0,0
PAKRI,2023-03-10,7.0,,0.0,0,0
STCL,2023-03-10,6.0,6.0,1.0,0,0
FFL,2023-03-10,6.0,6.0,1.0,0,0
KHYT,2023-03-10,0.0,,0.0,0,0
DSL,2023-03-10,8.0,8.0,1.0,0,0
HAEL,2023-03-10,6.0,,0.0,0,0
TPLI,2023-03-10,8.0,,0.0,0,0
PKGP,2023-03-10,8.0,,0.0,0,0
GGL,2023-03-10,1.0,0.0,1.0,0,0
KTML,2023-03-10,9.0,,0.0,0,0
TELE,2023-03-10,6.0,6.0,1.0,0,0
AKDHL,2023-03-10,0.0,,0.0,0,0
ACPL,2023-03-10,5.0,5.0,1.0,0,0
OML,2023-03-10,4.0,,0.0,0,0
AGL,2023-03-13,5.0,4.0,1.0,0,0
KHYT,2023-03-13,0.0,,0.0,0,0
DSL,2023-03-13,8.0,8.0,1.0,0,0
KOIL,2023-03-13,7.0,,0.0,0,0
KTML,2023-03-13,9.0,9.0,1.0,1,1
KHYT,2023-03-14,0.0,,0.0,0,0
SAPT,2023-03-14,8.0,,0.0,0,0
GGL,2023-03-14,2.0,1.0,1.0,0,0
GVGL,2023-03-14,6.0,,0.0,0,0
PIOC,2023-03-15,9.0,9.0,1.0,1,1
KHYT,2023-03-15,0.0,,0.0,0,0
CEPB,2023-03-15,1.0,0.0,1.0,0,0
MLCF,2023-03-15,8.0,8.0,1.0,0,0
GVGL,2023-03-15,7.0,,0.0,0,0
BUXL,2023-03-15,1.0,,0.0,0,0
DGKC,2023-03-15,2.0,1.0,1.0,0,0
ZIL,2023-03-15,9.0,,0.0,0,0
AKDHL,2023-03-15,1.0,,0.0,0,0
FCCL,2023-03-15,5.0,4.0,1.0,0,0
GWLC,2023-03-15,7.0,,0.0,0,0
FLYNG,2023-03-15,6.0,6.0,1.0,0,0
DADX,2023-03-16,1.0,,0.0,0,0
NICL,2023-03-16,0.0,,0.0,0,0
TREET,2023-03-16,6.0,5.0,1.0,0,0
KHYT,2023-03-16,0.0,,0.0,0,0
CEPB,2023-03-16,2.0,0.0,1.0,0,0
AGIC,2023-03-16,7.0,,0.0,0,0
GGL,2023-03-16,6.0,6.0,1.0,0,0
DGKC,2023-03-16,4.0,2.0,1.0,0,0
GTYR,2023-03-16,5.0,,0.0,0,0
AKDHL,2023-03-16,2.0,,0.0,0,0
SEARL,2023-03-16,6.0,5.0,1.0,0,0
GWLC,2023-03-16,7.0,,0.0,0,0
NRSL,2023-03-17,5.0,4.0,1.0,0,0
TOWL,2023-03-17,9.0,,0.0,0,0
NICL,2023-03-17,0.0,,0.0,0,0
DADX,2023-03-17,2.0,,0.0,0,0
KHYT,2023-03-17,0.0,,0.0,0,0
PTL,2023-03-17,2.0,1.0,1.0,0,0
TGL,2023-03-17,7.0,6.0,1.0,0,0
EFUL,2023-03-17,7.0,,0.0,0,0
DOL,2023-03-17,6.0,6.0,1.0,0,0
LOADS,2023-03-20,3.0,1.0,1.0,0,0
HICL,2023-03-20,3.0,,0.0,0,0
RPL,2023-03-20,4.0,,0.0,0,0
HTL,2023-03-20,6.0,5.0,1.0,0,0
FFL,2023-03-20,8.0,9.0,1.0,0,1
KHYT,2023-03-20,0.0,,0.0,0,0
ITTEFAQ,2023-03-20,4.0,2.0,1.0,0,0
DOL,2023-03-20,8.0,8.0,1.0,0,0
SPL,2023-03-20,4.0,,0.0,0,0
AKDHL,2023-03-20,4.0,,0.0,0,0
TREET,2023-03-20,7.0,7.0,1.0,0,0
ECOP,2023-03-21,1.0,,0.0,0,0
HICL,2023-03-21,4.0,,0.0,0,0
BGL,2023-03-21,9.0,9.0,1.0,1,1
STPL,2023-03-21,5.0,,0.0,0,0
KHYT,2023-03-21,0.0,,0.0,0,0
CENI,2023-03-21,5.0,,0.0,0,0
KHYT,2023-03-22,0.0,,0.0,0,0
JGICL,2023-03-22,5.0,,0.0,0,0
TOWL,2023-03-22,9.0,,0.0,0,0
KHYT,2023-03-24,0.0,,0.0,0,0
KHYT,2023-03-27,0.0,,0.0,0,0
KHYT,2023-03-28,8.0,,0.0,0,0
DYNO,2023-03-28,0.0,,0.0,0,0
UNIC,2023-03-29,8.0,,0.0,0,0
SHFA,2023-03-29,5.0,,0.0,0,0
SCL,2023-03-29,5.0,,0.0,0,0
SPWL,2023-03-30,8.0,8.0,1.0,0,0
AGTL,2023-03-30,3.0,,0.0,0,0
PINL,2023-03-30,8.0,,0.0,0,0
HUSI,2023-03-30,9.0,,0.0,0,0
ISIL,2023-03-30,8.0,,0.0,0,0
GVGL,2023-03-30,9.0,,0.0,0,0
TRIPF,2023-03-30,8.0,,0.0,0,0
UNIC,2023-03-30,8.0,,0.0,0,0
NPL,2023-03-31,7.0,7.0,1.0,0,0
TOWL,2023-03-31,9.0,,0.0,0,0
KSBP,2023-03-31,6.0,,0.0,0,0
MSCL,2023-03-31,9.0,,0.0,0,0
PINL,2023-03-31,9.0,,0.0,0,0
KOHP,2023-03-31,6.0,,0.0,0,0
FATIMA,2023-04-03,3.0,,0.0,0,0
KOHE,2023-04-03,4.0,,0.0,0,0
KHYT,2023-04-03,9.0,,0.0,0,0
MSCL,2023-04-04,9.0,,0.0,0,0
EPQL,2023-04-04,6.0,,0.0,0,0
KHYT,2023-04-04,9.0,,0.0,0,0
EPQL,2023-04-05,7.0,,0.0,0,0
TOWL,2023-04-05,9.0,,0.0,0,0
KHYT,2023-04-05,9.0,,0.0,0,0
TOWL,2023-04-06,9.0,,0.0,0,0
EPCL,2023-04-06,8.0,8.0,1.0,0,0
KSBP,2023-04-06,7.0,,0.0,0,0
MSCL,2023-04-06,9.0,,0.0,0,0
SEPL,2023-04-06,7.0,,0.0,0,0
TOWL,2023-04-07,9.0,,0.0,0,0
GVGL,2023-04-07,8.0,,0.0,0,0
TPLT,2023-04-10,6.0,,0.0,0,0
KHYT,2023-04-10,9.0,,0.0,0,0
PABC,2023-04-10,7.0,7.0,1.0,0,0
GVGL,2023-04-10,9.0,,0.0,0,0
KHYT,2023-04-11,9.0,,0.0,0,0
TOWL,2023-04-11,9.0,,0.0,0,0
TOWL,2023-04-12,9.0,,0.0,0,0
PABC,2023-04-12,7.0,7.0,1.0,0,0
KHYT,2023-04-12,9.0,,0.0,0,0
REWM,2023-04-12,9.0,,0.0,0,0
TOMCL,2023-04-12,8.0,8.0,1.0,0,0
REWM,2023-04-13,9.0,,0.0,0,0
PABC,2023-04-13,8.0,8.0,1.0,0,0
ATBA,2023-04-17,7.0,,0.0,0,0
UNIC,2023-04-17,8.0,,0.0,0,0
KHYT,2023-04-17,9.0,,0.0,0,0
PABC,2023-04-17,9.0,9.0,1.0,1,1
ATBA,2023-04-18,8.0,,0.0,0,0
REWM,2023-04-18,9.0,,0.0,0,0
ZIL,2023-04-18,9.0,,0.0,0,0
ATBA,2023-04-19,8.0,,0.0,0,0
SAZEW,2023-04-19,7.0,6.0,1.0,0,0
HUBC,2023-04-20,8.0,8.0,1.0,0,0
ENGRO,2023-04-20,7.0,6.0,1.0,0,0
MCB,2023-04-20,7.0,6.0,1.0,0,0
FFL,2023-04-20,9.0,9.0,1.0,1,1
KHYT,2023-04-20,9.0,,0.0,0,0
GVGL,2023-04-20,9.0,,0.0,0,0
ADMM,2023-04-20,3.0,,0.0,0,0
UBL,2023-04-20,8.0,8.0,1.0,0,0
