symbol,date,breakout,regime,outcome,stock_rs,vol_ratio,liquidity,lookback
DHCL,2006-04-03,1,TRENDING_UP,-6.0,-17.80275715067887,1.1438556536687483,786741.6666666666,20
DHCL,2007-10-01,0,TRENDING_UP,17.910447761194018,-23.502591662742745,0.7776496014598487,168916.66666666666,20
DHCL,2006-04-04,1,TRENDING_UP,-6.0,-15.25065255354046,1.1601607450349511,813850.0,20
DHCL,2007-10-18,0,TRENDING_UP,3.947368421052625,-2.7449599857559033,1.1178856610752306,163458.33333333334,20
DHCL,2006-04-05,1,TRENDING_UP,-6.0,-11.77281608170959,1.1730633282867249,898466.6666666666,20
DHCL,2005-12-14,0,TRENDING_UP,-6.0,57.184463131342014,1.6790175862564674,1426308.3333333333,20
DHCL,2006-08-08,1,TRENDING_UP,-6.0,5.140387700168497,1.1264309631964957,336808.3333333333,20
DHCL,2006-10-10,0,TRENDING_UP,-6.0,-23.180328959444736,1.0197343421928284,239966.66666666666,20
DHCL,2007-02-06,1,TRENDING_UP,-6.0,6.2185125344744225,1.3011445292545964,349358.3333333333,20
DHCL,2005-11-18,0,TRENDING_UP,-6.0,58.54554279877307,1.7590258253851616,595316.6666666666,20
DHCL,2007-04-06,1,TRENDING_UP,-6.0,-4.869534464769302,1.5894257326386232,413358.3333333333,20
DHCL,2006-10-12,0,TRENDING_UP,-6.0,-24.827431130440708,0.9801549383928045,212958.33333333334,20
DHCL,2007-05-29,1,TRENDING_UP,-6.0,-5.625366578792539,1.6781874474055867,552325.0,20
DHCL,2007-02-07,0,TRENDING_UP,-6.0,2.5011441647597232,1.2943357372198143,395583.3333333333,20
DHCL,2007-05-30,1,TRENDING_UP,-6.0,-3.4978967330323663,1.7654452947775132,595300.0,20
DHCL,2007-05-18,0,TRENDING_UP,-6.0,-6.115936468696996,1.2913204884630016,426866.6666666667,20
DHCL,2007-06-27,1,TRENDING_UP,-6.0,7.939597156937008,1.9871330199555586,769800.0,20
DHCL,2006-03-28,0,TRENDING_UP,-6.0,-24.691232957065665,1.0849485786360924,768933.3333333334,20
DHCL,2007-09-24,1,RANGING,19.69696969696969,-18.64578273416661,0.8089046883254922,210116.66666666666,20
DHCL,2006-09-28,0,RANGING,-6.0,-3.709304982662464,1.082494218846034,271358.3333333333,20
DHCL,2007-10-02,1,TRENDING_UP,12.857142857142852,-19.762843805717615,0.8186172493796907,161341.66666666666,20
DHCL,2006-09-29,0,TRENDING_UP,-6.0,-8.217116633093285,1.06025785405513,270116.6666666667,20
DHPL,2025-06-02,1,TRENDING_UP,-6.0,-16.49256486912462,1.0743395181961917,99638.66666666667,20
DHPL,2025-09-26,0,TRENDING_UP,-6.0,-8.101997940610897,1.352137139880872,1913322.7333333334,20
DHPL,2025-07-14,1,TRENDING_UP,32.51206502413006,-22.321901309812738,1.1808123751036474,87357.96666666666,20
DHPL,2025-04-04,0,TRENDING_UP,-6.0,,,,20
DHPL,2025-07-15,1,TRENDING_UP,31.78429423459244,-19.118558241083687,1.1977870295612205,122112.83333333333,20
DHPL,2025-09-24,0,TRENDING_UP,-6.0,-4.184608863256049,1.3871722003713425,1904620.1,20
DHPL,2025-10-23,1,TRENDING_UP,-6.0,-7.860424234827237,1.3738303991680405,876863.15,20
DHPL,2025-07-31,0,TRENDING_UP,32.15900975958107,-1.6175545780746425,1.4201509538625159,1230723.15,20
DHPL,2025-11-04,1,VOLATILE,-6.0,7.0908841780547185,1.5157954859232325,894251.2166666667,20
DHPL,2026-02-18,0,VOLATILE,-6.0,-52.1012901931518,0.5517552968830399,530051.6666666666,20
DHPL,2025-12-09,1,TRENDING_UP,-6.0,34.416628185658666,2.522661407797709,787311.5333333333,20
DHPL,2025-06-10,0,TRENDING_UP,-6.0,-20.96550063114779,1.027681305978804,99978.98333333334,20
DHPL,2025-12-10,1,TRENDING_UP,-6.0,44.32651739555516,2.7028652694747977,820326.9166666666,20
DHPL,2025-12-01,0,TRENDING_UP,-6.0,15.443545232962826,2.1604040901451937,805230.8833333333,20
DICL,2007-12-27,1,TRENDING_UP,-6.0,,,,20
DICL,2008-01-08,0,TRENDING_UP,-6.0,,,,20
DICL,2008-01-04,1,TRENDING_UP,-6.0,,,,20
DICL,2008-04-18,0,TRENDING_UP,-6.0,,,,20
DIIL,2006-06-13,1,VOLATILE,-6.0,-11.813761090125691,0.5046247054243632,975.0,20
DIIL,2010-08-25,0,VOLATILE,-6.0,7.887577023212742,1.0868557219211894,615.7666666666667,20
DIIL,2006-11-06,1,TRENDING_UP,99.71802739808649,39.338091609840404,0.8292614104302357,2016.6666666666667,20
DIIL,2025-06-03,0,TRENDING_UP,-6.0,14.493262754735895,1.181057532155898,1902.75,20
DIIL,2006-11-15,1,VOLATILE,-6.0,34.99241156496926,0.8201745136079903,1916.6666666666667,20
DIIL,2025-11-12,0,VOLATILE,-6.0,50.72658606852528,1.4851094040271209,1199.2,20
DIIL,2006-11-16,1,VOLATILE,-6.0,30.85746147454057,0.8058681025612815,1908.3333333333333,20
DIIL,2017-06-12,0,VOLATILE,-6.0,-42.87635699441042,0.7670948107902963,1275.0,20
DIIL,2006-11-27,1,VOLATILE,-6.0,24.549036821063922,0.7940659880411713,2066.6666666666665,20
DIIL,2009-12-04,0,VOLATILE,-6.0,-41.11844816244313,0.6079236674603783,950.0,20
DIIL,2006-11-29,1,VOLATILE,-6.0,24.198529743246866,0.7909231435326881,2066.6666666666665,20
DIIL,2025-10-31,0,VOLATILE,-6.0,70.08353371789423,1.5144070909631306,1485.8666666666666,20
DIIL,2006-12-01,1,VOLATILE,-6.0,30.63993238130027,0.8028486214323056,2066.6666666666665,20
DIIL,2010-08-24,0,VOLATILE,-6.0,18.309626024027956,1.1142884923164684,634.4333333333333,20
DIIL,2006-12-20,1,VOLATILE,-6.0,18.120492847528787,0.790240189596909,5966.666666666667,20
DIIL,2024-02-13,0,VOLATILE,-6.0,33.59051182356449,1.2427431281960424,766.6666666666666,20
DIIL,2006-12-21,1,VOLATILE,-6.0,32.91503157076249,0.816306180594813,5916.666666666667,20
DIIL,2017-06-13,0,VOLATILE,-6.0,-43.96260573564302,0.7590499887828341,1300.0,20
DIIL,2007-03-15,1,VOLATILE,-6.0,25.107949689996893,0.8734257802852611,6483.333333333333,20
DIIL,2010-07-07,0,VOLATILE,-6.0,-26.98498138281772,0.8795694819709224,345.43333333333334,20
DIIL,2007-03-28,1,VOLATILE,-6.0,37.39972429546681,0.9102955531842029,6475.0,20
DIIL,2006-07-14,0,VOLATILE,-6.0,-5.421091300399333,0.4942887590400606,1750.0,20
DIIL,2008-06-09,1,TRENDING_DOWN,22.098125466725527,77.1551944486178,0.964264317183991,6475.0,20
DIIL,2011-12-13,0,TRENDING_DOWN,-6.0,-17.927433567158527,0.9709652124438454,506.76666666666665,20
DIIL,2008-06-10,1,TRENDING_DOWN,13.555449279983007,74.10421626587797,0.9538857301476236,6466.666666666667,20
DIIL,2023-04-12,0,TRENDING_DOWN,-6.0,34.43717706180687,1.197157960731213,958.3333333333334,20
DIIL,2008-06-13,1,TRENDING_DOWN,11.87211144689619,75.08400348679874,0.9617082307080225,6475.0,20
DIIL,2011-12-15,0,TRENDING_DOWN,-6.0,-16.891111223559477,0.9709652124438454,504.6166666666667,20
DIIL,2008-06-16,1,TRENDING_DOWN,1.2887791325821838,79.84402512624763,0.9666410526331706,6466.666666666667,20
DIIL,2012-01-02,0,TRENDING_DOWN,-6.0,-14.90400482372284,0.9709652124438454,503.8,20
DIIL,2008-06-19,1,TRENDING_DOWN,-6.0,86.02419754534756,0.9716281303379223,6500.0,20
DIIL,2008-08-27,0,TRENDING_DOWN,-6.0,163.82711082840882,1.2677000489328794,4533.333333333333,20
DIIL,2008-06-23,1,TRENDING_DOWN,-6.0,84.87468633619638,0.9641971314180355,6508.333333333333,20
DIIL,2012-01-13,0,TRENDING_DOWN,173.4146341463415,-9.3375575396776,0.9709652124438454,503.8,20
DIIL,2008-06-24,1,TRENDING_DOWN,-6.0,88.74077355141117,1.0223047265452898,6508.333333333333,20
DIIL,2011-12-15,0,TRENDING_DOWN,-6.0,-16.891111223559477,0.9709652124438454,504.6166666666667,20
DIIL,2008-06-26,1,VOLATILE,-6.0,106.30172556390114,1.0833768562685118,6358.333333333333,20
DIIL,2006-12-22,0,VOLATILE,-6.0,28.402612431744927,0.7991915562423267,5941.666666666667,20
DIIL,2008-06-27,1,VOLATILE,-6.0,118.6681220177031,1.133316689636566,6375.0,20
DIIL,2006-08-11,0,VOLATILE,-6.0,12.246713315128073,0.6906226304969446,1733.3333333333333,20
DIIL,2008-06-30,1,VOLATILE,-6.0,135.11443294177087,1.182722793535304,6375.0,20
DIIL,2010-06-07,0,VOLATILE,-6.0,-5.715840662015426,0.9599916916333813,243.7,20
DIIL,2008-07-01,1,TRENDING_DOWN,-6.0,145.82941303349526,1.2225167866397357,6408.333333333333,20
DIIL,2012-01-02,0,TRENDING_DOWN,-6.0,-14.90400482372284,0.9709652124438454,503.8,20
DIIL,2009-01-02,1,TRENDING_DOWN,-6.0,195.0559494526563,1.292035361604437,3991.6666666666665,20
DIIL,2011-12-13,0,TRENDING_DOWN,-6.0,-17.927433567158527,0.9709652124438454,506.76666666666665,20
DIIL,2009-01-06,1,TRENDING_DOWN,-6.0,219.11944564358996,1.3282220556801916,3983.3333333333335,20
DIIL,2008-08-27,0,TRENDING_DOWN,-6.0,163.82711082840882,1.2677000489328794,4533.333333333333,20
DIIL,2009-10-12,1,TRENDING_UP,-6.0,72.45412758408516,0.9331755622751424,1325.2833333333333,20
DIIL,2010-10-19,0,TRENDING_UP,-6.0,0.5309174535972909,0.9967284374176747,341.6666666666667,20
DIIL,2009-10-13,1,TRENDING_UP,-6.0,99.03409351698224,0.9620953011498732,1333.6333333333334,20
DIIL,2010-11-10,0,TRENDING_UP,-6.0,-38.55489917491705,0.8036407382523012,278.76666666666665,20
DIIL,2009-10-14,1,TRENDING_UP,-6.0,121.59136953128245,0.9815208472621257,1325.3166666666666,20
DIIL,2025-05-27,0,TRENDING_UP,-6.0,10.956334389551087,1.1642458903618351,1890.7166666666667,20
DIIL,2010-05-17,1,RANGING,-6.0,-12.218150742996738,0.957875791282897,266.3333333333333,20
DIIL,2011-07-28,0,RANGING,-6.0,-26.607163703766524,0.9003645363060903,512.35,20
DIIL,2010-05-18,1,RANGING,-6.0,-9.133468704930198,0.9696356423670672,266.4,20
DIIL,2011-05-06,0,RANGING,-6.0,-26.590694739854676,0.9675771206144154,340.7,20
DIIL,2010-07-14,1,RANGING,-6.0,-4.709294128126846,1.0399051475034509,432.48333333333335,20
DIIL,2010-03-08,0,RANGING,-6.0,-47.125678755464634,0.832814638095318,551.95,20
DIIL,2010-07-20,1,TRENDING_UP,-6.0,7.580001182255643,1.075852212244382,411.6166666666667,20
DIIL,2016-12-13,0,TRENDING_UP,-6.0,28.10285283172825,0.8863090979572913,10191.666666666666,20
DIIL,2010-07-21,1,TRENDING_UP,-6.0,8.857692697904312,1.080843876455195,449.5,20
DIIL,2026-06-03,0,TRENDING_UP,-6.0,8.719667933695511,1.1170422688445083,33602.11666666667,20
DIIL,2010-07-22,1,TRENDING_UP,-6.0,9.98797639758655,1.086723828122128,468.1666666666667,20
DIIL,2025-06-03,0,TRENDING_UP,-6.0,14.493262754735895,1.181057532155898,1902.75,20
DIIL,2010-08-19,1,RANGING,-6.0,22.96117770252135,1.131107282040535,619.25,20
DIIL,2011-04-20,0,RANGING,-6.0,-18.924452790489195,0.9676748371457584,330.6666666666667,20
DIIL,2010-08-20,1,RANGING,-6.0,22.731295975270655,1.1275450089985577,619.3833333333333,20
DIIL,2010-09-16,0,RANGING,-6.0,71.82399577469353,1.2805845381795051,575.1,20
DIIL,2010-08-23,1,RANGING,-6.0,27.64957124874436,1.1336599306153354,629.4,20
DIIL,2011-02-01,0,RANGING,-6.0,-34.01002741974028,1.0856965591349195,197.35,20
DIIL,2011-01-04,1,TRENDING_UP,-6.0,-35.53114815414757,1.05314384421609,224.71666666666667,20
DIIL,2006-04-17,0,TRENDING_UP,-6.0,-0.5926201726939411,0.6125502176977643,925.0,20
DIIL,2012-09-28,1,TRENDING_UP,189.50988822012036,7.6521891770577035,1.4262437645540422,623.3666666666667,20
DIIL,2006-04-20,0,TRENDING_UP,-6.0,-8.41428660067023,0.5937539471937767,925.0,20
DIIL,2012-10-11,1,TRENDING_UP,141.6267942583732,40.17338995679758,1.8128121189893684,631.3333333333334,20
DIIL,2025-07-14,0,TRENDING_UP,132.3228010247651,-52.798980581279324,0.7867981243085608,1579.4166666666667,20
DIIL,2012-10-18,1,TRENDING_UP,-6.0,53.2204037487653,1.8369008706349588,654.9333333333333,20
DIIL,2025-09-26,0,TRENDING_UP,-6.0,87.96135638768544,1.6328646573230414,1743.1333333333334,20
DIIL,2012-10-23,1,TRENDING_UP,-6.0,80.92540766982248,2.065303462352784,513.2666666666667,20
DIIL,2026-06-09,0,TRENDING_UP,-6.0,-4.410779957194298,1.0858696532651932,36464.96666666667,20
DIIL,2012-10-24,1,TRENDING_UP,-6.0,104.37052626057499,2.169569684241164,477.8,20
DIIL,2024-02-29,0,TRENDING_UP,-6.0,53.63425271985352,1.2933091803716639,775.0,20
DIIL,2012-10-30,1,TRENDING_UP,-6.0,117.27963142854483,2.188151652447195,519.45,20
DIIL,2026-01-26,0,TRENDING_UP,-6.0,-3.875367008231118,1.271886522554131,1451.35,20
DIIL,2012-10-31,1,TRENDING_UP,-6.0,128.4139847020118,2.2046593901648306,532.25,20
DIIL,2012-03-15,0,TRENDING_UP,-6.0,-26.471793987316566,1.0655680904756184,616.0333333333333,20
DIIL,2012-11-01,1,TRENDING_UP,-6.0,140.0628387664388,2.2194229805981127,553.0666666666667,20
DIIL,2010-10-04,0,TRENDING_UP,-6.0,83.37955759072437,1.414376786268261,428.06666666666666,20
DIIL,2013-05-17,1,TRENDING_UP,-6.0,141.50012176735044,2.87627245877393,582.05,20
DIIL,2010-08-05,0,TRENDING_UP,-6.0,-23.99282104792354,1.0164306512566383,517.2,20
DIIL,2014-05-27,1,TRENDING_UP,-6.0,118.02157927079,1.9043343890326043,730.6833333333333,20
DIIL,2010-07-28,0,TRENDING_UP,-6.0,-9.83584427577842,1.037069876223552,522.1666666666666,20
DIIL,2014-05-30,1,TRENDING_UP,-6.0,143.0521183099096,1.9563831676058812,739.0,20
DIIL,2025-06-03,0,TRENDING_UP,-6.0,14.493262754735895,1.181057532155898,1902.75,20
DIIL,2014-06-03,1,TRENDING_UP,-6.0,171.21483426681567,2.0074613798977703,750.15,20
DIIL,2005-11-18,0,TRENDING_UP,-6.0,59.31240289753977,0.750777756474235,891.6666666666666,20
DIIL,2014-06-10,1,TRENDING_UP,-6.0,248.2672363539524,2.344494776023682,763.4833333333333,20
DIIL,2026-04-28,0,TRENDING_UP,-6.0,14.535275779909155,1.1097090436716457,2937.1833333333334,20
DIIL,2014-06-11,1,TRENDING_UP,-6.0,265.2859265115013,2.354804165337972,773.2,20
DIIL,2025-07-11,0,TRENDING_UP,132.3228010247651,-46.15918856119332,0.8354464053983043,1779.4,20
DIIL,2014-06-12,1,TRENDING_UP,-6.0,279.98955076209006,2.3610419078372087,802.3333333333334,20
DIIL,2011-02-08,0,TRENDING_UP,-6.0,-28.611889576926224,1.089122458773763,185.38333333333333,20
DIIL,2014-06-24,1,RANGING,-6.0,350.64060801130057,2.6883586638881356,839.3333333333334,20
DIIL,2017-02-20,0,RANGING,-6.0,8.118997813630138,0.8879694065199861,1566.6666666666667,20
DIIL,2014-06-25,1,RANGING,-6.0,355.1885505693443,2.6910168380128,845.7666666666667,20
DIIL,2010-03-01,0,RANGING,-6.0,-57.374420351700934,0.7238539880251004,523.0833333333334,20
DIIL,2016-09-28,1,TRENDING_UP,-6.0,18.17493548634297,1.3616435989961488,20633.333333333332,20
DIIL,2012-05-04,0,TRENDING_UP,-6.0,-3.818378035096959,1.288451884982334,568.8666666666667,20
DIIL,2016-09-29,1,TRENDING_UP,-6.0,23.577957232452235,1.372125052048478,20716.666666666668,20
DIIL,2009-10-07,0,TRENDING_UP,-6.0,31.674554284434592,0.8777685199227971,1212.7833333333333,20
DIIL,2016-09-30,1,TRENDING_UP,-6.0,37.32067162882207,1.405337108840949,20708.333333333332,20
DIIL,2009-10-09,0,TRENDING_UP,-6.0,41.347857672101014,0.8840597334505391,1324.45,20
DIIL,2016-10-03,1,TRENDING_UP,-6.0,43.42248174490029,1.4151547846826942,20750.0,20
DIIL,2005-11-11,0,TRENDING_UP,-6.0,57.64599601287611,0.7366203750582891,858.3333333333334,20
DIIL,2016-10-04,1,TRENDING_UP,-6.0,59.85468597540438,1.4520291168495139,20741.666666666668,20
DIIL,2025-08-07,0,TRENDING_UP,-6.0,27.85968582238445,1.3747996919141805,1238.8166666666666,20
DIIL,2016-10-05,1,TRENDING_UP,-6.0,79.2275959105068,1.4935826935307137,20775.0,20
DIIL,2025-06-02,0,TRENDING_UP,-6.0,9.310685336808127,1.1642458903618351,1894.8166666666666,20
DIIL,2016-10-06,1,TRENDING_UP,-6.0,78.28809450810394,1.4878918565386599,20741.666666666668,20
DIIL,2025-12-12,0,TRENDING_UP,-6.0,41.21067652297119,1.5371522255437984,915.2166666666667,20
DIIL,2016-10-07,1,TRENDING_UP,-6.0,79.03762393898779,1.4846827642719935,20750.0,20
DIIL,2026-06-23,0,TRENDING_UP,-6.0,-13.726870761035311,1.1411393349419823,39113.61666666667,20
DIIL,2016-10-10,1,TRENDING_UP,-6.0,95.97044158869289,1.511769557685381,20891.666666666668,20
DIIL,2026-06-05,0,TRENDING_UP,-6.0,-4.401094620647877,1.1037278994598732,34904.28333333333,20
DIIL,2016-10-13,1,TRENDING_UP,-6.0,119.4195221697578,1.5566998280845115,20891.666666666668,20
DIIL,2026-07-06,0,TRENDING_UP,-6.0,-14.228942630558542,1.1759974034392093,40268.35,20
DIIL,2016-10-14,1,TRENDING_UP,-6.0,145.54741627139396,1.6092519930866094,20908.333333333332,20
DIIL,2005-11-25,0,TRENDING_UP,-6.0,29.39495085654705,0.6841432609286863,891.6666666666666,20
DIIL,2016-10-17,1,TRENDING_UP,-6.0,176.70437316416533,1.6710407153194098,20908.333333333332,20
DIIL,2025-07-23,0,TRENDING_UP,-6.0,-15.910551205320717,1.1117588106285377,1544.9666666666667,20
DIIL,2016-10-18,1,TRENDING_UP,-6.0,172.58086848134008,1.6609333199813006,20883.333333333332,20
DIIL,2025-04-21,0,TRENDING_UP,-6.0,36.45864589445137,1.4133943606682784,1321.5833333333333,20
DIIL,2016-10-19,1,TRENDING_UP,-6.0,171.89585838108178,1.66009035586774,20883.333333333332,20
DIIL,2010-02-19,0,TRENDING_UP,-6.0,-58.47015202522981,0.7330833712887319,476.73333333333335,20
DIIL,2016-10-20,1,TRENDING_UP,-6.0,167.88719111227053,1.6541236555097174,20883.333333333332,20
DIIL,2010-01-08,0,TRENDING_UP,-6.0,1.387198730708894,1.0411425191651964,872.35,20
DIIL,2016-10-21,1,TRENDING_UP,-6.0,166.06504130441908,1.6501031617925017,20933.333333333332,20
DIIL,2026-06-19,0,TRENDING_UP,-6.0,-16.110739407263164,1.142396439022254,39021.6,20
DIIL,2022-10-27,1,RANGING,-6.0,-12.695270161908342,0.991344593391237,1033.3333333333333,20
DIIL,2023-06-05,0,RANGING,-6.0,21.142858554951292,1.1262883719695538,858.3333333333334,20
DIIL,2022-10-28,1,RANGING,-6.0,-4.840667071352734,1.0296158482678728,1041.6666666666667,20
DIIL,2010-09-22,0,RANGING,-6.0,122.52560002396355,1.4583356400081369,457.9166666666667,20
DIIL,2022-10-31,1,RANGING,-6.0,8.200402576562414,1.0914281216774193,1008.3333333333334,20
DIIL,2010-02-03,0,RANGING,-6.0,-47.738261373430646,0.8296118159570067,762.7333333333333,20
DIIL,2022-11-01,1,RANGING,-6.0,11.071899018713044,1.114087562125816,966.6666666666666,20
DIIL,2010-09-23,0,RANGING,-6.0,109.08957441240275,1.426748321468407,457.8666666666667,20
DIIL,2022-11-02,1,RANGING,-6.0,19.658522685155333,1.1535559575838208,983.3333333333334,20
DIIL,2006-12-15,0,RANGING,-6.0,3.4887966140112185,0.7484301892356521,6483.333333333333,20
DIIL,2022-11-03,1,RANGING,-6.0,27.573409017793733,1.1916653243847888,975.0,20
DIIL,2016-10-24,0,RANGING,-6.0,139.90910265019593,1.6052132287587089,20941.666666666668,20
DIIL,2022-11-04,1,RANGING,-6.0,35.04213240164902,1.2226418754537889,941.6666666666666,20
DIIL,2011-02-14,0,RANGING,-6.0,6.5732656459679895,1.1832535563277082,178.06666666666666,20
DIIL,2025-03-04,1,RANGING,-6.0,-11.014342623227673,0.9177495986515308,899.4833333333333,20
DIIL,2010-01-27,0,RANGING,-6.0,-37.5728142150686,0.8509980470833223,882.4333333333333,20
DIIL,2025-03-20,1,TRENDING_UP,-6.0,8.38902784103891,1.1279908144342985,1030.3333333333333,20
DIIL,2026-06-22,0,TRENDING_UP,-6.0,-11.615454526697256,1.1429373951716129,39059.11666666667,20
DIIL,2025-03-21,1,TRENDING_UP,-6.0,13.099684239011587,1.2164505927474347,1083.0166666666667,20
DIIL,2025-09-03,0,TRENDING_UP,-6.0,29.794742190042655,1.4559128088291913,1368.3833333333334,20
DIIL,2025-03-24,1,TRENDING_UP,-6.0,41.85883947155652,1.5023581073452745,1087.55,20
DIIL,2025-12-26,0,TRENDING_UP,-6.0,-14.370528945947367,0.9406346510952878,510.68333333333334,20
DIIL,2025-03-27,1,TRENDING_UP,-6.0,77.27640071713432,1.8096812559181599,1047.35,20
DIIL,2026-07-09,0,TRENDING_UP,0.0,-31.213682900356247,1.0748194436930247,41053.63333333333,20
DIIL,2025-04-03,1,TRENDING_UP,-6.0,76.77824162074587,1.8137760660362763,1239.6666666666667,20
DIIL,2005-11-22,0,TRENDING_UP,-6.0,44.60571262904371,0.709893562354811,891.6666666666666,20
DIIL,2025-07-24,1,TRENDING_UP,-6.0,-4.444431113177876,1.192772354178083,1581.3333333333333,20
DIIL,2025-07-11,0,TRENDING_UP,132.3228010247651,-46.15918856119332,0.8354464053983043,1779.4,20
DIIL,2025-07-25,1,TRENDING_UP,-6.0,10.919869202288343,1.2909917321483815,1591.3,20
DIIL,2025-07-31,0,TRENDING_UP,-6.0,2.4602025543665036,1.2557155659865422,1494.85,20
DIIL,2025-07-28,1,TRENDING_UP,-6.0,24.916582917964348,1.363926368628001,1604.3833333333334,20
DIIL,2025-07-21,0,TRENDING_UP,-6.0,-36.207904688283,0.9243173160087119,1603.45,20
DIIL,2025-07-29,1,TRENDING_UP,-6.0,36.960519829689616,1.4333448700582083,1653.1166666666666,20
DIIL,2010-10-14,0,TRENDING_UP,-6.0,18.54742351817211,1.0871243364309937,354.26666666666665,20
DIIL,2025-09-12,1,TRENDING_UP,63.0242311276794,51.6391788297404,1.577811219267818,1438.5166666666667,20
DIIL,2011-05-11,0,TRENDING_UP,-6.0,-30.350434893156923,0.9640193514426,349.68333333333334,20
DIIL,2025-09-15,1,TRENDING_UP,-6.0,68.89932289417163,1.6489620744537847,1535.4166666666667,20
DIIL,2026-01-26,0,TRENDING_UP,-6.0,-3.875367008231118,1.271886522554131,1451.35,20
DIIL,2025-09-18,1,TRENDING_UP,-6.0,93.20821125393894,1.7165169221673438,1697.2666666666667,20
DIIL,2007-02-23,0,TRENDING_UP,-6.0,-0.002923026169134424,0.7977576707859579,6150.0,20
DIIL,2025-09-19,1,TRENDING_UP,-6.0,112.32247918185519,1.775663073305096,1732.05,20
DIIL,2024-09-09,0,TRENDING_UP,-6.0,-21.671919298385873,0.9756547289830322,695.9666666666667,20
DIIL,2025-10-14,1,TRENDING_UP,-6.0,128.6560564848226,1.7045390347381784,1750.95,20
DIIL,2025-08-05,0,TRENDING_UP,-6.0,-21.691638073795048,1.1863003364943827,1193.9666666666667,20
DIIL,2026-01-06,1,TRENDING_UP,-6.0,11.565843808358725,1.4919665432116813,572.9,20
DIIL,2025-08-08,0,TRENDING_UP,-6.0,39.375045508979156,1.4053409841265894,1295.9166666666667,20
DIIL,2026-01-07,1,TRENDING_UP,-6.0,28.474112458329834,1.629618025273835,630.0,20
DIIL,2017-05-04,0,TRENDING_UP,-6.0,-51.18585842327143,0.6252388591198709,1383.3333333333333,20
DIIL,2026-01-08,1,TRENDING_UP,-6.0,43.32915637072266,1.7568132657212003,720.4666666666667,20
DIIL,2025-07-04,0,TRENDING_UP,-6.0,-21.988414965081066,1.0331342681973403,1816.25,20
DIIL,2026-01-13,1,TRENDING_UP,-6.0,57.49715500279658,1.86406396778842,1186.2,20
DIIL,2026-01-02,0,TRENDING_UP,-6.0,-3.578542020984134,1.2294460087951433,467.6166666666667,20
DIIL,2026-04-07,1,VOLATILE,-6.0,54.0545092128214,1.2881031311815485,2253.15,20
DIIL,2025-11-06,0,VOLATILE,-6.0,41.10686207397996,1.4078692007748175,1380.0,20
DIIL,2026-04-08,1,VOLATILE,-6.0,45.84359562873179,1.2877027918848234,2311.0,20
DIIL,2006-07-14,0,VOLATILE,-6.0,-5.421091300399333,0.4942887590400606,1750.0,20
DINT,2005-11-24,1,TRENDING_UP,-6.0,-37.20600992055873,0.8888192338205942,2658.3333333333335,20
DINT,2010-10-01,0,TRENDING_UP,-6.0,19.204083463615007,1.0088045666541454,3891.6833333333334,20
DINT,2005-11-25,1,TRENDING_UP,-6.0,-28.86812522245805,0.9411356222031864,2600.0,20
DINT,2011-01-21,0,TRENDING_UP,29.251968503937007,-29.36190257533852,0.733343735113781,7519.95,20
DINT,2005-11-28,1,TRENDING_UP,-6.0,-20.76562115069116,0.9865603966441185,2783.3333333333335,20
DINT,2011-10-12,0,TRENDING_UP,-6.0,-7.363691905912591,0.9632824777506105,4790.633333333333,20
DINT,2005-11-29,1,TRENDING_UP,-6.0,-18.174705542692884,1.0050193713612383,2841.6666666666665,20
DINT,2012-03-01,0,TRENDING_UP,-6.0,-65.11006469101963,0.5530672533079771,4319.033333333334,20
DINT,2007-02-14,1,TRENDING_UP,-6.0,-26.389304308222428,0.7380148976854183,4283.333333333333,20
DINT,2010-04-05,0,TRENDING_UP,-6.0,2.355791045921859,1.1261705868879281,15508.666666666666,20
DINT,2007-02-15,1,TRENDING_UP,-6.0,-23.412086067984585,0.7677931726644514,4425.0,20
DINT,2016-12-13,0,TRENDING_UP,-6.0,-29.532830552747832,0.6997601734462114,4233.333333333333,20
DINT,2007-02-21,1,TRENDING_UP,-6.0,-20.209606502728228,0.7894045529054188,4475.0,20
DINT,2007-10-24,0,TRENDING_UP,-6.0,-11.627056155566208,0.9195508550555995,6050.0,20
DINT,2007-06-08,1,TRENDING_UP,-6.0,14.289471292545354,1.3314228913314199,4583.333333333333,20
DINT,2025-03-17,0,TRENDING_UP,-6.0,-21.548881483222107,0.7362413705445154,261.1,20
DINT,2007-06-11,1,TRENDING_UP,-6.0,16.028079109531504,1.3401676015987785,4675.0,20
DINT,2016-08-30,0,TRENDING_UP,-6.0,-42.75052068370494,0.6651033800356084,3693.3333333333335,20
DINT,2007-08-23,1,VOLATILE,-6.0,18.789251210087045,1.1480859185066217,5558.333333333333,20
DINT,2026-04-13,0,VOLATILE,-6.0,3.328670658600304,1.0096501827553641,1455.9333333333334,20
DINT,2007-08-28,1,VOLATILE,-6.0,21.685340947666788,1.1312088429977427,5483.333333333333,20
DINT,2006-03-20,0,VOLATILE,-6.0,-35.068073971279674,0.9285196447359368,3933.3333333333335,20
DINT,2007-09-03,1,VOLATILE,-6.0,32.60053703645377,1.1831597297457608,5608.333333333333,20
DINT,2009-05-14,0,VOLATILE,-6.0,-68.70505934097812,0.5233811379760985,3966.6666666666665,20
DINT,2008-04-03,1,TRENDING_UP,-6.0,-8.740808167066053,1.1217985129529358,4341.666666666667,20
