symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse
TELE,2023-01-09,pivot,6.63,2.56,0.545,0.545,0.545,0.455,0.42,downtrend,-0.0545,-0.1915,-0.1267,0.0236,-0.2047
TELE,2023-01-18,pivot,5.66,2.77,0.706,0.706,0.706,0.078,1.44,downtrend,0.0233,-0.01,-0.01,0.0666,-0.1015
TELE,2023-02-03,pivot,5.8,2.19,0.576,0.576,0.576,0.121,1.02,downtrend,0.015,-0.0433,-0.0117,0.0683,-0.1167
TELE,2023-02-10,pivot,6.07,2.8,0.679,0.679,0.679,0.179,0.66,downtrend,-0.0712,-0.0971,0.2994,0.3511,-0.1424
TELE,2023-02-20,pivot,5.64,2.36,0.583,0.583,0.583,0.292,0.23,downtrend,-0.0243,0.2052,0.4104,0.5113,-0.0783
TELE,2023-03-01,pivot,5.45,2.75,0.4,0.52,0.52,0.12,1.35,downtrend,0.1793,0.4052,0.3155,0.4983,-0.069
TELE,2023-04-12,pivot,7.92,0.63,0.611,0.611,0.611,0.111,0.16,uptrend,-0.0161,-0.0335,-0.1118,0.0161,-0.1851
TELE,2023-04-20,pivot,7.78,0.94,0.359,0.538,0.538,0.179,0.73,uptrend,-0.0395,-0.1556,-0.1543,-0.0037,-0.1901
TELE,2023-08-29,pivot,6.92,1.73,0.476,0.476,0.476,0.095,1.0,downtrend,-0.0596,-0.0388,-0.0402,0.0014,-0.133
TELE,2023-10-06,pivot,6.97,0.91,0.304,0.848,0.848,0.543,5.19,neutral,-0.0081,-0.0258,,0.0475,-0.0841
TELE,2024-01-04,pivot,8.05,1.99,,0.5,0.5,,0.23,downtrend,-0.0147,-0.0294,-0.1603,0.0404,-0.1775
TELE,2024-01-11,pivot,7.99,1.04,,0.583,0.583,,0.31,downtrend,-0.027,-0.0123,-0.184,0.0344,-0.2025
TELE,2024-01-16,pivot,7.78,2.27,,0.754,0.754,,0.74,downtrend,-0.0436,-0.1576,-0.177,0.0218,-0.2655
TELE,2024-01-18,pivot,7.84,1.11,,0.514,0.514,,0.73,downtrend,-0.0062,-0.1531,-0.158,0.0123,-0.2519
TELE,2024-01-25,pivot,7.76,0.77,,0.745,0.745,,1.9,downtrend,-0.1603,-0.186,-0.1163,0.0037,-0.2583
TELE,2024-02-01,pivot,6.76,0.54,,0.609,0.609,,0.2,downtrend,-0.0432,-0.0187,0.1784,0.2201,-0.1281
TELE,2024-02-09,pivot,7.14,3.41,,0.44,0.44,,0.29,downtrend,-0.0587,-0.0028,0.3077,0.3259,-0.1524
TELE,2024-02-13,pivot,6.41,5.41,,0.869,0.869,,0.71,downtrend,0.0043,0.0246,0.2203,0.3986,-0.0681
TELE,2024-02-16,pivot,6.48,0.72,,0.682,0.682,,0.84,downtrend,0.0378,0.1325,0.262,0.4047,-0.0539
TELE,2024-03-18,pivot,8.51,0.67,,0.663,0.663,,1.22,uptrend,-0.0819,-0.0377,-0.0517,0.0496,-0.0959
TELE,2024-03-22,pivot,8.41,0.28,,0.455,0.455,,0.22,uptrend,0.026,0.0442,0.0476,0.1031,-0.0487
TELE,2024-03-29,pivot,9.03,3.58,,0.614,0.614,,0.46,uptrend,-0.0065,-0.0614,-0.1013,0.0302,-0.1164
TELE,2024-05-23,pivot,8.26,0.69,,0.588,0.588,,0.38,downtrend,-0.0539,-0.0831,-0.1417,0.0059,-0.1452
TELE,2024-05-27,pivot,8.26,0.65,,0.483,0.483,,0.29,downtrend,-0.0376,-0.1118,-0.1506,,-0.1588
TELE,2024-06-07,pivot,7.87,4.49,,0.646,0.646,,0.49,downtrend,-0.0125,-0.0837,-0.0375,0.0375,-0.1062
TELE,2024-06-21,pivot,7.8,0.64,,0.478,0.478,,0.3,downtrend,-0.0952,-0.0075,-0.0952,0.0401,-0.1228
TELE,2024-07-12,pivot,7.32,4.33,,0.784,0.784,,0.93,downtrend,-0.0386,-0.0493,0.0799,0.0905,-0.0719
TELE,2024-08-12,pivot,7.31,0.64,,0.5,0.5,,3.2,uptrend,-0.0663,-0.0688,-0.0418,0.0516,-0.1081
TELE,2024-09-06,pivot,7.52,0.18,,0.757,0.757,,0.99,uptrend,-0.0063,-0.0812,-0.1003,0.052,-0.1193
TELE,2024-09-10,pivot,7.76,3.13,,0.622,0.622,,0.32,uptrend,-0.0314,-0.0816,-0.1016,0.0402,-0.1292
TELE,2024-09-18,pivot,7.59,1.23,,0.733,0.733,,0.42,uptrend,-0.0615,-0.0974,-0.1128,-0.0051,-0.141
TELE,2024-10-07,pivot,6.95,0.19,,0.789,0.789,,0.37,downtrend,-0.0365,-0.0196,0.014,0.0785,-0.0603
TELE,2024-10-11,pivot,6.99,2.43,,0.483,0.483,,0.68,downtrend,-0.0281,-0.0014,0.0183,0.0816,-0.0577
TELE,2024-10-15,pivot,6.71,0.15,,0.875,0.875,,1.17,downtrend,0.013,,0.0648,0.1081,-0.0202
TELE,2024-10-23,pivot,6.99,1.14,,0.828,0.828,,5.28,neutral,-0.0742,-0.045,0.0901,0.1258,-0.0861
TELE,2024-11-01,pivot,6.96,0.14,,0.474,0.474,,0.68,downtrend,0.014,0.0742,0.098,0.2115,-0.0196
TELE,2024-11-05,pivot,7.04,0.33,,0.531,0.531,,0.56,downtrend,0.0068,0.0763,0.1267,0.1785,-0.0463
TELE,2024-11-06,pivot,7.03,0.38,,0.5,0.5,,2.05,neutral,0.0391,0.1092,0.1388,0.1658,-0.0391
TELE,2024-11-12,pivot,7.25,0.69,,0.463,0.463,,1.87,uptrend,0.0381,-0.0512,0.2378,0.3561,-0.0631
TELE,2024-11-25,pivot,7.61,2.54,,0.791,0.791,,0.39,uptrend,0.0459,0.2611,0.1134,0.3146,-0.0917
TELE,2025-01-07,pivot,9.14,2.66,,0.576,0.576,,0.49,uptrend,0.0053,-0.0611,-0.1349,0.0337,-0.1454
TELE,2025-01-22,pivot,8.72,1.38,,0.444,0.444,,0.31,neutral,-0.0804,-0.1049,-0.0737,0.0112,-0.1183
TELE,2025-02-18,pivot,7.92,0.25,,0.64,0.64,,0.47,downtrend,0.0135,-0.0209,-0.0331,0.0601,-0.0638
TELE,2025-02-24,pivot,8.23,0.32,,0.611,0.611,,0.77,downtrend,-0.0477,-0.0609,-0.0609,0.0024,-0.0895
TELE,2025-02-26,pivot,8.17,0.16,,0.579,0.579,,0.37,downtrend,-0.0575,-0.0731,-0.0719,0.0024,-0.0862
TELE,2025-03-11,pivot,7.79,1.37,,0.455,0.455,,0.54,downtrend,-0.0025,-0.0101,-0.1013,0.0481,-0.1481
TELE,2025-03-17,pivot,7.83,2.51,,0.459,0.459,,0.96,downtrend,-0.0162,-0.0337,-0.0988,0.035,-0.1587
TELE,2025-04-04,pivot,7.75,3.1,,0.468,0.468,,1.0,downtrend,-0.104,-0.0965,-0.1241,-0.015,-0.1591
TELE,2025-04-17,pivot,7.23,0.41,,0.4,0.4,,0.46,downtrend,-0.0014,-0.0568,0.0081,0.0622,-0.2676
TELE,2025-04-21,pivot,7.12,1.31,,0.889,0.889,,0.62,downtrend,-0.037,-0.0397,0.0096,0.0767,-0.2575
TELE,2025-06-13,pivot,7.72,1.51,,0.45,0.45,,0.33,uptrend,-0.0577,-0.0308,0.0359,0.1077,-0.1115
TELE,2025-07-16,pivot,7.92,1.47,,0.44,0.44,,0.65,uptrend,-0.0398,-0.0534,-0.0571,0.0261,-0.072
TELE,2025-07-21,pivot,7.64,0.52,,0.455,0.455,,0.29,neutral,-0.0281,-0.0128,0.0205,0.0563,-0.0448
TELE,2025-10-01,pivot,9.03,1.44,,0.429,0.429,,0.86,uptrend,-0.0268,0.1062,0.1749,0.5118,-0.0665
TELE,2025-11-06,pivot,11.11,1.77,,0.437,0.437,,0.58,uptrend,-0.1017,-0.0041,-0.0562,0.0463,-0.1281
TELE,2025-11-26,pivot,10.94,2.13,,0.593,0.593,,0.54,uptrend,-0.0089,0.0382,-0.0071,0.1004,-0.0356
TELE,2025-12-12,pivot,11.61,0.86,,0.429,0.429,,0.13,uptrend,-0.0102,-0.0263,0.0331,0.151,-0.0602
TELE,2026-01-19,pivot,11.81,0.06,,0.717,0.717,,1.38,uptrend,-0.0829,-0.0954,-0.2072,0.025,-0.2181
TELE,2026-01-29,pivot,11.54,4.27,,0.453,0.453,,0.32,downtrend,-0.0077,-0.053,-0.3003,0.0402,-0.3157
TELE,2026-02-12,pivot,11.16,4.54,,0.55,0.55,,0.72,downtrend,-0.1371,-0.207,-0.3659,-0.0044,-0.4568
TELE,2026-03-03,pivot,7.08,11.26,,0.418,0.418,,3.1,downtrend,-0.0042,-0.0042,0.032,0.0918,-0.1349
TELE,2026-03-12,pivot,7.07,0.57,,0.639,0.639,,0.32,downtrend,-0.0257,-0.0771,0.0677,0.138,-0.0839
TELE,2026-03-17,pivot,7.03,1.18,,0.467,0.467,,0.31,downtrend,-0.0108,0.0027,0.1689,0.1878,-0.0851
TELE,2026-03-19,pivot,7.0,0.0,,0.714,0.714,,0.43,downtrend,-0.0632,0.0398,0.1593,0.2335,-0.0701
TELE,2026-04-02,pivot,7.16,2.28,,0.7,0.7,,1.54,downtrend,0.0579,0.1382,0.0263,0.1921,-0.0526
TELE,2026-04-07,pivot,7.43,1.79,,0.44,0.44,,0.91,downtrend,0.0993,0.151,0.1007,0.2,0.0106
TELE,2026-04-23,pivot,8.37,0.12,,0.636,0.636,,0.75,uptrend,-0.1136,,,0.0477,-0.133
TELE,2026-04-30,pivot,7.86,2.97,,0.459,0.459,,0.54,downtrend,,,,0.1525,-0.0337
TELE,2026-05-06,pivot,7.83,1.24,,0.659,0.659,,0.48,uptrend,,,,0.1285,-0.0086
TGL,2020-04-01,pivot,48.49,3.45,0.582,0.733,0.733,0.15,0.95,downtrend,0.0141,0.1148,0.3019,0.4346,-0.0481
TGL,2020-04-20,pivot,67.44,1.76,0.921,0.933,0.933,0.011,3.26,downtrend,-0.047,-0.0337,-0.0753,0.0687,-0.095
TGL,2020-04-27,pivot,67.93,3.43,0.545,0.791,0.791,0.245,1.26,downtrend,0.0007,-0.0343,-0.0874,0.043,-0.1014
TGL,2020-05-04,pivot,70.72,2.15,0.504,0.504,0.504,0.493,0.87,downtrend,-0.0689,-0.0756,-0.1148,-0.0138,-0.1401
TGL,2020-05-28,pivot,63.81,1.43,0.681,0.681,0.681,0.319,0.32,downtrend,-0.0065,0.0167,-0.011,0.1043,-0.0271
TGL,2020-06-22,pivot,63.78,1.62,0.455,0.669,0.669,0.215,1.46,downtrend,-0.027,0.0632,0.2166,0.2809,-0.0382
TGL,2020-06-29,pivot,63.27,0.43,0.406,0.406,0.406,0.594,0.12,downtrend,0.0747,0.134,0.1691,0.2948,-0.0108
TGL,2020-08-26,pivot,89.54,0.99,0.61,0.688,0.688,0.078,0.96,uptrend,0.0502,-0.0094,0.024,0.0918,-0.0216
TGL,2020-09-03,pivot,96.09,0.62,0.529,0.529,0.529,0.186,0.65,uptrend,-0.0654,-0.0576,-0.1019,0.0025,-0.1273
TGL,2020-09-22,pivot,93.17,1.25,0.431,0.431,0.431,0.411,0.43,uptrend,-0.0375,-0.121,-0.0957,0.0056,-0.1682
TGL,2020-09-24,pivot,93.31,0.34,0.554,0.554,0.554,0.237,0.16,uptrend,-0.0581,-0.0803,-0.0553,-0.0041,-0.163
TGL,2020-09-25,pivot,93.05,1.67,0.428,0.428,0.428,0.22,0.24,uptrend,-0.0448,-0.054,-0.0403,-0.0043,-0.1596
TGL,2020-09-28,pivot,91.38,2.48,0.526,0.526,0.526,0.452,0.85,uptrend,-0.1126,-0.081,-0.0237,0.0016,-0.156
TGL,2020-09-29,pivot,89.19,2.17,0.541,0.979,0.979,0.438,0.37,uptrend,-0.0877,-0.055,0.0036,0.0246,-0.1366
TGL,2020-09-30,pivot,88.61,1.81,0.662,0.662,0.662,0.328,1.23,uptrend,-0.0694,-0.0736,-0.0017,0.0243,-0.1455
TGL,2020-10-01,pivot,87.59,1.36,0.697,0.697,0.697,0.303,0.79,uptrend,-0.0354,-0.0539,-0.0131,0.0522,-0.1222
TGL,2020-10-02,pivot,86.87,0.2,0.593,0.719,0.719,0.126,0.96,uptrend,-0.0229,-0.059,-0.0584,0.0407,-0.1319
TGL,2020-10-19,pivot,84.99,0.93,0.444,0.583,0.583,0.139,0.17,downtrend,0.0626,0.0272,-0.0463,0.1012,-0.0488
TGL,2020-10-20,pivot,84.3,0.05,0.723,0.723,0.723,0.049,0.13,downtrend,0.0616,0.0164,-0.0364,0.0948,-0.0543
TGL,2020-11-02,pivot,87.38,4.43,0.51,0.636,0.636,0.125,0.95,downtrend,0.0014,-0.0511,-0.0297,0.0352,-0.1143
TGL,2020-11-04,pivot,87.16,1.27,0.479,0.479,0.479,0.482,0.19,downtrend,-0.0449,-0.0734,0.0019,0.0152,-0.144
TGL,2020-11-13,pivot,82.79,0.35,0.476,0.486,0.486,0.01,0.4,downtrend,-0.0374,-0.0138,0.006,0.1046,-0.0898
TGL,2020-11-23,pivot,80.63,4.51,0.624,0.624,0.624,0.376,0.68,downtrend,0.0447,0.1173,0.0576,0.1573,-0.0321
TGL,2020-12-04,pivot,90.46,0.5,0.534,0.534,0.534,0.149,1.1,uptrend,-0.0696,-0.0708,-0.055,-0.0052,-0.0981
TGL,2020-12-07,pivot,90.03,1.04,0.64,0.64,0.64,0.36,0.24,uptrend,-0.0368,-0.06,-0.0452,0.0017,-0.0918
TGL,2020-12-18,pivot,85.94,3.99,0.434,0.434,0.434,0.399,2.28,downtrend,-0.0002,-0.0204,0.0255,0.0535,-0.0595
TGL,2020-12-22,pivot,84.65,1.95,0.503,0.665,0.665,0.162,0.72,neutral,0.0106,-0.0111,0.0143,0.0686,-0.0391
TGL,2020-12-24,pivot,83.62,0.02,0.505,0.505,0.505,0.018,2.32,neutral,-0.001,-0.0233,0.018,0.0565,-0.0342
TGL,2021-01-01,pivot,87.03,0.03,0.421,0.479,0.479,0.058,0.63,uptrend,-0.0332,0.0198,0.0741,0.0972,-0.044
TGL,2021-01-05,pivot,85.63,0.74,0.58,0.58,0.58,0.013,0.45,neutral,0.0242,0.0186,0.0556,0.1084,-0.0342
TGL,2021-01-08,pivot,85.08,0.11,0.901,0.95,0.95,0.05,0.46,neutral,0.0542,0.0416,0.0409,0.1342,
TGL,2021-02-10,pivot,89.22,0.14,0.315,0.795,0.795,0.479,0.71,uptrend,0.1059,0.1121,0.096,0.2615,-0.0177
TGL,2021-02-19,pivot,102.39,0.18,0.327,0.772,0.772,0.445,2.24,uptrend,-0.049,0.0048,-0.0242,0.0493,-0.1211
TGL,2021-03-01,pivot,104.43,0.77,0.762,0.762,0.762,0.238,0.47,uptrend,0.0074,0.0331,-0.2204,0.0894,-0.2364
TGL,2021-04-23,pivot,81.44,1.58,0.378,0.441,0.441,0.063,0.18,downtrend,0.018,0.0486,0.2781,0.2914,-0.0428
TGL,2021-05-03,pivot,83.1,2.53,0.436,0.436,0.436,0.368,0.67,downtrend,0.0377,0.1611,0.399,0.4491,-0.0156
TGL,2021-06-15,pivot,113.02,0.34,0.42,0.666,0.666,0.245,0.42,uptrend,-0.0597,-0.0726,-0.0953,0.0009,-0.1155
TGL,2021-07-29,pivot,100.8,0.79,0.452,0.452,0.452,0.248,1.43,downtrend,0.0539,0.0294,0.0069,0.0976,-0.0425
TGL,2021-07-30,pivot,99.92,1.78,0.497,0.497,0.497,0.244,1.57,downtrend,0.0698,0.0176,0.0233,0.1029,-0.019
TGL,2021-08-10,pivot,106.5,0.84,0.762,0.797,0.797,0.035,0.83,neutral,-0.0297,-0.052,-0.0634,0.007,-0.074
TGL,2021-08-11,pivot,106.22,1.6,0.457,0.457,0.457,0.435,0.5,downtrend,-0.0279,-0.0738,-0.0483,-0.0092,-0.0804
TGL,2021-08-16,pivot,102.79,0.27,0.471,0.708,0.708,0.237,0.75,downtrend,-0.0159,0.0223,-0.0115,0.0309,-0.0432
TGL,2021-09-22,pivot,101.48,0.47,0.489,0.489,0.489,0.203,2.48,downtrend,-0.057,-0.0135,-0.1497,0.0049,-0.1515
TGL,2021-10-06,pivot,103.58,0.22,0.422,0.461,0.461,0.039,0.27,neutral,-0.0383,-0.1449,0.038,0.1174,-0.1801
TGL,2021-10-12,pivot,100.1,2.09,0.671,0.671,0.671,0.329,0.53,downtrend,-0.0995,-0.1107,0.0646,0.1586,-0.1499
TGL,2021-10-22,pivot,88.89,3.25,0.8,0.8,0.8,0.2,0.48,downtrend,0.1602,0.216,0.1848,0.308,-0.0179
TGL,2021-11-05,pivot,107.97,0.69,0.388,0.526,0.526,0.138,0.78,uptrend,-0.049,-0.0393,-0.1152,-0.014,-0.1357
TGL,2021-11-12,pivot,105.18,1.27,0.42,0.42,0.42,0.314,0.63,uptrend,-0.0058,-0.0328,-0.0617,0.0086,-0.1056
TGL,2021-11-29,pivot,101.07,3.02,0.349,0.855,0.855,0.506,1.11,uptrend,-0.0857,-0.0701,-0.0124,0.0336,-0.11
TGL,2021-12-03,pivot,95.77,0.28,0.504,0.504,0.504,0.049,1.18,downtrend,0.0019,0.06,0.0852,0.109,-0.0399
TGL,2021-12-08,pivot,98.58,0.08,0.34,0.823,0.823,0.483,0.29,neutral,0.052,0.057,0.1336,0.1537,-0.0414
TGL,2021-12-17,pivot,103.22,0.11,0.407,0.539,0.539,0.132,1.51,uptrend,-0.0226,0.0004,0.0527,0.0795,-0.0312
TGL,2021-12-30,pivot,106.23,0.12,0.458,0.458,0.458,0.542,0.75,uptrend,0.0448,0.0646,0.1084,0.1876,-0.0077
TGL,2022-01-05,pivot,113.83,0.25,0.616,0.616,0.616,0.371,0.43,uptrend,-0.0168,-0.0166,0.0894,0.1163,-0.0388
TGL,2022-01-17,pivot,113.54,0.48,0.4,0.648,0.648,0.248,1.39,uptrend,0.0667,0.0377,0.016,0.142,-0.0216
TGL,2022-01-19,pivot,114.17,1.02,0.43,0.43,0.43,0.57,3.79,uptrend,0.0718,0.0941,0.0516,0.142,-0.0208
TGL,2022-01-25,pivot,121.47,0.3,0.485,0.565,0.565,0.079,0.51,uptrend,-0.0222,0.0268,-0.0004,0.0594,-0.0682
TGL,2022-03-02,pivot,127.04,2.0,0.797,0.797,0.797,0.203,0.56,uptrend,-0.0522,-0.0072,-0.0018,0.0173,-0.0808
TGL,2022-03-14,pivot,121.04,0.78,0.854,0.86,0.86,0.006,0.08,neutral,0.0187,0.0153,0.0709,0.0884,-0.0061
TGL,2022-03-28,pivot,122.13,0.93,0.802,0.802,0.802,0.012,1.22,neutral,0.0168,0.0556,0.0664,0.1305,-0.0079
TGL,2022-03-30,pivot,122.8,0.24,0.3,0.7,0.7,0.4,0.78,neutral,0.0069,0.0221,0.0653,0.1124,-0.0227
TGL,2022-04-01,pivot,124.78,0.61,0.357,0.715,0.715,0.357,0.88,uptrend,-0.027,0.0595,-0.002,0.0822,-0.0492
TGL,2022-04-04,pivot,124.73,1.67,0.448,0.699,0.699,0.251,0.7,uptrend,0.028,0.0314,-0.0277,0.1009,-0.0338
TGL,2022-04-07,pivot,125.91,2.14,0.433,0.433,0.433,0.565,0.62,neutral,0.0208,0.0059,-0.0209,0.0992,-0.0669
TGL,2022-05-11,pivot,122.47,3.24,0.591,0.591,0.591,0.245,1.72,downtrend,-0.0922,-0.1269,-0.215,-0.0155,-0.2265
TGL,2022-05-25,pivot,109.21,1.01,0.351,0.466,0.466,0.115,0.43,downtrend,-0.0894,-0.1295,-0.077,0.0266,-0.1429
TGL,2022-06-03,pivot,100.08,0.98,0.461,0.461,0.461,0.539,1.37,downtrend,0.0196,0.0054,0.0173,0.0905,-0.0321
TGL,2022-06-08,pivot,99.22,0.22,0.53,0.53,0.53,0.045,0.21,downtrend,-0.0066,0.0504,0.0367,0.099,-0.0246
TGL,2022-06-14,pivot,98.78,0.26,0.548,0.75,0.75,0.202,0.41,downtrend,0.0399,0.0342,0.0438,0.0942,-0.0148
TGL,2022-07-18,pivot,104.67,2.55,0.63,0.768,0.768,0.138,1.21,downtrend,-0.0434,-0.0229,0.092,0.1375,-0.0614
TGL,2022-07-22,pivot,99.41,0.4,0.365,0.746,0.746,0.381,0.5,downtrend,0.0158,0.1125,0.1872,0.1872,-0.0284
TGL,2022-07-25,pivot,99.5,0.4,0.474,0.953,0.953,0.479,0.12,downtrend,0.0205,0.1047,0.2888,0.2888,-0.0099
TGL,2022-08-01,pivot,102.88,1.05,0.443,0.626,0.626,0.182,1.07,downtrend,0.0745,0.1095,0.2416,0.2905,-0.0175
TGL,2022-08-19,pivot,113.54,1.36,0.435,0.435,0.435,0.261,0.39,uptrend,0.0969,0.1391,0.1327,0.1774,-0.028
TGL,2022-08-25,pivot,128.06,1.12,0.573,0.573,0.573,0.121,4.21,uptrend,-0.0078,-0.0142,-0.145,0.0266,-0.1703
TGL,2022-08-29,pivot,123.6,2.1,0.467,0.682,0.682,0.215,0.86,uptrend,-0.0119,0.0289,-0.1194,0.0629,-0.1409
TGL,2022-10-12,pivot,113.55,0.31,0.456,0.456,0.456,0.322,0.11,downtrend,-0.1964,-0.2388,-0.2432,0.0092,-0.316
TGL,2022-11-03,pivot,81.07,0.06,0.889,0.889,0.889,0.111,0.48,downtrend,0.0567,0.0123,-0.0027,0.0723,-0.0498
TGL,2022-11-16,pivot,85.07,0.09,0.573,0.573,0.573,0.012,0.46,downtrend,-0.0329,-0.0195,-0.1677,0.0091,-0.1696
TGL,2022-11-21,pivot,83.47,0.43,0.493,0.493,0.493,0.048,0.22,downtrend,-0.0515,-0.0629,-0.2371,0.0246,-0.2444
TGL,2022-12-08,pivot,79.13,0.16,0.405,0.474,0.474,0.069,0.5,downtrend,-0.1261,-0.1891,-0.1566,-0.009,-0.2361
TGL,2023-01-09,pivot,66.32,1.76,0.431,0.431,0.431,0.262,0.7,downtrend,-0.0496,-0.1568,-0.1119,0.0208,-0.1691
TGL,2023-01-11,pivot,66.39,1.65,0.557,0.557,0.557,0.043,0.94,downtrend,-0.1331,-0.1272,-0.1122,-0.0182,-0.186
TGL,2023-01-13,pivot,65.55,1.6,0.404,0.404,0.404,0.196,0.69,downtrend,-0.1466,-0.1204,0.0161,0.0534,-0.1642
TGL,2023-01-16,pivot,64.34,1.6,0.444,0.444,0.444,0.414,0.52,downtrend,-0.1257,-0.1106,0.106,0.1185,-0.1385
TGL,2023-02-02,pivot,58.28,0.39,0.648,0.648,0.648,0.007,0.26,downtrend,0.1035,0.1435,0.0113,0.2432,-0.0252
TGL,2023-02-03,pivot,58.19,0.33,0.616,0.616,0.616,0.046,0.38,downtrend,0.144,0.1386,0.0575,0.243,-0.0168
TGL,2023-02-15,pivot,68.13,0.69,0.392,0.651,0.651,0.259,0.54,uptrend,-0.0427,-0.1329,-0.0614,0.0194,-0.1587
TGL,2023-02-23,pivot,65.85,2.28,0.476,0.476,0.476,0.203,1.95,uptrend,-0.1158,-0.0673,0.0001,0.0977,-0.1402
TGL,2023-03-27,pivot,67.54,1.11,0.65,0.65,0.65,0.034,0.3,uptrend,0.0105,0.0225,-0.0017,0.0588,-0.0465
TGL,2023-03-30,pivot,69.18,0.98,0.57,0.57,0.57,0.18,0.33,uptrend,0.0285,0.0018,0.0216,0.0404,-0.0688
TGL,2023-04-04,pivot,68.95,1.24,0.355,0.771,0.771,0.416,0.29,uptrend,-0.0133,-0.0058,0.0206,0.0771,-0.0779
TGL,2023-04-11,pivot,69.97,0.24,0.45,0.45,0.45,0.25,0.08,uptrend,-0.0001,-0.0294,0.0158,0.0832,-0.0727
TGL,2023-04-26,pivot,70.04,0.06,0.409,0.409,0.409,0.591,0.83,uptrend,0.0129,0.019,0.0205,0.0786,-0.0767
TGL,2023-05-09,pivot,72.17,1.48,0.404,0.404,0.404,0.239,1.96,uptrend,-0.0409,-0.0907,-0.032,0.0295,-0.1049
TGL,2023-05-19,pivot,69.67,0.63,0.461,0.461,0.461,0.299,0.47,neutral,0.0202,0.0269,0.0049,0.0889,-0.0533
TGL,2023-05-24,pivot,67.43,0.46,0.886,0.886,0.886,0.114,0.66,downtrend,0.0544,0.0555,-0.0054,0.1237,-0.008
TGL,2023-06-20,pivot,68.55,0.04,0.324,0.426,0.426,0.101,0.4,downtrend,-0.0271,0.0671,0.2511,0.2857,-0.0357
TGL,2023-07-04,pivot,72.27,1.07,0.553,0.885,0.885,0.332,3.72,uptrend,0.0944,0.0377,0.1835,0.2058,-0.0282
TGL,2023-08-15,pivot,87.91,0.46,0.433,0.433,0.433,0.067,0.45,uptrend,-0.0443,-0.0806,-0.0997,0.0124,-0.1348
TGL,2023-08-17,pivot,86.74,1.31,0.575,0.751,0.751,0.175,0.85,uptrend,-0.0495,-0.1331,-0.103,0.0095,-0.1373
TGL,2023-09-06,pivot,78.53,0.42,0.669,0.669,0.669,0.331,0.13,downtrend,0.002,-0.006,0.0538,0.0589,-0.0203
TGL,2023-09-14,pivot,79.51,0.49,0.752,0.803,0.803,0.051,0.78,downtrend,-0.009,-0.022,0.081,0.0948,-0.0263
TGL,2023-10-06,pivot,81.23,0.29,0.429,0.429,0.429,0.353,2.0,neutral,0.0093,0.0169,0.0321,0.1368,-0.0516
TGL,2023-10-19,pivot,87.79,5.57,0.34,0.778,0.778,0.438,1.75,uptrend,0.0378,0.0222,0.0918,0.1464,-0.0178
TGL,2023-10-27,pivot,87.87,1.56,0.434,0.434,0.434,0.314,0.68,uptrend,-0.0139,0.0549,0.1557,0.2167,-0.0456
TGL,2023-10-30,pivot,86.35,0.52,0.534,0.778,0.778,0.244,0.79,uptrend,0.0031,0.034,0.1708,0.2167,-0.0356
TGL,2023-12-04,pivot,105.44,0.42,0.505,0.633,0.633,0.128,1.4,uptrend,-0.0293,-0.0841,-0.0866,0.0317,-0.1848
TGL,2023-12-11,pivot,107.62,1.49,0.432,0.666,0.666,0.234,0.32,uptrend,-0.0679,-0.1575,-0.0813,0.05,-0.1704
TGL,2023-12-20,pivot,96.47,3.6,0.667,0.848,0.848,0.181,0.67,uptrend,-0.0347,-0.0207,-0.0793,0.0222,-0.1105
TGL,2024-01-18,pivot,94.16,2.29,,0.702,0.702,,0.7,downtrend,0.0079,-0.0239,-0.0733,0.0626,-0.1093
TGL,2024-01-25,pivot,95.89,0.87,,0.412,0.412,,1.29,downtrend,-0.0483,-0.084,0.0445,0.0445,-0.1316
TGL,2024-02-09,pivot,92.5,4.32,,0.487,0.487,,1.16,downtrend,-0.057,0.0211,0.071,0.1373,-0.0873
TGL,2024-02-13,pivot,88.63,0.57,,0.822,0.822,,0.56,downtrend,-0.0294,0.1058,0.1031,0.1636,-0.0663
TGL,2024-02-19,pivot,86.11,1.22,,0.873,0.873,,0.75,downtrend,0.1496,0.1273,0.1164,0.191,-0.0101
TGL,2024-03-07,pivot,99.12,0.12,,0.547,0.547,,0.48,uptrend,-0.0082,0.0212,0.0721,0.09,-0.0284
TGL,2024-03-08,pivot,99.06,0.01,,0.55,0.55,,0.85,uptrend,-0.0058,0.0136,0.0925,0.0951,-0.0239
TGL,2024-03-19,pivot,98.91,0.87,,0.571,0.571,,0.39,uptrend,0.0333,0.0563,0.0984,0.1491,-0.0033
TGL,2024-06-03,pivot,112.26,0.77,,0.464,0.464,,1.02,uptrend,-0.0628,0.0161,0.0357,0.1055,-0.0736
TGL,2024-06-07,pivot,105.83,1.25,,0.537,0.537,,1.6,downtrend,0.0571,0.0967,0.0796,0.16,-0.0251
TGL,2024-06-21,pivot,113.35,0.22,,0.668,0.668,,0.78,uptrend,0.0004,0.002,-0.0051,0.0704,-0.0301
TGL,2024-06-26,pivot,116.25,0.09,,0.455,0.455,,0.92,uptrend,-0.0234,-0.0328,-0.0332,0.03,-0.0617
