symbol,date,close_before,close_after,pct_change,peer_avg_change,magnitude_category,likely_action,peers_used,sector,review_status
LPGL,2011-02-09,12.6,11.61,-7.86,-0.47,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
LPGL,2011-02-11,11.06,10.15,-8.23,-2.6,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
LPGL,2011-02-25,11.13,10.16,-8.72,-3.81,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
LPGL,2011-03-17,16.44,14.44,-12.17,-4.28,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
LPGL,2011-09-12,20.44,15.42,-24.56,6.1,DROP_25,Bonus 1:3,13,CHEMICAL,PENDING
LPGL,2012-02-09,30.95,27.75,-10.34,5.8,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
LPGL,2012-02-22,30.31,27.38,-9.67,-3.38,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
LPGL,2012-02-29,27.01,24.31,-10.0,1.62,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
LPGL,2012-05-17,12.99,12.0,-7.62,0.85,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
LPGL,2012-06-12,12.9,11.91,-7.67,-3.25,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
LPGL,2012-06-21,12.99,12.0,-7.62,-0.2,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
LPGL,2012-12-03,17.53,15.0,-14.43,5.71,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
LPGL,2012-12-18,16.65,14.55,-12.61,3.97,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
LPGL,2013-05-07,20.62,17.7,-14.16,4.75,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
LPGL,2015-08-11,37.0,31.82,-14.0,8.29,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
LPGL,2015-08-13,31.82,28.72,-9.74,1.37,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
LPGL,2017-10-16,31.7,29.01,-8.49,-4.18,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
LPGL,2019-01-16,19.45,16.64,-14.45,-0.8,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
LPGL,2019-11-20,18.44,17.0,-7.81,11.32,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
LPGL,2021-09-10,28.0,25.9,-7.5,0.21,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
LPGL,2022-06-29,18.0,16.65,-7.5,-0.16,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
LPGL,2023-07-07,16.8,15.54,-7.5,1.02,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
LPGL,2024-11-22,104.87,94.38,-10.0,-1.23,DROP_OTHER,Rights/Dividend,24,CHEMICAL,PENDING
LPL,2019-04-18,13.97,12.41,-11.17,0.02,DROP_OTHER,Rights/Dividend,11,POWER GENERATION & DISTRIBUTION,PENDING
LPL,2019-08-20,11.5,10.57,-8.09,4.89,DROP_OTHER,Rights/Dividend,9,POWER GENERATION & DISTRIBUTION,PENDING
LPL,2020-03-16,11.2,10.21,-8.84,-4.35,DROP_OTHER,Rights/Dividend,11,POWER GENERATION & DISTRIBUTION,PENDING
LPL,2020-03-26,9.18,8.18,-10.89,-1.25,DROP_OTHER,Rights/Dividend,11,POWER GENERATION & DISTRIBUTION,PENDING
LPL,2020-04-06,11.55,10.56,-8.57,-3.3,DROP_OTHER,Rights/Dividend,12,POWER GENERATION & DISTRIBUTION,PENDING
LPL,2020-07-29,13.39,11.81,-11.8,0.48,DROP_OTHER,Rights/Dividend,10,POWER GENERATION & DISTRIBUTION,PENDING
LPL,2020-11-13,13.75,12.54,-8.8,0.33,DROP_OTHER,Rights/Dividend,13,POWER GENERATION & DISTRIBUTION,PENDING
LPL,2022-08-30,13.65,12.18,-10.77,-1.19,DROP_OTHER,Rights/Dividend,13,POWER GENERATION & DISTRIBUTION,PENDING
LPL,2023-04-11,16.0,13.42,-16.12,-0.75,DROP_OTHER,Rights/Dividend,10,POWER GENERATION & DISTRIBUTION,PENDING
LPL,2023-08-21,28.96,15.01,-48.17,-2.7,DROP_50,Bonus 1:1,11,POWER GENERATION & DISTRIBUTION,PENDING
LPL,2025-04-03,28.88,25.99,-10.01,1.1,DROP_OTHER,Rights/Dividend,12,POWER GENERATION & DISTRIBUTION,PENDING
LUCK,2025-04-28,1751.45,358.88,-79.51,-2.76,DROP_OTHER,Rights/Dividend,17,CEMENT,PENDING
MACFL,2006-12-01,11.4,10.4,-8.77,3.19,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
MACFL,2007-01-03,11.35,10.45,-7.93,1.69,DROP_OTHER,Rights/Dividend,3,MISCELLANEOUS,PENDING
MACFL,2007-10-17,16.8,13.5,-19.64,0.4,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
MACFL,2007-12-10,12.7,11.7,-7.87,3.2,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2007-12-17,12.5,11.55,-7.6,-0.94,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2007-12-31,11.8,10.8,-8.47,-3.28,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2008-05-23,9.1,8.17,-10.22,-3.17,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2008-05-26,8.17,7.17,-12.24,-3.79,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
MACFL,2008-06-09,7.69,6.81,-11.44,0.66,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2008-07-14,5.44,4.8,-11.76,-1.57,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
MACFL,2008-07-17,4.0,3.6,-10.0,-2.5,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
MACFL,2008-07-29,4.85,4.4,-9.28,-2.27,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
MACFL,2009-01-06,3.7,3.1,-16.22,-2.94,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2009-01-15,3.5,3.0,-14.29,-4.61,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2009-01-19,2.45,2.25,-8.16,-3.01,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
MACFL,2009-01-22,2.75,2.3,-16.36,-4.29,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
MACFL,2009-01-29,2.6,2.15,-17.31,-3.61,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
MACFL,2009-02-02,2.25,2.0,-11.11,-1.69,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
MACFL,2009-02-10,2.0,1.75,-12.5,-3.94,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
MACFL,2009-02-13,2.36,2.02,-14.41,4.63,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
MACFL,2009-02-23,2.38,2.05,-13.87,-2.09,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
MACFL,2009-04-08,4.75,4.25,-10.53,-4.06,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
MACFL,2009-04-10,3.8,3.5,-7.89,18.79,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
MACFL,2009-04-13,3.5,3.2,-8.57,2.44,DROP_OTHER,Rights/Dividend,3,MISCELLANEOUS,PENDING
MACFL,2009-04-15,3.25,2.5,-23.08,-0.52,DROP_25,Bonus 1:3,5,MISCELLANEOUS,PENDING
MACFL,2009-05-06,3.19,2.7,-15.36,-0.09,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
MACFL,2009-05-20,2.7,2.3,-14.81,-0.48,DROP_OTHER,Rights/Dividend,3,MISCELLANEOUS,PENDING
MACFL,2009-06-03,2.94,2.31,-21.43,0.84,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
MACFL,2009-06-11,2.94,2.51,-14.63,2.54,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
MACFL,2009-06-12,2.51,2.3,-8.37,-0.32,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
MACFL,2009-07-09,3.66,3.22,-12.02,0.16,DROP_OTHER,Rights/Dividend,3,MISCELLANEOUS,PENDING
MACFL,2009-07-29,3.48,2.71,-22.13,0.35,DROP_25,Bonus 1:3,7,MISCELLANEOUS,PENDING
MACFL,2009-08-04,3.35,3.05,-8.96,-1.66,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
MACFL,2009-08-06,3.2,2.61,-18.44,2.8,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2009-08-12,3.0,2.7,-10.0,0.14,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
MACFL,2009-08-18,2.75,2.5,-9.09,2.34,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2009-08-27,2.84,2.4,-15.49,2.75,DROP_OTHER,Rights/Dividend,3,MISCELLANEOUS,PENDING
MACFL,2009-09-14,3.5,3.0,-14.29,0.47,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2009-09-16,3.0,2.7,-10.0,0.76,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2009-10-06,4.13,3.82,-7.51,3.8,DROP_OTHER,Rights/Dividend,10,MISCELLANEOUS,PENDING
MACFL,2009-10-08,3.6,3.12,-13.33,4.12,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
MACFL,2009-10-13,3.74,3.3,-11.76,-4.12,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
MACFL,2009-11-03,3.45,3.13,-9.28,3.12,DROP_OTHER,Rights/Dividend,9,MISCELLANEOUS,PENDING
