sector,symbol,start,end,kind,outcome,direction,breakout_idx,type_trigger,entry_price,lfd_level,r_lfd_denom,rolling_status,rolling_stop,r_rolling_denom,opposite_stop,r_opposite_denom,lfd_hit_bar,rolling_hit_bar,opposite_hit_bar,anchor_bar,simultaneous_hit,horizon_reached,realized_R_lfd,realized_R_rolling,realized_R_opposite
OIL & GAS EXPLORATION COMPANIES,PPL,3000,3080,ascending,up,up,3087,4.0,178.83,170.62,8.210000000000008,skipped_risk_gt_6pct,167.81,,163.86914443785813,14.960855562141887,3100.0,,3107.0,3100,False,False,-1.0,,-0.6951474103069998
PAPER & BOARD,PPP,80,160,symmetrical,whipsaw,down,162,4.0,35.223,35.4783,0.2552999999999983,skipped_risk_gt_6pct,38.67,,37.96335680263491,2.7403568026349134,163.0,,166.0,163,False,False,-1.0,,-0.3725427283842672
PAPER & BOARD,PPP,320,400,symmetrical,down,down,411,2.0,25.2687,25.6516,0.38289999999999935,skipped_risk_gt_6pct,27.07,,26.938711660018413,1.6700116600184138,417.0,,497.0,417,False,False,-1.0,,0.3668237861244908
CHEMICAL,PPVC,960,1040,symmetrical,up,up,1042,4.0,1.3813,1.3354,0.04590000000000005,ok,1.3,0.08129999999999993,1.2919779661016952,0.08932203389830473,1046.0,,,1046,False,False,-1.0,-0.5227552275522758,-0.4758064516129049
REFINERY,PRL,1680,1760,symmetrical,down,down,1765,2.0,46.9895,47.9314,0.9418999999999969,skipped_risk_gt_6pct,50.71,,49.984018457676385,2.994518457676385,1792.0,,1824.0,1792,False,False,-1.0,,0.0754044442174554
REFINERY,PRL,2480,2560,descending,down,down,2561,4.0,35.8182,36.005,0.18680000000000518,no_valid_consolidation,,,45.83597992015379,10.017779920153792,2562.0,,,2562,False,False,-1.0,,-0.178732215547865
REFINERY,PRL,2640,2720,symmetrical,up,up,2721,4.0,37.0482,35.1098,1.9384000000000015,skipped_risk_gt_6pct,32.91,,33.370081594372806,3.6781184056271954,2725.0,,2761.0,2725,False,False,-1.0,,-0.4698869936747709
REFINERY,PRL,2760,2840,descending,down,down,2849,4.0,31.5287,33.5528,2.024099999999997,skipped_risk_gt_6pct,35.45,,35.40480359919377,3.876103599193769,2853.0,,2868.0,2853,False,False,-1.0,,-0.5141503442824703
REFINERY,PRL,2840,2920,ascending,down,down,2921,4.0,33.6696,33.7863,0.11669999999999447,ok,34.91,1.240399999999994,35.30672276995305,1.637122769953045,2922.0,2923.0,2923.0,2922,False,False,-1.0,-0.35141889712995705,-0.2662598114205563
REFINERY,PRL,3920,4000,ascending,down,down,4005,1.0,25.02,25.88,0.8599999999999994,skipped_risk_gt_6pct,27.27,,27.159553819006803,2.139553819006803,,,,4095,False,True,9.01162790697675,,3.6222505510974283
REFINERY,PRL,4120,4200,descending,up,up,4204,1.0,14.09,12.31,1.7799999999999994,skipped_risk_gt_6pct,11.88,,11.991715546327537,2.0982844536724627,,,,4294,False,True,2.7471910112359565,,2.3304752563178064
MISCELLANEOUS,PSEL,920,1000,ascending,up,up,1002,1.0,551.25,525.0,26.25,skipped_risk_gt_6pct,495.0,,504.9795965153601,46.27040348463993,,,,1092,False,True,15.914285714285715,,9.028449473942402
OIL & GAS MARKETING COMPANIES,PSO,1160,1240,ascending,down,down,1265,1.0,303.54,316.75,13.20999999999998,ok,320.62,17.079999999999984,319.1123802716226,15.572380271622592,,,,1355,False,True,2.9288417865253638,2.265222482435599,2.4845270488612736
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,down,1281,4.0,255.0,268.99,13.990000000000009,no_valid_consolidation,,,322.04968240525096,67.04968240525096,1284.0,,,1284,False,False,-1.0,,-0.2657730709639339
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,down,1561,1.0,268.06,269.0,0.9399999999999977,ok,276.22,8.160000000000025,285.534546298753,17.474546298753012,1622.0,,,1622,False,False,-1.0,0.2745098039215689,0.1281864468298016
OIL & GAS MARKETING COMPANIES,PSO,1600,1680,descending,up,up,1685,4.0,237.62,233.0,4.6200000000000045,ok,227.7,9.920000000000016,222.74520814736672,14.87479185263328,1686.0,,,1686,False,False,-1.0,-0.0786290322580645,-0.05243770855603051
TECHNOLOGY & COMMUNICATION,PTC,2680,2760,ascending,sequential,up,2767,4.0,16.21,15.2,1.0100000000000016,skipped_risk_gt_6pct,14.76,,15.090000000000003,1.1199999999999974,2783.0,,2783.0,2783,True,False,-1.0,,-1.0
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,up,1361,1.0,18.66,16.16,2.5,no_valid_consolidation,,,8.740877006766624,9.919122993233376,1376.0,,,1376,False,False,-1.0,,-0.2631281013231198
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,down,3483,2.0,3.21,3.48,0.27,no_valid_consolidation,,,3.753063427800271,0.5430634278002708,3530.0,,3554.0,3530,False,False,-1.0,,-0.12889838721701696
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,down,3746,2.0,4.58,5.0,0.41999999999999993,skipped_risk_gt_6pct,5.05,,5.199405708937764,0.619405708937764,3780.0,,3780.0,3780,True,False,-1.0,,-1.0
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,up,4843,2.0,8.43,8.13,0.29999999999999893,skipped_risk_gt_6pct,7.92,,8.0490176970453,0.38098230295469904,4877.0,,4877.0,4877,True,False,-1.0,,-1.0
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,down,2129,4.0,3.05,3.2,0.15000000000000036,no_valid_consolidation,,,3.758717434869741,0.7087174348697411,2130.0,,2218.0,2130,False,False,-1.0,,0.014109995758517974
INSURANCE,RICL,840,920,ascending,sequential,down,922,4.0,7.58,8.01,0.4299999999999997,skipped_risk_gt_6pct,8.33,,8.281154642637265,0.701154642637265,925.0,,932.0,925,False,False,-1.0,,-0.6275363140219965
FOOD & PERSONAL CARE PRODUCTS,RMPL,2400,2480,descending,down,down,2485,4.0,8800.0,9024.0,224.0,ok,9114.24,314.2399999999998,9103.108174061435,303.1081740614354,2488.0,2488.0,2488.0,2488,True,False,-1.0,-1.0,-1.0
CHEMICAL,SARC,1320,1400,symmetrical,sequential,down,1401,4.0,14.75,15.4,0.6500000000000004,ok,15.63,0.8800000000000008,16.81962962962963,2.069629629629631,1402.0,1402.0,1413.0,1402,True,False,-1.0,-1.0,-0.48317823908375057
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,up,2085,1.0,24.4019,23.2399,1.1620000000000026,skipped_risk_gt_6pct,22.77,,22.96233247303018,1.439567526969821,,,,2175,False,True,1.3699655765920786,,1.105818219830803
COMMERCIAL BANKS,SBL,2880,2960,descending,up,up,2975,4.0,8.16,7.0,1.1600000000000001,no_valid_consolidation,,,6.0,2.16,3000.0,,,3000,False,False,-1.0,,-0.6435185185185187
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,down,1894,4.0,195.858,220.9723,25.114299999999986,no_valid_consolidation,,,224.90990296964623,29.05190296964622,1905.0,,1911.0,1905,False,False,-1.0,,-0.757268810342165
PHARMACEUTICALS,SEARL,1040,1120,descending,down,down,1122,3.0,23.4085,24.4394,1.030899999999999,skipped_risk_gt_6pct,25.09,,24.69289654569306,1.2843965456930597,1128.0,,1156.0,1128,False,False,-1.0,,-0.36328344354758646
PHARMACEUTICALS,SEARL,1280,1360,descending,up,up,1361,4.0,28.1809,27.6654,0.5154999999999994,no_valid_consolidation,,,26.428488178350364,1.7524118216496376,1362.0,,1367.0,1362,False,False,-1.0,,-0.34483903414389355
PHARMACEUTICALS,SEARL,1560,1640,descending,up,up,1651,2.0,20.4135,19.596,0.817499999999999,ok,19.4,1.0135000000000005,19.49513049262855,0.9183695073714482,,,,1741,False,True,4.381162079510711,3.5338924518993586,3.899955269912256
PHARMACEUTICALS,SEARL,4160,4240,descending,down,down,4248,1.0,83.5,104.3,20.799999999999997,skipped_risk_gt_6pct,105.55,,105.04057070316816,21.540570703168157,,,,4338,False,True,1.4177884615384617,,1.3690445070548969
PHARMACEUTICALS,SEARL,4640,4720,descending,sequential,down,4729,4.0,56.09,58.21,2.1199999999999974,ok,59.07,2.979999999999997,60.69028368794328,4.600283687943275,4731.0,4733.0,4737.0,4731,False,False,-1.0,-0.36577181208053605,-0.23694190922545488
POWER GENERATION & DISTRIBUTION,SEL,880,960,descending,up,up,970,4.0,19.76,19.75,0.010000000000001563,ok,19.3,0.46000000000000085,18.5745128034586,1.185487196541402,973.0,974.0,974.0,973,False,False,-1.0,-0.5434782608695642,-0.21088376216070673
PAPER & BOARD,SEPL,320,400,symmetrical,up,up,401,4.0,58.17,55.7609,2.4091000000000022,skipped_risk_gt_6pct,53.61,,48.781057874015744,9.388942125984258,404.0,,,404,False,False,-1.0,,-0.2659724563738552
PAPER & BOARD,SEPL,3760,3840,descending,up,up,3871,2.0,117.38,112.6,4.780000000000001,no_valid_consolidation,,,108.5944144144144,8.785585585585594,3893.0,,3916.0,3893,False,False,-1.0,,-0.5759433962264149
PAPER & BOARD,SEPL,4200,4280,ascending,down,down,4282,4.0,135.16,138.9,3.740000000000009,ok,141.5,6.340000000000003,143.29097681746566,8.130976817465665,4284.0,4324.0,4324.0,4284,False,False,-1.0,0.14668769716088428,0.11437740149527045
OIL & GAS MARKETING COMPANIES,SHEL,480,560,descending,up,up,561,1.0,213.8553,208.9703,4.884999999999991,ok,206.88,6.975300000000004,201.98982536231884,11.86547463768116,577.0,649.0,,577,False,False,-1.0,0.879302682321906,0.516911475291698
OIL & GAS MARKETING COMPANIES,SHEL,960,1040,descending,up,up,1042,4.0,171.2073,166.3182,4.889100000000013,ok,164.29,6.9173000000000116,162.70109148403256,8.506208515967444,1045.0,,,1045,False,False,-1.0,-0.22699608228644083,-0.1845945813640115
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,down,3441,1.0,191.7087,202.0375,10.328800000000001,no_valid_consolidation,,,230.35228887399464,38.643588873994645,,,,3531,False,True,6.525966230346215,,1.7442841610749236
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,down,681,4.0,118.86,121.0,2.1400000000000006,skipped_risk_gt_6pct,126.25,,156.93620253164556,38.07620253164556,683.0,,,683,False,False,-1.0,,0.0
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,up,3121,1.0,175.74,151.01,24.730000000000018,no_valid_consolidation,,,117.00276771004941,58.7372322899506,3132.0,,,3132,False,False,-1.0,,-0.23426367677787618
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3320,3400,symmetrical,up,up,3406,1.0,239.36,226.0,13.360000000000014,skipped_risk_gt_6pct,222.75,,222.14886203107835,17.211137968921662,,,,3425,False,True,-0.220808383233534,,-0.17140063633949504
MISCELLANEOUS,SHFA,40,120,descending,sequential,down,133,4.0,14.5,15.5,1.0,skipped_risk_gt_6pct,16.01,,15.734556534585556,1.2345565345855558,136.0,,138.0,136,False,False,-1.0,,-0.6480059661816646
MISCELLANEOUS,SHFA,720,800,descending,down,down,803,3.0,19.25,21.45,2.1999999999999993,no_valid_consolidation,,,22.864446036294176,3.6144460362941757,,,,893,False,True,1.5227272727272732,,0.926836357870954
MISCELLANEOUS,SHFA,1120,1200,descending,up,up,1208,2.0,32.9,31.0,1.8999999999999986,skipped_risk_gt_6pct,29.53,,29.438355193193907,3.461644806806092,1292.0,,1295.0,1292,False,False,-1.0,,-0.6730904324495924
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,up,4361,3.0,550.02,542.0,8.019999999999982,ok,534.6,15.419999999999959,497.82278436845775,52.197215631542235,4383.0,4383.0,4392.0,4383,True,False,-1.0,-1.0,-0.3435049127249814
INSURANCE,SHNI,1080,1160,descending,down,down,1165,4.0,6.0005,7.0044,1.0039000000000007,no_valid_consolidation,,,7.492536438571243,1.492036438571243,1168.0,,1246.0,1168,False,False,-1.0,,-0.6206952967494699
COMMERCIAL BANKS,SILK,1320,1400,descending,up,up,1417,2.0,2.1274,1.9814,0.14600000000000013,skipped_risk_gt_6pct,1.94,,2.00021347631242,0.12718652368758,1433.0,,1427.0,1427,False,False,-0.6315068493150683,,-1.0
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,up,1841,4.0,1.7971,1.7357,0.0613999999999999,skipped_risk_gt_6pct,1.65,,1.6412823625922888,0.15581763740771115,1844.0,,1852.0,1844,False,False,-1.0,,-0.1970251924669515
COMMERCIAL BANKS,SILK,1800,1880,descending,sequential,up,1887,4.0,1.728,1.705,0.02299999999999991,skipped_risk_gt_6pct,1.57,,1.6181920583468394,0.10980794165316055,1888.0,,1911.0,1888,False,False,-1.0,,-0.14024486542733433
CHEMICAL,SITC,520,600,symmetrical,up,up,627,3.0,330.65,305.0,25.649999999999977,skipped_risk_gt_6pct,301.95,,305.16222983658406,25.487770163415917,648.0,,648.0,648,True,False,-1.0,,-1.0
CHEMICAL,SITC,800,880,ascending,up,up,881,4.0,178.99,175.0,3.990000000000009,no_valid_consolidation,,,161.44304545454548,17.546954545454525,882.0,,904.0,882,False,False,-1.0,,0.1270875805954409
CHEMICAL,SITC,3800,3880,descending,sequential,down,3884,4.0,218.68,233.05,14.370000000000005,no_valid_consolidation,,,245.5648854961832,26.884885496183188,3885.0,,3888.0,3885,False,False,-1.0,,-0.5661173450844997
CEMENT,SMCPL,1160,1240,symmetrical,down,down,1241,4.0,9.8,10.08,0.27999999999999936,skipped_risk_gt_6pct,10.5,,10.911321150389455,1.111321150389454,1243.0,,1284.0,1243,False,False,-1.0,,-0.026994897010181162
CEMENT,SMCPL,2520,2600,ascending,sequential,up,2601,4.0,16.65,15.61,1.0399999999999991,no_valid_consolidation,,,12.771037702813123,3.8789622971868756,2602.0,,2609.0,2602,False,False,-1.0,,-0.32225113425478014
CEMENT,SMCPL,2640,2720,descending,up,up,2737,4.0,13.5,13.1,0.40000000000000036,skipped_risk_gt_6pct,12.09,,12.372739403453691,1.127260596546309,2738.0,,,2738,False,False,-1.0,,-0.026613189613753106
CEMENT,SMCPL,3080,3160,descending,up,up,3161,3.0,46.34,44.2,2.1400000000000006,no_valid_consolidation,,,38.762998266897746,7.577001733102257,3169.0,,3200.0,3169,False,False,-1.0,,0.6202981292015188
COMMERCIAL BANKS,SNBL,1920,2000,descending,up,up,2001,1.0,5.3814,5.1237,0.2576999999999998,no_valid_consolidation,,,4.502680397727272,0.8787196022727279,,,,2091,False,True,4.11757857974389,,1.2075524402273052
COMMERCIAL BANKS,SNBL,4280,4360,ascending,down,down,4361,4.0,6.7381,7.0792,0.34109999999999996,skipped_risk_gt_6pct,7.23,,7.531582767624021,0.7934827676240204,4362.0,,4369.0,4362,False,False,-1.0,,0.03818608448262814
OIL & GAS MARKETING COMPANIES,SNGP,560,640,descending,down,down,642,1.0,66.25,70.3,4.049999999999997,skipped_risk_gt_6pct,72.52,,71.43211687809678,5.182116878096778,683.0,,685.0,683,False,False,-1.0,,-0.7815338972994044
MISCELLANEOUS,SPEL,680,760,descending,down,down,769,4.0,26.0184,28.5858,2.5673999999999992,skipped_risk_gt_6pct,29.4,,29.81365477787091,3.795254777870909,773.0,,,773,False,False,-1.0,,-0.17015985429107003
POWER GENERATION & DISTRIBUTION,SPWL,920,1000,ascending,down,down,1023,2.0,13.9048,14.46,0.555200000000001,ok,14.6,0.6951999999999998,15.244927695625385,1.3401276956253856,,,,1113,False,True,5.969560518731976,4.7674050632911396,2.4731225321429866
OIL & GAS MARKETING COMPANIES,SSGC,400,480,descending,sequential,down,481,3.0,25.75,26.4,0.6499999999999986,ok,27.22,1.4699999999999989,27.4012039582188,1.651203958218801,503.0,504.0,504.0,503,False,False,-1.0,-0.8503401360544224,-0.7570233790793534
OIL & GAS MARKETING COMPANIES,SSGC,520,600,ascending,up,up,618,3.0,28.6,27.5,1.1000000000000014,skipped_risk_gt_6pct,25.49,,26.08625,2.5137500000000017,639.0,,642.0,639,False,False,-1.0,,-0.5171556439582297
OIL & GAS MARKETING COMPANIES,SSGC,680,760,ascending,sequential,up,761,4.0,28.95,28.05,0.8999999999999986,ok,27.77,1.1799999999999997,27.538420965880995,1.4115790341190042,771.0,776.0,788.0,771,False,False,-1.0,-0.46610169491525494,-0.38963457709845284
OIL & GAS MARKETING COMPANIES,SSGC,920,1000,ascending,down,down,1011,4.0,13.5,13.95,0.4499999999999993,ok,14.29,0.7899999999999991,14.479190751445087,0.9791907514450866,1012.0,1044.0,1044.0,1012,False,False,-1.0,-0.632911392405064,-0.5106257378984652
OIL & GAS MARKETING COMPANIES,SSGC,2080,2160,descending,up,up,2163,2.0,25.29,24.0,1.2899999999999991,skipped_risk_gt_6pct,23.76,,23.7094029209622,1.5805970790377977,,,,2253,False,True,6.418604651162796,,5.2385266996953606
OIL & GAS MARKETING COMPANIES,SSGC,3000,3080,descending,down,down,3088,3.0,34.86,36.85,1.990000000000002,skipped_risk_gt_6pct,38.03,,39.58743045458948,4.727430454589481,3115.0,,,3115,False,False,-1.0,,-0.4547925179761739
OIL & GAS MARKETING COMPANIES,SSGC,3840,3920,ascending,down,down,3922,4.0,13.96,14.7,0.7399999999999984,skipped_risk_gt_6pct,15.25,,15.729270497094902,1.769270497094901,3924.0,,,3924,False,False,-1.0,,-0.42955557177260417
OIL & GAS MARKETING COMPANIES,SSGC,4760,4840,descending,up,up,4841,1.0,16.68,15.16,1.5199999999999996,no_valid_consolidation,,,8.47911865373645,8.20088134626355,,,,4931,False,True,13.500000000000005,,2.502170088017337
OIL & GAS MARKETING COMPANIES,SSGC,5080,5160,symmetrical,down,down,5161,1.0,32.59,33.24,0.6499999999999986,ok,34.48,1.8899999999999935,34.75759493670887,2.1675949367088663,5245.0,,,5245,False,False,-1.0,-0.18518518518518282,-0.16146928287782925
GLASS & CERAMICS,STCL,3480,3560,symmetrical,down,down,3566,4.0,14.36,14.85,0.4900000000000002,skipped_risk_gt_6pct,15.71,,15.47360312657591,1.11360312657591,3568.0,,,3568,False,False,-1.0,,-0.1257180378349605
GLASS & CERAMICS,STCL,3640,3720,symmetrical,up,up,3722,4.0,8.79,8.45,0.33999999999999986,skipped_risk_gt_6pct,8.17,,8.26875,0.5212499999999984,3724.0,,3742.0,3724,False,False,-1.0,,-0.5755395683453234
MISCELLANEOUS,STPL,120,200,symmetrical,down,down,202,1.0,22.3392,25.2664,2.927199999999999,skipped_risk_gt_6pct,25.67,,25.35302397223224,3.013823972232238,,,,292,False,True,1.1315933315113422,,1.0990688343176913
TECHNOLOGY & COMMUNICATION,SYS,120,200,descending,down,down,201,4.0,31.7097,32.5702,0.8604999999999983,skipped_risk_gt_6pct,34.52,,38.04644660795825,6.336746607958251,208.0,,,208,False,False,-1.0,,-0.008332351483596772
TECHNOLOGY & COMMUNICATION,SYS,2280,2360,descending,up,up,2384,4.0,416.97,413.02,3.9500000000000455,ok,403.43,13.54000000000002,407.3961817113765,9.5738182886235,2385.0,,,2385,False,False,-1.0,-0.22304283604136146,-0.31544363063467407
TECHNOLOGY & COMMUNICATION,TELE,360,440,symmetrical,down,down,444,4.0,10.85,11.15,0.3000000000000007,skipped_risk_gt_6pct,12.22,,12.342105263157896,1.492105263157896,446.0,,,446,False,False,-1.0,,-0.16754850088183407
TECHNOLOGY & COMMUNICATION,TELE,3200,3280,ascending,sequential,down,3283,3.0,1.91,2.0,0.09000000000000008,skipped_risk_gt_6pct,2.05,,2.07647390556299,0.16647390556299002,3310.0,,3310.0,3310,True,False,-1.0,,-1.0
GLASS & CERAMICS,TGL,3360,3440,descending,up,up,3443,2.0,90.12,84.25,5.8700000000000045,skipped_risk_gt_6pct,78.21,,84.51877021068107,5.601229789318936,3455.0,,3455.0,3455,True,False,-1.0,,-1.0
GLASS & CERAMICS,TGL,3560,3640,descending,sequential,down,3658,3.0,91.09,102.69,11.599999999999994,skipped_risk_gt_6pct,104.03,,102.12863750673614,11.038637506736137,3665.0,,3665.0,3665,True,False,-1.0,,-1.0
GLASS & CERAMICS,TGL,4280,4360,ascending,sequential,down,4363,4.0,111.33,114.84,3.510000000000005,skipped_risk_gt_6pct,118.16,,117.33104776579353,6.00104776579353,4365.0,,4365.0,4365,True,False,-1.0,,-1.0
AUTOMOBILE PARTS & ACCESSORIES,THALL,2400,2480,ascending,up,up,2484,4.0,295.05,288.0,7.050000000000011,skipped_risk_gt_6pct,277.21,,282.2416469428008,12.808353057199213,2486.0,,2486.0,2486,True,False,-1.0,,-1.0
CEMENT,THCCL,880,960,symmetrical,up,up,964,4.0,26.5,24.15,2.3500000000000014,no_valid_consolidation,,,24.142486003732337,2.357513996267663,966.0,,966.0,966,True,False,-1.0,,-1.0
CEMENT,THCCL,920,1000,symmetrical,sequential,down,1005,4.0,24.0,24.9,0.8999999999999986,skipped_risk_gt_6pct,25.75,,25.71217485159201,1.7121748515920103,1008.0,,1013.0,1008,False,False,-1.0,,-0.3270693991792374
CEMENT,THCCL,960,1040,descending,up,up,1041,4.0,30.4,27.02,3.379999999999999,no_valid_consolidation,,,23.980176540861027,6.419823459138971,1044.0,,1106.0,1044,False,False,-1.0,,-0.49066769827070567
TEXTILE COMPOSITE,TOWL,360,440,descending,sequential,down,441,4.0,105.11,109.0,3.8900000000000006,skipped_risk_gt_6pct,116.15,,113.81276542593056,8.702765425930565,442.0,,445.0,442,False,False,-1.0,,-0.29186125049767275
TEXTILE COMPOSITE,TOWL,1840,1920,ascending,whipsaw,up,1930,4.0,180.35,161.1,19.25,skipped_risk_gt_6pct,159.49,,154.4610903931901,25.888909606809904,1932.0,,1932.0,1932,True,False,-1.0,,-1.0
PROPERTY,TPLP,400,480,ascending,down,down,481,4.0,7.15,7.41,0.2599999999999998,no_valid_consolidation,,,8.204913627639156,1.0549136276391557,483.0,,,483,False,False,-1.0,,0.11375338876658
PROPERTY,TPLP,720,800,descending,sequential,down,808,4.0,8.61,9.5,0.8900000000000006,skipped_risk_gt_6pct,9.6,,9.418423686405339,0.8084236864053391,811.0,,811.0,811,True,False,-1.0,,-1.0
FOOD & PERSONAL CARE PRODUCTS,TREET,3720,3800,symmetrical,up,up,3801,1.0,17.2,16.2,1.0,skipped_risk_gt_6pct,16.04,,16.13435166452087,1.0656483354791284,3814.0,,3814.0,3814,True,False,-1.0,,-1.0
TECHNOLOGY & COMMUNICATION,TRG,960,1040,symmetrical,down,down,1041,4.0,1.54,1.57,0.030000000000000027,no_valid_consolidation,,,1.6949999999999994,0.15499999999999936,1042.0,,1043.0,1042,False,False,-1.0,,-0.3870967741935503
TECHNOLOGY & COMMUNICATION,TRG,2320,2400,symmetrical,up,up,2408,1.0,12.33,11.36,0.9700000000000006,skipped_risk_gt_6pct,10.64,,10.717575757575759,1.6124242424242414,,,,2498,False,True,6.463917525773193,,3.888554782935542
TECHNOLOGY & COMMUNICATION,TRG,3400,3480,descending,down,down,3487,2.0,22.12,23.57,1.4499999999999993,skipped_risk_gt_6pct,24.23,,24.11645049148885,1.9964504914888472,,,,3577,False,True,5.282758620689658,,3.836809393799481
MISCELLANEOUS,TRIPF,3640,3720,descending,sequential,down,3723,4.0,159.5,166.99,7.490000000000009,skipped_risk_gt_6pct,169.68,,176.1790718157181,16.67907181571809,3730.0,,3731.0,3730,False,False,-1.0,,-0.39450636538414124
POWER GENERATION & DISTRIBUTION,TSPL,3400,3480,symmetrical,down,down,3489,4.0,2.91,3.29,0.3799999999999999,no_valid_consolidation,,,3.6470731707317086,0.7370731707317084,3493.0,,3494.0,3493,False,False,-1.0,,-0.7597617471872922
MISCELLANEOUS,UBDL,1000,1080,symmetrical,sequential,up,1081,4.0,35.8,33.5,2.299999999999997,skipped_risk_gt_6pct,32.48,,26.62416202754175,9.175837972458247,1083.0,,1091.0,1083,False,False,-1.0,,-0.09917350357879125
COMMERCIAL BANKS,UBL,1600,1680,ascending,up,up,1684,2.0,40.7806,39.7068,1.0737999999999985,skipped_risk_gt_6pct,38.32,,38.59491558348293,2.18568441651707,1713.0,,1725.0,1713,False,False,-1.0,,-0.39987474559238434
COMMERCIAL BANKS,UBL,2000,2080,ascending,down,down,2088,1.0,66.5825,67.9261,1.3436000000000092,ok,69.74,3.157499999999999,67.21433647892579,0.6318364789257913,2090.0,2090.0,2089.0,2089,False,False,-0.7286394760345285,-0.31005542359461585,-1.0
COMMERCIAL BANKS,UBL,2360,2440,ascending,sequential,up,2441,4.0,92.6991,91.6502,1.0489000000000033,ok,88.51,4.189099999999996,85.88467142857141,6.814428571428593,2444.0,2449.0,2453.0,2444,False,False,-1.0,-0.2420328948938931,-0.14878723716483983
COMMERCIAL BANKS,UBL,4520,4600,descending,up,up,4601,4.0,102.7232,101.3896,1.3336000000000041,skipped_risk_gt_6pct,94.77,,89.61839724057107,13.104802759428935,4602.0,,,4602,False,False,-1.0,,-0.2016131069274585
MISCELLANEOUS,UDPL,2880,2960,symmetrical,up,up,2964,2.0,117.84,115.64,2.200000000000003,ok,112.38,5.460000000000008,112.57615027213598,5.263849727864027,,,,2977,False,True,1.6681818181818169,0.6721611721611714,0.6972083531513009
INSURANCE,UNIC,2480,2560,symmetrical,sequential,down,2575,3.0,7.62,8.23,0.6100000000000003,no_valid_consolidation,,,8.055661157024787,0.4356611570247866,2583.0,,2582.0,2582,False,False,-0.9344262295081952,,-1.0
INSURANCE,UNIC,2520,2600,symmetrical,up,up,2601,1.0,8.99,8.32,0.6699999999999999,skipped_risk_gt_6pct,8.22,,7.968367129135539,1.0216328708644609,2670.0,,2671.0,2670,False,False,-1.0,,-0.9788252008315315
INSURANCE,UNIC,2680,2760,ascending,sequential,up,2772,3.0,8.44,7.46,0.9799999999999995,skipped_risk_gt_6pct,7.39,,7.682321724709787,0.7576782752902123,2791.0,,2791.0,2791,True,False,-1.0,,-1.0
INSURANCE,UNIC,3120,3200,ascending,down,down,3201,4.0,7.36,7.69,0.33000000000000007,no_valid_consolidation,,,8.307593307593308,0.9475933075933076,3207.0,,3290.0,3207,False,False,-1.0,,-0.5170994730265652
INSURANCE,UNIC,3640,3720,ascending,sequential,up,3723,4.0,16.5,15.9,0.5999999999999996,skipped_risk_gt_6pct,14.85,,15.968369699464816,0.5316303005351841,3731.0,,3731.0,3731,True,False,-1.0,,-1.0
FOOD & PERSONAL CARE PRODUCTS,UPFL,400,480,symmetrical,up,up,490,2.0,1776.23,1700.0,76.23000000000002,ok,1683.0,93.23000000000002,1651.5084112149532,124.72158878504683,,,,580,False,True,14.610651974288334,11.946476456076368,8.930049808133397
INSURANCE,UVIC,1280,1360,symmetrical,whipsaw,up,1361,4.0,3.7722,3.3833,0.3889,no_valid_consolidation,,,3.249040000000001,0.5231599999999994,1363.0,,1363.0,1363,True,False,-1.0,,-1.0
CHEMICAL,WAHN,1080,1160,descending,down,down,1172,4.0,34.76,36.7,1.9400000000000048,skipped_risk_gt_6pct,38.28,,37.81060167658194,3.050601676581941,1189.0,,1208.0,1189,False,False,-1.0,,-0.3769748141253632
CABLE & ELECTRICAL GOODS,WAVES,920,1000,symmetrical,up,up,1002,1.0,19.88,18.9,0.9800000000000004,skipped_risk_gt_6pct,17.64,,17.983350413874653,1.8966495861253456,1017.0,,1018.0,1017,False,False,-1.0,,-0.7065089987115005
CABLE & ELECTRICAL GOODS,WAVES,3840,3920,symmetrical,up,up,3925,4.0,7.57,7.25,0.3200000000000003,skipped_risk_gt_6pct,6.69,,6.744737897450591,0.8252621025494093,3928.0,,3990.0,3928,False,False,-1.0,,-0.10905626190996873
TECHNOLOGY & COMMUNICATION,WTL,2440,2520,symmetrical,up,up,2527,4.0,1.57,1.51,0.06000000000000005,skipped_risk_gt_6pct,1.45,,1.468164893617021,0.10183510638297899,2531.0,,,2531,False,False,-1.0,,-0.5891877774875937
