symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse
MEBL,2023-08-04,pivot,125.83,1.42,0.617,0.853,0.853,0.236,0.88,uptrend,0.0148,-0.013,-0.1097,0.054,-0.1184
MEBL,2023-11-15,pivot,143.86,0.62,0.861,0.875,0.875,0.013,1.53,uptrend,0.0499,0.0721,0.1282,0.2259,-0.0205
MEBL,2023-11-27,pivot,158.39,5.61,0.713,0.713,0.713,0.037,3.25,uptrend,-0.0381,0.051,-0.0801,0.1082,-0.096
MEBL,2023-12-21,pivot,149.22,0.15,0.739,0.739,0.739,0.196,0.28,uptrend,0.0513,0.0609,0.0741,0.101,-0.0488
MERIT,2020-10-13,pivot,14.36,0.74,0.904,0.918,0.918,0.014,0.19,uptrend,0.0387,0.0407,-0.03,0.0814,-0.0788
MERIT,2021-04-23,pivot,15.88,2.31,0.607,0.753,0.753,0.146,0.75,uptrend,-0.0506,-0.0549,0.047,0.047,-0.0976
MERIT,2021-05-05,pivot,14.89,0.6,0.727,0.864,0.864,0.136,0.51,uptrend,-0.0201,-0.0031,0.2962,0.334,-0.0566
MERIT,2022-02-17,pivot,12.45,1.5,0.75,0.75,0.75,0.25,0.06,uptrend,-0.0752,-0.068,-0.1616,,-0.18
MERIT,2022-08-22,pivot,9.48,1.93,0.8,0.8,0.8,0.2,1.1,uptrend,0.0241,0.0272,-0.0743,0.0576,-0.1361
MERIT,2022-08-29,pivot,9.75,1.57,0.75,0.9,0.9,0.15,0.17,uptrend,0.001,-0.0082,-0.1082,0.0306,-0.1582
MERIT,2022-10-24,pivot,12.11,0.91,0.84,0.84,0.84,0.16,0.4,uptrend,0.0531,0.1265,0.0482,0.151,-0.0408
MERIT,2023-06-19,pivot,8.0,0.04,0.625,1.0,1.0,0.375,0.18,uptrend,0.0142,0.0212,0.0212,0.1085,-0.0861
MERIT,2023-07-14,pivot,8.82,3.63,0.77,0.77,0.77,0.23,2.66,uptrend,-0.0325,-0.0411,-0.0887,0.0173,-0.1234
MERIT,2023-12-11,pivot,10.16,1.48,0.574,0.907,0.907,0.333,0.29,uptrend,-0.0133,-0.0142,0.2645,0.3223,-0.1469
MFL,2021-02-10,pivot,27.42,1.45,0.78,0.78,0.78,0.08,0.82,uptrend,-0.0578,-0.1438,-0.2355,-0.0043,-0.2466
MFL,2021-05-24,pivot,24.46,6.66,0.752,0.752,0.752,0.025,0.69,uptrend,0.1046,0.2258,0.4684,0.5332,-0.0342
MFL,2022-05-09,pivot,32.01,3.16,0.792,0.792,0.792,0.208,0.11,uptrend,-0.1085,-0.093,-0.1172,0.0233,-0.1457
MFL,2022-11-15,pivot,35.41,0.44,0.867,0.973,0.973,0.107,0.66,uptrend,-0.0822,-0.0694,-0.0972,0.0347,-0.125
MFL,2023-10-10,pivot,30.1,3.65,0.619,0.758,0.758,0.139,1.12,uptrend,0.01,-0.0336,-0.1387,0.0242,-0.1749
MFL,2023-12-20,pivot,35.55,0.84,0.749,0.749,0.749,0.251,0.15,uptrend,0.0295,-0.0065,-0.1357,0.0811,-0.1419
MLCF,2020-07-22,pivot,31.44,0.45,0.652,0.748,0.748,0.096,0.85,uptrend,-0.0108,0.1125,0.0533,0.1399,-0.0718
MLCF,2020-11-02,pivot,41.02,0.3,0.719,0.719,0.719,0.281,0.83,uptrend,0.0092,-0.0525,-0.0606,0.0509,-0.1453
MLCF,2021-01-19,pivot,42.77,0.34,0.603,0.846,0.846,0.244,0.34,uptrend,0.0341,0.044,0.1106,0.1359,-0.015
MLCF,2021-01-22,pivot,42.91,0.02,0.579,0.705,0.705,0.126,0.44,uptrend,0.0461,0.0176,0.0634,0.1243,-0.0087
MLCF,2021-03-01,pivot,46.22,0.91,0.881,0.881,0.881,0.015,0.76,uptrend,-0.0617,-0.0013,-0.06,0.0148,-0.1198
MLCF,2021-11-18,pivot,35.67,0.2,0.733,0.733,0.733,0.267,0.34,uptrend,-0.1146,-0.0768,-0.0631,0.0255,-0.1919
MLCF,2022-02-04,pivot,34.59,0.5,0.722,0.722,0.722,0.111,0.57,uptrend,-0.0472,-0.064,-0.0706,-0.0043,-0.1192
MLCF,2022-03-30,pivot,35.48,1.01,0.661,0.729,0.729,0.068,1.6,uptrend,-0.0796,0.0047,-0.0573,0.0749,-0.0975
MLCF,2022-08-29,pivot,27.05,1.38,0.684,0.908,0.908,0.224,1.07,uptrend,-0.011,0.0039,-0.006,0.0567,-0.0603
MLCF,2023-03-27,pivot,24.35,1.22,0.874,0.884,0.884,0.011,0.13,uptrend,0.012,0.0416,0.108,0.124,-0.008
MLCF,2023-04-04,pivot,24.99,0.77,0.915,0.915,0.915,0.042,0.29,uptrend,0.0388,0.0318,0.0937,0.1544,-0.0024
MLCF,2023-06-14,pivot,28.04,2.79,0.71,0.927,0.927,0.218,0.3,uptrend,-0.0467,0.0684,0.0958,0.1596,-0.0663
MLCF,2023-08-17,pivot,30.53,1.36,0.752,0.752,0.752,0.156,0.56,uptrend,-0.0522,-0.1298,-0.0856,0.0112,-0.15
MLCF,2023-10-24,pivot,34.39,0.24,0.582,0.701,0.701,0.119,0.41,uptrend,0.0263,0.0377,0.1112,0.1349,-0.0132
MUGHAL,2020-04-27,pivot,39.91,3.54,0.713,0.779,0.779,0.066,0.89,uptrend,0.042,0.0763,,0.1208,-0.0329
MUGHAL,2020-06-05,pivot,40.4,0.38,0.638,0.713,0.713,0.074,0.27,uptrend,0.0223,-0.0347,0.0687,0.0823,-0.0702
MUGHAL,2020-06-11,pivot,41.37,0.76,0.653,0.84,0.84,0.188,1.83,uptrend,-0.0642,-0.0664,0.0962,0.1176,-0.0988
MUGHAL,2020-06-12,pivot,41.39,0.19,0.667,0.808,0.808,0.141,0.87,uptrend,-0.06,-0.0435,0.1388,0.1442,-0.0946
MUGHAL,2020-09-09,pivot,66.84,0.51,0.6,0.768,0.768,0.168,0.6,uptrend,-0.0319,-0.0296,-0.0312,0.0362,-0.1304
MUGHAL,2020-09-24,pivot,66.19,1.5,0.562,0.909,0.909,0.347,0.79,uptrend,-0.0652,-0.0205,-0.0386,0.0044,-0.1228
MUGHAL,2021-03-19,pivot,93.03,2.66,0.657,0.731,0.731,0.075,0.28,uptrend,-0.1032,-0.0738,0.0148,0.0348,-0.1203
MUGHAL,2021-08-27,pivot,112.99,4.42,0.856,0.921,0.921,0.066,1.46,uptrend,0.0123,-0.0017,-0.1146,0.0565,-0.1478
MUGHAL,2022-01-27,pivot,103.23,0.13,0.556,0.744,0.744,0.189,0.9,uptrend,0.025,0.0664,-0.0858,0.0925,-0.0896
NBP,2020-09-07,pivot,39.5,0.28,0.792,0.792,0.792,0.188,0.99,uptrend,0.0186,0.0025,-0.0683,0.0507,-0.0839
NBP,2021-01-05,pivot,42.16,0.38,0.633,0.772,0.772,0.139,1.75,uptrend,-0.0058,-0.0033,-0.0243,0.0206,-0.0301
NBP,2021-06-04,pivot,35.56,0.68,0.653,0.874,0.874,0.222,1.44,uptrend,0.0065,-0.0135,-0.0132,0.0541,-0.0646
NBP,2021-06-15,pivot,36.98,1.97,0.735,0.735,0.735,0.265,1.29,uptrend,-0.0716,-0.0893,-0.082,-0.0219,-0.099
NBP,2021-06-17,pivot,36.52,0.33,0.702,0.702,0.702,0.175,0.16,uptrend,-0.0295,0.0043,-0.0406,0.0124,-0.0641
NBP,2021-10-25,pivot,35.04,2.4,0.654,1.423,1.423,0.769,1.04,uptrend,0.0129,0.0226,0.0031,0.0692,-0.0566
NBP,2022-01-17,pivot,35.28,1.92,0.918,0.918,0.918,0.082,0.28,uptrend,-0.0305,-0.0305,0.005,0.0588,-0.0779
NBP,2022-02-09,pivot,36.46,2.63,0.783,0.783,0.783,0.05,2.29,uptrend,-0.0512,-0.0568,-0.1718,-0.0126,-0.2086
NBP,2023-12-01,pivot,30.6,0.27,0.798,0.807,0.807,0.009,0.72,uptrend,0.1851,0.1123,0.0468,0.218,-0.0111
NCL,2020-06-01,pivot,31.4,0.31,0.642,0.872,0.872,0.229,0.82,uptrend,-0.021,0.0006,0.0188,0.1053,-0.0367
NCL,2020-07-30,pivot,38.22,0.05,0.761,0.913,0.913,0.152,1.24,uptrend,-0.0144,0.0758,0.0528,0.099,-0.0589
NCL,2021-01-12,pivot,47.19,0.4,0.779,0.779,0.779,0.137,0.77,uptrend,0.0822,0.0277,0.019,0.1199,-0.0271
NCL,2021-01-25,pivot,49.49,0.76,0.718,0.718,0.718,0.242,0.27,uptrend,0.0077,-0.0165,0.0737,0.0993,-0.0665
NCL,2023-02-13,pivot,23.19,0.6,0.8,0.8,0.8,0.2,0.26,uptrend,-0.0757,-0.077,-0.0983,0.0068,-0.1536
NCL,2023-03-21,pivot,21.68,0.12,1.0,1.0,1.0,0.0,0.44,uptrend,-0.0575,-0.0635,-0.0119,0.0164,-0.0744
NCL,2023-04-26,pivot,21.19,1.76,0.741,0.963,0.963,0.222,0.95,uptrend,-0.0082,-0.0365,-0.0425,0.0183,-0.0868
NCL,2023-05-23,pivot,20.35,1.7,0.583,0.756,0.756,0.172,3.23,uptrend,-0.0275,-0.0124,-0.0693,0.0206,-0.0821
NCL,2023-07-19,pivot,21.69,0.77,0.73,0.73,0.73,0.27,0.29,uptrend,0.0384,0.1046,0.0987,0.1718,-0.0311
NCPL,2020-07-24,pivot,14.39,1.67,0.943,0.943,0.943,0.057,0.09,uptrend,0.0241,0.0193,0.0083,0.1945,-0.0186
NCPL,2021-01-14,pivot,18.93,0.97,0.699,0.785,0.785,0.086,0.38,uptrend,0.0279,-0.0488,-0.1087,0.0645,-0.1108
NCPL,2021-01-22,pivot,19.94,2.21,0.727,0.727,0.727,0.2,0.15,uptrend,-0.0648,-0.0783,-0.1476,0.0035,-0.1641
NCPL,2022-01-17,pivot,16.84,0.18,0.95,0.95,0.95,0.0,0.16,uptrend,-0.0159,-0.0306,0.0588,0.1311,-0.0506
NCPL,2022-01-18,pivot,16.87,0.12,0.882,0.882,0.882,0.0,0.44,uptrend,-0.0088,-0.0306,0.0282,0.1304,-0.0511
NCPL,2022-01-24,pivot,16.63,2.0,0.978,0.978,0.978,0.022,0.36,uptrend,-0.0155,-0.0352,0.0161,0.1487,-0.0358
NCPL,2022-02-14,pivot,17.8,0.56,0.771,0.886,0.886,0.114,1.31,uptrend,-0.0571,-0.1884,-0.1125,0.0443,-0.251
NCPL,2022-07-27,pivot,16.95,2.6,0.776,0.776,0.776,0.224,0.07,uptrend,-0.0553,0.2935,0.5053,0.6024,-0.0876
NCPL,2022-07-29,pivot,16.76,6.26,0.654,0.805,0.805,0.151,0.67,uptrend,0.0416,0.4647,-0.1393,0.5746,-0.1445
NCPL,2022-08-19,pivot,25.48,2.67,0.66,0.732,0.732,0.072,4.9,uptrend,-0.0281,-0.4599,-0.4702,0.0156,-0.4873
NCPL,2022-10-26,pivot,15.93,2.8,0.833,0.833,0.833,0.135,2.17,uptrend,-0.1198,-0.1107,-0.1174,-0.0055,-0.1496
NCPL,2022-11-21,pivot,14.39,0.05,0.568,0.73,0.73,0.162,0.81,uptrend,-0.0461,-0.0075,-0.0536,0.0725,-0.0576
NCPL,2023-05-17,pivot,15.56,4.09,0.762,0.916,0.916,0.154,1.33,uptrend,0.019,-0.022,-0.033,0.0581,-0.0581
NCPL,2023-06-02,pivot,15.45,0.3,0.737,0.737,0.737,0.14,1.14,uptrend,-0.0006,-0.0363,0.1847,0.1935,-0.0495
NCPL,2023-07-04,pivot,17.42,1.51,0.712,0.712,0.712,0.238,3.02,uptrend,0.0228,0.0562,0.1342,0.1409,-0.0033
NCPL,2023-10-09,pivot,22.25,0.22,0.611,0.822,0.822,0.211,0.98,uptrend,-0.0411,-0.0576,0.0615,0.0762,-0.1065
NCPL,2023-10-12,pivot,21.77,5.18,0.801,0.801,0.801,0.018,3.18,uptrend,-0.0139,-0.0143,0.1054,0.1233,-0.0493
NCPL,2023-11-06,pivot,23.43,4.34,0.716,0.95,0.95,0.234,0.99,uptrend,0.0641,0.0231,0.0508,0.0954,-0.0357
NCPL,2023-11-20,pivot,24.74,0.96,0.714,0.714,0.714,0.043,0.4,uptrend,-0.0151,-0.0135,0.2214,0.327,-0.0357
NETSOL,2020-06-12,pivot,50.41,3.68,0.742,0.892,0.892,0.149,0.52,uptrend,-0.0384,-0.0402,0.1715,0.2277,-0.0792
NETSOL,2020-06-22,pivot,47.93,2.98,0.816,0.816,0.816,0.096,0.47,uptrend,0.0235,0.0986,0.2913,0.3173,-0.0031
NETSOL,2021-02-25,pivot,267.47,0.51,0.556,0.885,0.885,0.329,2.06,uptrend,-0.0033,-0.1452,-0.1851,0.0584,-0.2092
NETSOL,2021-03-01,pivot,271.76,3.92,0.638,0.853,0.853,0.215,1.08,uptrend,-0.0069,-0.1077,-0.2371,0.0458,-0.3044
NETSOL,2022-02-14,pivot,102.1,3.72,0.756,0.756,0.756,0.032,0.94,uptrend,-0.0304,-0.082,-0.1764,0.0222,-0.1845
NETSOL,2022-04-28,pivot,98.45,3.5,0.64,0.704,0.704,0.064,0.92,uptrend,-0.1513,-0.1104,-0.0874,-0.01,-0.205
NETSOL,2022-08-29,pivot,100.59,1.88,0.683,0.79,0.79,0.107,0.8,uptrend,-0.0464,-0.0334,-0.0153,0.0251,-0.0748
NETSOL,2022-10-27,pivot,100.7,0.44,0.577,0.838,0.838,0.262,1.29,uptrend,0.0582,0.1046,0.0583,0.1316,-0.0642
NML,2020-06-22,pivot,73.27,0.91,0.757,0.757,0.757,0.062,0.46,uptrend,0.0141,0.0925,0.1959,0.2153,-0.006
NML,2020-07-30,pivot,94.24,0.13,0.676,0.734,0.734,0.058,0.88,uptrend,-0.0079,0.0927,0.1277,0.1727,-0.0435
NML,2020-08-13,pivot,99.05,1.0,0.746,0.749,0.749,0.003,0.59,uptrend,0.0092,0.0713,0.0539,0.1059,-0.0196
NML,2021-01-26,pivot,112.7,0.0,0.704,0.704,0.704,0.296,0.65,uptrend,-0.0146,0.0012,0.0102,0.086,-0.0391
NML,2022-02-15,pivot,90.6,0.66,0.556,0.811,0.811,0.256,0.27,uptrend,-0.0467,-0.0959,-0.1126,0.024,-0.1716
NML,2023-02-23,pivot,53.55,1.97,0.6,0.873,0.873,0.273,1.08,uptrend,-0.0444,-0.0098,-0.0244,0.05,-0.0833
NML,2023-05-15,pivot,54.89,0.16,0.931,0.931,0.931,0.041,0.21,uptrend,0.0078,0.0805,0.0574,0.1467,-0.0222
NML,2023-06-14,pivot,57.79,0.42,0.623,0.706,0.706,0.083,1.27,uptrend,-0.0658,0.0138,0.0037,0.0664,-0.0988
NML,2023-11-23,pivot,73.22,0.32,0.777,0.777,0.777,0.004,0.96,uptrend,0.0363,0.0985,0.0468,0.1423,-0.0132
NML,2023-12-05,pivot,81.11,0.27,0.573,0.706,0.706,0.133,0.57,uptrend,0.0046,-0.0529,-0.0417,0.039,-0.1192
NPL,2020-06-04,pivot,19.6,0.46,0.798,0.798,0.798,0.152,0.44,uptrend,-0.0302,0.0405,0.0561,0.1361,-0.0537
NPL,2020-06-25,pivot,21.93,1.5,0.733,0.733,0.733,0.267,0.04,uptrend,-0.0333,0.0364,0.0356,0.0622,-0.0489
NPL,2020-07-20,pivot,21.83,1.07,0.561,0.827,0.827,0.265,9.28,uptrend,0.0438,0.0168,0.1404,0.2157,-0.0035
NPL,2020-12-01,pivot,22.6,1.67,0.69,1.0,1.0,0.31,0.74,uptrend,-0.015,0.0244,-0.015,0.0878,-0.0385
NPL,2021-01-14,pivot,27.06,1.11,0.865,0.878,0.878,0.014,0.28,uptrend,0.0015,-0.0502,-0.12,0.0364,-0.1345
NPL,2021-09-15,pivot,19.43,0.6,0.737,0.737,0.737,0.061,2.65,uptrend,-0.0394,-0.0246,-0.0394,0.0217,-0.064
NPL,2021-12-29,pivot,19.09,2.55,0.762,0.762,0.762,0.238,0.42,uptrend,0.0131,0.0484,0.0478,0.0883,-0.0137
NPL,2022-01-06,pivot,19.1,0.19,0.607,0.82,0.82,0.213,2.5,uptrend,-0.0075,-0.0466,-0.0025,0.0376,-0.0481
NPL,2022-04-12,pivot,19.26,1.3,0.898,0.898,0.898,0.102,0.98,uptrend,-0.0251,-0.0738,-0.1179,0.0026,-0.1436
NPL,2022-08-11,pivot,23.11,0.46,0.716,0.716,0.716,0.202,0.84,uptrend,0.0897,-0.0942,-0.1598,0.1955,-0.1694
NPL,2023-07-03,pivot,16.81,3.49,0.926,0.931,0.931,0.005,1.76,uptrend,0.0845,0.127,0.2286,0.2479,-0.0337
NPL,2023-09-15,pivot,23.33,0.33,0.739,0.739,0.739,0.065,0.41,uptrend,0.0244,0.0724,0.1477,0.1564,-0.0194
NPL,2023-10-09,pivot,26.86,1.34,0.714,0.729,0.729,0.014,1.58,uptrend,0.0199,-0.1125,-0.0085,0.0276,-0.1467
NPL,2023-11-24,pivot,29.11,0.34,0.737,0.737,0.737,0.039,0.64,uptrend,-0.0141,0.0816,0.0699,0.1555,-0.0208
NRL,2021-01-22,pivot,357.78,1.03,0.644,0.786,0.786,0.142,0.98,uptrend,0.249,0.3559,0.5653,0.5895,-0.0157
NRL,2021-03-01,pivot,610.8,0.94,0.598,0.932,0.932,0.333,0.33,uptrend,0.0064,-0.0741,-0.0591,0.0317,-0.1737
NRL,2021-03-10,pivot,579.5,3.28,0.709,0.709,0.709,0.176,0.7,uptrend,-0.0258,0.0056,-0.0781,0.0455,-0.1904
NRL,2021-03-25,pivot,593.09,2.04,0.697,0.799,0.799,0.102,1.77,uptrend,-0.0877,-0.0931,-0.1242,0.0285,-0.2036
NRL,2022-02-08,pivot,272.33,0.46,0.724,0.783,0.783,0.059,0.36,uptrend,-0.0497,-0.1267,-0.2496,0.0078,-0.2532
NRL,2022-04-21,pivot,256.79,2.64,0.705,0.705,0.705,0.124,1.26,uptrend,-0.0213,-0.1615,-0.0794,0.0204,-0.206
NRL,2022-06-07,pivot,234.19,0.51,0.706,0.706,0.706,0.15,1.34,uptrend,-0.0099,0.0688,-0.0189,0.1202,-0.0321
NRL,2022-08-19,pivot,255.37,0.93,0.644,0.729,0.729,0.084,0.43,uptrend,-0.0306,-0.065,-0.0978,-0.0039,-0.1146
NRL,2022-08-29,pivot,247.15,2.59,0.77,0.77,0.77,0.229,0.33,uptrend,-0.0567,-0.0627,-0.0649,0.0202,-0.1174
NRL,2023-08-04,pivot,225.47,1.32,0.713,0.713,0.713,0.074,1.17,uptrend,-0.1724,-0.1958,-0.1538,0.0062,-0.2453
NRL,2023-12-20,pivot,300.8,1.58,0.662,0.77,0.77,0.108,0.7,uptrend,0.0231,0.0688,-0.0556,0.0813,-0.0896
NRSL,2020-09-07,pivot,9.02,0.67,0.78,0.78,0.78,0.051,1.24,uptrend,0.0398,0.0471,-0.2115,0.1728,-0.223
NRSL,2021-04-19,pivot,13.67,6.73,0.747,0.747,0.747,0.032,1.18,uptrend,-0.0613,-0.0971,0.2854,0.3358,-0.1168
NRSL,2021-05-28,pivot,20.28,2.37,0.767,0.966,0.966,0.199,2.78,uptrend,-0.0279,-0.0874,-0.0572,0.0636,-0.1034
NRSL,2021-06-16,pivot,20.14,1.44,0.552,0.759,0.759,0.207,0.53,uptrend,0.0418,-0.054,-0.1357,0.0657,-0.1662
NRSL,2022-04-12,pivot,17.63,3.39,0.852,0.852,0.852,0.0,1.73,uptrend,0.051,-0.04,-0.2362,0.1123,-0.274
NRSL,2022-04-15,pivot,18.24,0.88,0.597,0.819,0.819,0.222,1.58,uptrend,-0.0516,-0.1229,-0.2016,0.0798,-0.2952
NRSL,2022-04-27,pivot,17.34,1.83,0.842,0.842,0.842,0.14,0.06,uptrend,-0.158,-0.1484,-0.1711,-0.0085,-0.2467
OBOY,2020-05-29,pivot,3.0,6.67,0.741,1.0,1.0,0.259,0.99,uptrend,-0.0326,-0.0554,-0.2508,0.0293,-0.3485
OBOY,2020-07-17,pivot,2.5,7.72,0.681,0.826,0.826,0.145,2.97,uptrend,0.4633,0.2633,0.2767,0.6633,-0.1933
OBOY,2020-08-04,pivot,3.57,4.39,0.857,1.0,1.0,0.143,0.26,uptrend,-0.0676,0.0873,0.0141,0.1268,-0.1465
OBOY,2020-08-26,pivot,3.41,8.71,0.759,0.759,0.759,0.0,0.98,uptrend,0.0588,0.3,0.5029,0.6912,-0.0735
OBOY,2020-08-28,pivot,3.28,1.83,0.813,0.813,0.813,0.187,0.1,uptrend,0.0621,0.1834,0.426,0.7012,-0.068
OBOY,2021-12-27,pivot,15.59,0.58,1.0,1.0,1.0,0.0,9.07,uptrend,0.4346,0.4788,0.2448,0.7815,0.0746
OBOY,2022-01-04,pivot,24.01,5.46,1.0,1.0,1.0,0.0,8.03,uptrend,-0.1127,-0.2017,-0.254,0.1552,-0.3225
OBOY,2022-02-15,pivot,20.57,0.84,0.833,0.833,0.833,0.111,0.35,uptrend,-0.0099,-0.077,-0.1014,0.2254,-0.2488
OCTOPUS,2022-08-29,pivot,69.77,1.82,0.73,0.73,0.73,0.222,0.45,uptrend,-0.0328,-0.0403,-0.0405,0.0257,-0.0921
OCTOPUS,2022-10-21,pivot,69.87,1.18,0.612,0.759,0.759,0.147,0.46,uptrend,-0.0757,-0.0382,-0.0298,0.0232,-0.0909
OGDC,2023-01-26,pivot,85.1,1.29,0.73,0.73,0.73,0.035,0.93,uptrend,-0.0015,0.2157,0.017,0.2576,-0.0258
OGDC,2023-02-02,pivot,86.37,1.7,0.763,0.883,0.883,0.121,0.85,uptrend,0.2136,0.0695,-0.0603,0.2554,-0.0905
OGDC,2023-08-17,pivot,97.05,0.26,0.583,0.88,0.88,0.298,0.52,uptrend,0.0082,-0.0695,-0.0565,0.0255,-0.118
OGDC,2023-11-14,pivot,102.73,0.71,0.667,0.793,0.793,0.126,0.99,uptrend,0.0418,0.0481,0.2042,0.2214,-0.0026
PABC,2022-07-14,pivot,31.69,0.27,0.73,0.73,0.73,0.27,0.28,uptrend,-0.0766,-0.0705,-0.0049,0.0157,-0.092
PABC,2023-05-03,pivot,48.53,0.27,0.772,0.772,0.772,0.228,0.2,uptrend,-0.0036,0.0485,-0.008,0.1314,-0.014
PABC,2023-07-10,pivot,48.39,2.63,0.65,0.747,0.747,0.097,1.31,uptrend,-0.0516,-0.0786,-0.0388,0.0667,-0.1552
PABC,2023-11-14,pivot,58.73,0.88,0.905,0.905,0.905,0.037,0.37,uptrend,0.0008,0.2052,0.2338,0.3702,-0.0399
PABC,2023-12-20,pivot,64.36,0.55,0.628,0.714,0.714,0.085,0.4,uptrend,0.0909,0.0475,0.063,0.1765,-0.0431
PACE,2021-01-25,pivot,4.04,0.91,0.867,0.867,0.867,0.133,0.59,uptrend,-0.0361,0.1325,0.1614,0.2723,-0.0651
PACE,2022-08-29,pivot,3.25,1.75,0.643,0.857,0.857,0.214,0.19,uptrend,-0.0781,-0.0751,-0.1141,0.033,-0.1592
PACE,2023-10-18,pivot,1.93,1.04,0.714,0.714,0.714,0.286,0.82,uptrend,-0.0488,-0.0585,0.0488,0.1024,-0.0976
PAEL,2020-09-16,pivot,37.43,0.21,0.688,0.807,0.807,0.119,0.28,uptrend,-0.0146,-0.14,-0.1046,0.0146,-0.2357
PAEL,2022-04-12,pivot,17.78,0.15,0.72,0.928,0.928,0.208,1.95,uptrend,-0.0168,-0.0532,-0.2063,0.0511,-0.2211
PAEL,2022-04-28,pivot,17.68,3.92,0.62,0.749,0.749,0.129,2.29,uptrend,-0.1481,-0.1642,-0.1273,0.0053,-0.2086
PAEL,2022-08-25,pivot,16.24,0.43,0.697,0.758,0.758,0.061,0.25,uptrend,0.0103,0.0042,-0.0618,0.0455,-0.0939
PAEL,2022-08-29,pivot,16.29,2.97,0.878,0.878,0.878,0.111,1.39,uptrend,-0.015,-0.0257,-0.0676,0.0323,-0.1053
PAEL,2022-09-13,pivot,16.17,0.12,0.714,0.714,0.714,0.0,0.32,uptrend,-0.0497,-0.0406,0.0333,0.103,-0.0939
PAKRI,2020-05-05,pivot,27.9,3.02,0.903,0.903,0.903,0.097,1.05,uptrend,-0.0584,-0.1342,-0.1456,0.0409,-0.1634
PAKRI,2020-08-28,pivot,25.69,0.73,0.88,0.88,0.88,0.12,0.05,uptrend,-0.0431,0.0815,0.0812,0.2308,-0.0538
PAKRI,2020-10-01,pivot,26.81,2.08,1.0,1.0,1.0,0.0,0.04,uptrend,0.0355,0.0056,-0.0452,0.0617,-0.1028
PAKRI,2020-10-16,pivot,26.53,1.26,0.724,0.724,0.724,0.048,0.16,uptrend,0.0154,-0.0903,-0.0561,0.0422,-0.1193
PAKRI,2020-12-07,pivot,26.12,0.45,0.714,0.714,0.714,0.0,0.63,uptrend,0.0109,0.006,0.0483,0.0861,-0.0236
PAKRI,2021-01-22,pivot,28.37,2.53,0.636,0.727,0.727,0.091,0.38,uptrend,-0.0584,-0.0431,-0.0852,,-0.1089
PAKRI,2021-04-06,pivot,26.83,0.31,0.61,0.837,0.837,0.228,0.45,uptrend,-0.039,-0.0708,-0.0747,-0.0136,-0.1648
PAKRI,2021-11-05,pivot,22.75,0.0,0.75,0.86,0.86,0.11,0.11,uptrend,-0.0396,-0.0383,-0.0227,0.0316,-0.1107
PAKRI,2023-10-19,pivot,6.22,0.37,0.917,0.917,0.917,0.0,0.53,uptrend,0.0253,0.0475,0.2136,0.25,-0.0158
PAKRI,2023-10-31,pivot,6.44,0.67,0.667,0.733,0.733,0.067,1.14,uptrend,0.0229,0.1435,0.1679,0.2061,-0.0183
PIAA,2020-09-01,pivot,4.75,2.88,0.826,0.826,0.826,0.0,0.56,uptrend,0.0764,0.0806,0.0083,0.2025,-0.0393
PIAA,2022-04-12,pivot,4.0,1.25,0.793,0.828,0.828,0.034,2.36,uptrend,-0.0566,-0.0613,-0.1816,-0.0094,-0.2193
PIAA,2022-04-21,pivot,3.93,0.85,0.667,0.8,0.8,0.133,0.43,uptrend,-0.0519,-0.1457,-0.1358,0.0148,-0.1901
PIAA,2022-08-04,pivot,3.48,0.29,0.909,0.909,0.909,0.091,1.41,uptrend,0.1061,0.3994,0.1369,0.6061,-0.0223
PIAA,2023-07-04,pivot,3.6,6.86,0.879,0.879,0.879,0.061,1.02,uptrend,0.038,-0.0163,0.0788,0.1223,-0.0245
PIAA,2023-12-27,pivot,6.42,3.38,0.898,0.898,0.898,0.068,0.34,uptrend,0.1664,0.4713,0.5228,0.8247,-0.0133
PIBTL,2023-06-15,pivot,4.25,2.28,0.667,0.733,0.733,0.067,0.87,uptrend,-0.1279,-0.0581,0.014,0.1465,-0.1581
PIL,2020-06-23,pivot,0.65,0.0,0.667,1.0,1.0,0.333,1.49,uptrend,-0.1125,-0.175,-0.05,0.175,-0.3625
PIL,2020-07-15,pivot,0.74,15.84,0.882,1.0,1.0,0.118,1.13,uptrend,-0.1013,-0.0127,-0.0633,0.1392,-0.2152
PIL,2020-07-17,pivot,0.74,4.98,0.818,0.818,0.818,0.182,0.41,uptrend,-0.0123,0.0123,0.037,0.1111,-0.2346
PIL,2020-09-28,pivot,1.2,8.08,0.714,0.714,0.714,0.071,0.15,uptrend,-0.3065,-0.2258,-0.0081,0.4516,-0.3548
PIL,2020-11-06,pivot,1.87,6.42,0.825,0.825,0.825,0.175,0.85,uptrend,-0.214,-0.2791,-0.2093,-0.0698,-0.3721
PIL,2021-01-27,pivot,1.33,2.26,0.556,0.889,0.889,0.333,2.53,uptrend,-0.0843,-0.0964,-0.0181,0.1024,-0.247
PIL,2021-07-07,pivot,1.55,1.08,0.636,0.909,0.909,0.273,0.08,uptrend,0.061,0.0061,-0.0549,0.1524,-0.0854
PIL,2021-07-15,pivot,1.65,2.83,0.714,0.714,0.714,0.286,0.1,uptrend,-0.069,-0.0747,-0.1092,0.0862,-0.1379
