sector,symbol,start,end,kind,outcome,variant,type
CHEMICAL,SITC,800,880,ascending,up,fixed_5,4
CHEMICAL,SITC,800,880,ascending,up,fixed_10,4
CHEMICAL,SITC,800,880,ascending,up,trigger,4
CHEMICAL,SITC,3800,3880,descending,sequential,current,4
CHEMICAL,SITC,3800,3880,descending,sequential,fixed_5,4
CHEMICAL,SITC,3800,3880,descending,sequential,fixed_10,4
CHEMICAL,SITC,3800,3880,descending,sequential,trigger,4
CEMENT,SMCPL,120,200,descending,up,current,4
CEMENT,SMCPL,120,200,descending,up,fixed_5,4
CEMENT,SMCPL,120,200,descending,up,fixed_10,4
CEMENT,SMCPL,120,200,descending,up,trigger,4
CEMENT,SMCPL,1160,1240,symmetrical,down,current,4
CEMENT,SMCPL,1160,1240,symmetrical,down,fixed_5,4
CEMENT,SMCPL,1160,1240,symmetrical,down,fixed_10,4
CEMENT,SMCPL,1160,1240,symmetrical,down,trigger,4
CEMENT,SMCPL,2520,2600,ascending,sequential,current,4
CEMENT,SMCPL,2520,2600,ascending,sequential,fixed_5,4
CEMENT,SMCPL,2520,2600,ascending,sequential,fixed_10,4
CEMENT,SMCPL,2520,2600,ascending,sequential,trigger,4
CEMENT,SMCPL,2640,2720,descending,up,current,4
CEMENT,SMCPL,2640,2720,descending,up,fixed_5,4
CEMENT,SMCPL,2640,2720,descending,up,fixed_10,4
CEMENT,SMCPL,2640,2720,descending,up,trigger,4
CEMENT,SMCPL,3080,3160,descending,up,current,4
CEMENT,SMCPL,3080,3160,descending,up,fixed_5,3
CEMENT,SMCPL,3080,3160,descending,up,fixed_10,4
CEMENT,SMCPL,3080,3160,descending,up,trigger,3
COMMERCIAL BANKS,SNBL,1920,2000,descending,up,current,1
COMMERCIAL BANKS,SNBL,1920,2000,descending,up,fixed_5,1
COMMERCIAL BANKS,SNBL,1920,2000,descending,up,fixed_10,1
COMMERCIAL BANKS,SNBL,1920,2000,descending,up,trigger,1
COMMERCIAL BANKS,SNBL,4280,4360,ascending,down,current,4
COMMERCIAL BANKS,SNBL,4280,4360,ascending,down,fixed_5,4
COMMERCIAL BANKS,SNBL,4280,4360,ascending,down,fixed_10,4
COMMERCIAL BANKS,SNBL,4280,4360,ascending,down,trigger,4
OIL & GAS MARKETING COMPANIES,SNGP,560,640,descending,down,current,1
OIL & GAS MARKETING COMPANIES,SNGP,560,640,descending,down,fixed_5,1
OIL & GAS MARKETING COMPANIES,SNGP,560,640,descending,down,fixed_10,1
OIL & GAS MARKETING COMPANIES,SNGP,560,640,descending,down,trigger,1
MISCELLANEOUS,SPEL,680,760,descending,down,current,4
MISCELLANEOUS,SPEL,680,760,descending,down,fixed_5,4
MISCELLANEOUS,SPEL,680,760,descending,down,fixed_10,4
MISCELLANEOUS,SPEL,680,760,descending,down,trigger,4
POWER GENERATION & DISTRIBUTION,SPWL,920,1000,ascending,down,current,2
POWER GENERATION & DISTRIBUTION,SPWL,920,1000,ascending,down,fixed_5,2
POWER GENERATION & DISTRIBUTION,SPWL,920,1000,ascending,down,fixed_10,2
POWER GENERATION & DISTRIBUTION,SPWL,920,1000,ascending,down,trigger,2
OIL & GAS MARKETING COMPANIES,SSGC,360,440,descending,sequential,current,4
OIL & GAS MARKETING COMPANIES,SSGC,360,440,descending,sequential,fixed_5,4
OIL & GAS MARKETING COMPANIES,SSGC,360,440,descending,sequential,fixed_10,4
OIL & GAS MARKETING COMPANIES,SSGC,360,440,descending,sequential,trigger,4
OIL & GAS MARKETING COMPANIES,SSGC,400,480,descending,sequential,current,4
OIL & GAS MARKETING COMPANIES,SSGC,400,480,descending,sequential,fixed_5,3
OIL & GAS MARKETING COMPANIES,SSGC,400,480,descending,sequential,fixed_10,3
OIL & GAS MARKETING COMPANIES,SSGC,400,480,descending,sequential,trigger,3
OIL & GAS MARKETING COMPANIES,SSGC,520,600,ascending,up,current,4
OIL & GAS MARKETING COMPANIES,SSGC,520,600,ascending,up,fixed_5,3
OIL & GAS MARKETING COMPANIES,SSGC,520,600,ascending,up,fixed_10,3
OIL & GAS MARKETING COMPANIES,SSGC,520,600,ascending,up,trigger,3
OIL & GAS MARKETING COMPANIES,SSGC,680,760,ascending,sequential,current,4
OIL & GAS MARKETING COMPANIES,SSGC,680,760,ascending,sequential,fixed_5,3
OIL & GAS MARKETING COMPANIES,SSGC,680,760,ascending,sequential,fixed_10,4
OIL & GAS MARKETING COMPANIES,SSGC,680,760,ascending,sequential,trigger,4
OIL & GAS MARKETING COMPANIES,SSGC,920,1000,ascending,down,current,4
OIL & GAS MARKETING COMPANIES,SSGC,920,1000,ascending,down,fixed_5,4
OIL & GAS MARKETING COMPANIES,SSGC,920,1000,ascending,down,fixed_10,4
OIL & GAS MARKETING COMPANIES,SSGC,920,1000,ascending,down,trigger,4
OIL & GAS MARKETING COMPANIES,SSGC,2080,2160,descending,up,current,2
OIL & GAS MARKETING COMPANIES,SSGC,2080,2160,descending,up,fixed_5,2
OIL & GAS MARKETING COMPANIES,SSGC,2080,2160,descending,up,fixed_10,2
OIL & GAS MARKETING COMPANIES,SSGC,2080,2160,descending,up,trigger,2
OIL & GAS MARKETING COMPANIES,SSGC,3000,3080,descending,down,current,4
OIL & GAS MARKETING COMPANIES,SSGC,3000,3080,descending,down,fixed_5,3
OIL & GAS MARKETING COMPANIES,SSGC,3000,3080,descending,down,fixed_10,3
OIL & GAS MARKETING COMPANIES,SSGC,3000,3080,descending,down,trigger,3
OIL & GAS MARKETING COMPANIES,SSGC,3840,3920,ascending,down,current,4
OIL & GAS MARKETING COMPANIES,SSGC,3840,3920,ascending,down,fixed_5,4
OIL & GAS MARKETING COMPANIES,SSGC,3840,3920,ascending,down,fixed_10,4
OIL & GAS MARKETING COMPANIES,SSGC,3840,3920,ascending,down,trigger,4
OIL & GAS MARKETING COMPANIES,SSGC,4760,4840,descending,up,current,1
OIL & GAS MARKETING COMPANIES,SSGC,4760,4840,descending,up,fixed_5,1
OIL & GAS MARKETING COMPANIES,SSGC,4760,4840,descending,up,fixed_10,1
OIL & GAS MARKETING COMPANIES,SSGC,4760,4840,descending,up,trigger,1
OIL & GAS MARKETING COMPANIES,SSGC,5080,5160,symmetrical,down,current,1
OIL & GAS MARKETING COMPANIES,SSGC,5080,5160,symmetrical,down,fixed_5,1
OIL & GAS MARKETING COMPANIES,SSGC,5080,5160,symmetrical,down,fixed_10,1
OIL & GAS MARKETING COMPANIES,SSGC,5080,5160,symmetrical,down,trigger,1
GLASS & CERAMICS,STCL,3480,3560,symmetrical,down,current,4
GLASS & CERAMICS,STCL,3480,3560,symmetrical,down,fixed_5,4
GLASS & CERAMICS,STCL,3480,3560,symmetrical,down,fixed_10,4
GLASS & CERAMICS,STCL,3480,3560,symmetrical,down,trigger,4
GLASS & CERAMICS,STCL,3640,3720,symmetrical,up,current,4
GLASS & CERAMICS,STCL,3640,3720,symmetrical,up,fixed_5,4
GLASS & CERAMICS,STCL,3640,3720,symmetrical,up,fixed_10,4
GLASS & CERAMICS,STCL,3640,3720,symmetrical,up,trigger,4
MISCELLANEOUS,STPL,120,200,symmetrical,down,current,1
MISCELLANEOUS,STPL,120,200,symmetrical,down,fixed_5,1
MISCELLANEOUS,STPL,120,200,symmetrical,down,fixed_10,1
MISCELLANEOUS,STPL,120,200,symmetrical,down,trigger,1
TECHNOLOGY & COMMUNICATION,SYS,120,200,descending,down,current,4
TECHNOLOGY & COMMUNICATION,SYS,120,200,descending,down,fixed_5,3
TECHNOLOGY & COMMUNICATION,SYS,120,200,descending,down,fixed_10,4
TECHNOLOGY & COMMUNICATION,SYS,120,200,descending,down,trigger,4
TECHNOLOGY & COMMUNICATION,SYS,2280,2360,descending,up,current,4
TECHNOLOGY & COMMUNICATION,SYS,2280,2360,descending,up,fixed_5,4
TECHNOLOGY & COMMUNICATION,SYS,2280,2360,descending,up,fixed_10,4
TECHNOLOGY & COMMUNICATION,SYS,2280,2360,descending,up,trigger,4
TECHNOLOGY & COMMUNICATION,TELE,360,440,symmetrical,down,current,4
TECHNOLOGY & COMMUNICATION,TELE,360,440,symmetrical,down,fixed_5,4
TECHNOLOGY & COMMUNICATION,TELE,360,440,symmetrical,down,fixed_10,4
TECHNOLOGY & COMMUNICATION,TELE,360,440,symmetrical,down,trigger,4
TECHNOLOGY & COMMUNICATION,TELE,3200,3280,ascending,sequential,current,4
TECHNOLOGY & COMMUNICATION,TELE,3200,3280,ascending,sequential,fixed_5,3
TECHNOLOGY & COMMUNICATION,TELE,3200,3280,ascending,sequential,fixed_10,3
TECHNOLOGY & COMMUNICATION,TELE,3200,3280,ascending,sequential,trigger,3
GLASS & CERAMICS,TGL,3360,3440,descending,up,current,2
GLASS & CERAMICS,TGL,3360,3440,descending,up,fixed_5,2
GLASS & CERAMICS,TGL,3360,3440,descending,up,fixed_10,2
GLASS & CERAMICS,TGL,3360,3440,descending,up,trigger,2
GLASS & CERAMICS,TGL,3560,3640,descending,sequential,current,4
GLASS & CERAMICS,TGL,3560,3640,descending,sequential,fixed_5,3
GLASS & CERAMICS,TGL,3560,3640,descending,sequential,fixed_10,4
GLASS & CERAMICS,TGL,3560,3640,descending,sequential,trigger,3
GLASS & CERAMICS,TGL,4280,4360,ascending,sequential,current,4
GLASS & CERAMICS,TGL,4280,4360,ascending,sequential,fixed_5,4
GLASS & CERAMICS,TGL,4280,4360,ascending,sequential,fixed_10,4
GLASS & CERAMICS,TGL,4280,4360,ascending,sequential,trigger,4
AUTOMOBILE PARTS & ACCESSORIES,THALL,2400,2480,ascending,up,current,4
AUTOMOBILE PARTS & ACCESSORIES,THALL,2400,2480,ascending,up,fixed_5,4
AUTOMOBILE PARTS & ACCESSORIES,THALL,2400,2480,ascending,up,fixed_10,4
AUTOMOBILE PARTS & ACCESSORIES,THALL,2400,2480,ascending,up,trigger,4
CEMENT,THCCL,880,960,symmetrical,up,current,4
CEMENT,THCCL,880,960,symmetrical,up,fixed_5,4
CEMENT,THCCL,880,960,symmetrical,up,fixed_10,4
CEMENT,THCCL,880,960,symmetrical,up,trigger,4
CEMENT,THCCL,920,1000,symmetrical,sequential,current,4
CEMENT,THCCL,920,1000,symmetrical,sequential,fixed_5,4
CEMENT,THCCL,920,1000,symmetrical,sequential,fixed_10,4
CEMENT,THCCL,920,1000,symmetrical,sequential,trigger,4
CEMENT,THCCL,960,1040,descending,up,current,4
CEMENT,THCCL,960,1040,descending,up,fixed_5,4
CEMENT,THCCL,960,1040,descending,up,fixed_10,4
CEMENT,THCCL,960,1040,descending,up,trigger,4
TEXTILE COMPOSITE,TOWL,360,440,descending,sequential,current,4
TEXTILE COMPOSITE,TOWL,360,440,descending,sequential,fixed_5,4
TEXTILE COMPOSITE,TOWL,360,440,descending,sequential,fixed_10,4
TEXTILE COMPOSITE,TOWL,360,440,descending,sequential,trigger,4
TEXTILE COMPOSITE,TOWL,1840,1920,ascending,whipsaw,current,4
TEXTILE COMPOSITE,TOWL,1840,1920,ascending,whipsaw,fixed_5,4
TEXTILE COMPOSITE,TOWL,1840,1920,ascending,whipsaw,fixed_10,4
TEXTILE COMPOSITE,TOWL,1840,1920,ascending,whipsaw,trigger,4
PROPERTY,TPLP,400,480,ascending,down,current,4
PROPERTY,TPLP,400,480,ascending,down,fixed_5,4
PROPERTY,TPLP,400,480,ascending,down,fixed_10,4
PROPERTY,TPLP,400,480,ascending,down,trigger,4
PROPERTY,TPLP,720,800,descending,sequential,current,4
PROPERTY,TPLP,720,800,descending,sequential,fixed_5,4
PROPERTY,TPLP,720,800,descending,sequential,fixed_10,4
PROPERTY,TPLP,720,800,descending,sequential,trigger,4
FOOD & PERSONAL CARE PRODUCTS,TREET,3720,3800,symmetrical,up,current,1
FOOD & PERSONAL CARE PRODUCTS,TREET,3720,3800,symmetrical,up,fixed_5,1
FOOD & PERSONAL CARE PRODUCTS,TREET,3720,3800,symmetrical,up,fixed_10,1
FOOD & PERSONAL CARE PRODUCTS,TREET,3720,3800,symmetrical,up,trigger,1
TECHNOLOGY & COMMUNICATION,TRG,960,1040,symmetrical,down,current,4
TECHNOLOGY & COMMUNICATION,TRG,960,1040,symmetrical,down,fixed_5,4
TECHNOLOGY & COMMUNICATION,TRG,960,1040,symmetrical,down,fixed_10,4
TECHNOLOGY & COMMUNICATION,TRG,960,1040,symmetrical,down,trigger,4
TECHNOLOGY & COMMUNICATION,TRG,2320,2400,symmetrical,up,current,1
TECHNOLOGY & COMMUNICATION,TRG,2320,2400,symmetrical,up,fixed_5,1
TECHNOLOGY & COMMUNICATION,TRG,2320,2400,symmetrical,up,fixed_10,1
TECHNOLOGY & COMMUNICATION,TRG,2320,2400,symmetrical,up,trigger,1
TECHNOLOGY & COMMUNICATION,TRG,3400,3480,descending,down,current,2
TECHNOLOGY & COMMUNICATION,TRG,3400,3480,descending,down,fixed_5,2
TECHNOLOGY & COMMUNICATION,TRG,3400,3480,descending,down,fixed_10,2
TECHNOLOGY & COMMUNICATION,TRG,3400,3480,descending,down,trigger,2
MISCELLANEOUS,TRIPF,3640,3720,descending,sequential,current,4
MISCELLANEOUS,TRIPF,3640,3720,descending,sequential,fixed_5,3
MISCELLANEOUS,TRIPF,3640,3720,descending,sequential,fixed_10,4
MISCELLANEOUS,TRIPF,3640,3720,descending,sequential,trigger,4
POWER GENERATION & DISTRIBUTION,TSPL,3400,3480,symmetrical,down,current,4
POWER GENERATION & DISTRIBUTION,TSPL,3400,3480,symmetrical,down,fixed_5,4
POWER GENERATION & DISTRIBUTION,TSPL,3400,3480,symmetrical,down,fixed_10,4
POWER GENERATION & DISTRIBUTION,TSPL,3400,3480,symmetrical,down,trigger,4
MISCELLANEOUS,UBDL,1000,1080,symmetrical,sequential,current,4
MISCELLANEOUS,UBDL,1000,1080,symmetrical,sequential,fixed_5,4
MISCELLANEOUS,UBDL,1000,1080,symmetrical,sequential,fixed_10,4
MISCELLANEOUS,UBDL,1000,1080,symmetrical,sequential,trigger,4
COMMERCIAL BANKS,UBL,1600,1680,ascending,up,current,4
COMMERCIAL BANKS,UBL,1600,1680,ascending,up,fixed_5,2
COMMERCIAL BANKS,UBL,1600,1680,ascending,up,fixed_10,2
COMMERCIAL BANKS,UBL,1600,1680,ascending,up,trigger,2
COMMERCIAL BANKS,UBL,2000,2080,ascending,down,current,1
COMMERCIAL BANKS,UBL,2000,2080,ascending,down,fixed_5,1
COMMERCIAL BANKS,UBL,2000,2080,ascending,down,fixed_10,1
COMMERCIAL BANKS,UBL,2000,2080,ascending,down,trigger,1
COMMERCIAL BANKS,UBL,2360,2440,ascending,sequential,current,4
COMMERCIAL BANKS,UBL,2360,2440,ascending,sequential,fixed_5,4
COMMERCIAL BANKS,UBL,2360,2440,ascending,sequential,fixed_10,4
COMMERCIAL BANKS,UBL,2360,2440,ascending,sequential,trigger,4
COMMERCIAL BANKS,UBL,3360,3440,ascending,down,current,4
COMMERCIAL BANKS,UBL,3360,3440,ascending,down,fixed_5,4
COMMERCIAL BANKS,UBL,3360,3440,ascending,down,fixed_10,4
COMMERCIAL BANKS,UBL,3360,3440,ascending,down,trigger,4
COMMERCIAL BANKS,UBL,4520,4600,descending,up,current,4
COMMERCIAL BANKS,UBL,4520,4600,descending,up,fixed_5,4
COMMERCIAL BANKS,UBL,4520,4600,descending,up,fixed_10,4
COMMERCIAL BANKS,UBL,4520,4600,descending,up,trigger,4
MISCELLANEOUS,UDPL,2880,2960,symmetrical,up,current,2
MISCELLANEOUS,UDPL,2880,2960,symmetrical,up,fixed_5,2
MISCELLANEOUS,UDPL,2880,2960,symmetrical,up,fixed_10,2
MISCELLANEOUS,UDPL,2880,2960,symmetrical,up,trigger,2
INSURANCE,UNIC,2480,2560,symmetrical,sequential,current,4
INSURANCE,UNIC,2480,2560,symmetrical,sequential,fixed_5,3
INSURANCE,UNIC,2480,2560,symmetrical,sequential,fixed_10,4
INSURANCE,UNIC,2480,2560,symmetrical,sequential,trigger,3
INSURANCE,UNIC,2520,2600,symmetrical,up,current,1
INSURANCE,UNIC,2520,2600,symmetrical,up,fixed_5,1
INSURANCE,UNIC,2520,2600,symmetrical,up,fixed_10,1
INSURANCE,UNIC,2520,2600,symmetrical,up,trigger,1
INSURANCE,UNIC,2680,2760,ascending,sequential,current,3
INSURANCE,UNIC,2680,2760,ascending,sequential,fixed_5,3
INSURANCE,UNIC,2680,2760,ascending,sequential,fixed_10,3
INSURANCE,UNIC,2680,2760,ascending,sequential,trigger,3
INSURANCE,UNIC,3120,3200,ascending,down,current,4
INSURANCE,UNIC,3120,3200,ascending,down,fixed_5,3
INSURANCE,UNIC,3120,3200,ascending,down,fixed_10,4
INSURANCE,UNIC,3120,3200,ascending,down,trigger,4
INSURANCE,UNIC,3640,3720,ascending,sequential,current,4
INSURANCE,UNIC,3640,3720,ascending,sequential,fixed_5,3
INSURANCE,UNIC,3640,3720,ascending,sequential,fixed_10,4
INSURANCE,UNIC,3640,3720,ascending,sequential,trigger,4
FOOD & PERSONAL CARE PRODUCTS,UPFL,400,480,symmetrical,up,current,2
FOOD & PERSONAL CARE PRODUCTS,UPFL,400,480,symmetrical,up,fixed_5,2
FOOD & PERSONAL CARE PRODUCTS,UPFL,400,480,symmetrical,up,fixed_10,2
FOOD & PERSONAL CARE PRODUCTS,UPFL,400,480,symmetrical,up,trigger,2
INSURANCE,UVIC,1280,1360,symmetrical,whipsaw,current,4
INSURANCE,UVIC,1280,1360,symmetrical,whipsaw,fixed_5,4
INSURANCE,UVIC,1280,1360,symmetrical,whipsaw,fixed_10,4
INSURANCE,UVIC,1280,1360,symmetrical,whipsaw,trigger,4
CHEMICAL,WAHN,1080,1160,descending,down,current,4
CHEMICAL,WAHN,1080,1160,descending,down,fixed_5,3
CHEMICAL,WAHN,1080,1160,descending,down,fixed_10,3
CHEMICAL,WAHN,1080,1160,descending,down,trigger,4
CABLE & ELECTRICAL GOODS,WAVES,920,1000,symmetrical,up,current,1
CABLE & ELECTRICAL GOODS,WAVES,920,1000,symmetrical,up,fixed_5,1
CABLE & ELECTRICAL GOODS,WAVES,920,1000,symmetrical,up,fixed_10,1
CABLE & ELECTRICAL GOODS,WAVES,920,1000,symmetrical,up,trigger,1
CABLE & ELECTRICAL GOODS,WAVES,3840,3920,symmetrical,up,current,4
CABLE & ELECTRICAL GOODS,WAVES,3840,3920,symmetrical,up,fixed_5,4
CABLE & ELECTRICAL GOODS,WAVES,3840,3920,symmetrical,up,fixed_10,4
CABLE & ELECTRICAL GOODS,WAVES,3840,3920,symmetrical,up,trigger,4
TECHNOLOGY & COMMUNICATION,WTL,2440,2520,symmetrical,up,current,4
TECHNOLOGY & COMMUNICATION,WTL,2440,2520,symmetrical,up,fixed_5,4
TECHNOLOGY & COMMUNICATION,WTL,2440,2520,symmetrical,up,fixed_10,4
TECHNOLOGY & COMMUNICATION,WTL,2440,2520,symmetrical,up,trigger,4
TEXTILE COMPOSITE,ZAHID,560,640,symmetrical,sequential,current,4
TEXTILE COMPOSITE,ZAHID,560,640,symmetrical,sequential,fixed_5,4
TEXTILE COMPOSITE,ZAHID,560,640,symmetrical,sequential,fixed_10,4
TEXTILE COMPOSITE,ZAHID,560,640,symmetrical,sequential,trigger,4
FOOD & PERSONAL CARE PRODUCTS,ZIL,2360,2440,ascending,down,current,4
FOOD & PERSONAL CARE PRODUCTS,ZIL,2360,2440,ascending,down,fixed_5,1
FOOD & PERSONAL CARE PRODUCTS,ZIL,2360,2440,ascending,down,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,ZIL,2360,2440,ascending,down,trigger,1
FOOD & PERSONAL CARE PRODUCTS,ZIL,2920,3000,symmetrical,sequential,current,4
FOOD & PERSONAL CARE PRODUCTS,ZIL,2920,3000,symmetrical,sequential,fixed_5,4
FOOD & PERSONAL CARE PRODUCTS,ZIL,2920,3000,symmetrical,sequential,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,ZIL,2920,3000,symmetrical,sequential,trigger,4
