symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse,hit_6pct_sl
TPL,2024-12-20,pivot,5.36,4.16,,0.411,0.411,,0.26,uptrend,0.186,0.0579,0.0035,0.2456,-0.0579,False
TPL,2025-01-10,pivot,5.58,0.9,,0.562,0.562,,0.2,uptrend,-0.0105,0.0158,-0.0967,0.0615,-0.1178,True
TPL,2025-06-13,pivot,5.01,3.06,,0.565,0.565,,0.97,uptrend,0.0413,0.11,0.169,0.277,-0.0177,False
TPL,2025-07-08,pivot,5.43,1.04,,0.735,0.735,,7.81,uptrend,-0.1477,-0.1323,-0.1431,-0.0385,-0.18,True
TPL,2025-07-21,pivot,5.58,1.31,,0.565,0.565,,0.13,uptrend,-0.0418,-0.0035,-0.0488,0.0436,-0.1272,True
TPL,2025-07-25,pivot,5.4,0.68,,0.435,0.435,,0.07,uptrend,0.0089,-0.0304,0.0089,0.093,-0.1038,True
TPL,2025-07-31,pivot,5.36,0.56,,0.4,0.4,,0.46,uptrend,-0.0617,-0.0549,0.6535,0.6535,-0.1407,True
TPL,2025-09-03,pivot,9.27,0.07,,0.805,0.805,,3.54,uptrend,-0.0741,-0.1787,-0.2213,0.0694,-0.2454,True
TPL,2025-09-29,pivot,8.42,0.28,,0.548,0.548,,0.15,uptrend,-0.0363,-0.1145,-0.1361,0.0147,-0.1383,True
TPL,2025-10-01,pivot,8.5,4.12,,0.565,0.565,,0.14,uptrend,-0.0314,-0.0534,-0.1812,0.0395,-0.1847,True
TPL,2025-12-17,pivot,10.88,2.64,,0.836,0.836,,4.59,uptrend,-0.2699,-0.1626,-0.2569,-0.0049,-0.2846,True
TPL,2026-01-19,pivot,9.15,1.28,,0.75,0.75,,0.51,uptrend,-0.0191,-0.0724,-0.0523,0.0492,-0.0955,True
TPL,2026-01-22,pivot,9.64,0.17,,0.625,0.625,,0.36,uptrend,-0.0802,-0.0149,-0.1564,0.0337,-0.1931,True
TPL,2026-02-11,pivot,9.79,2.08,,0.536,0.536,,0.99,uptrend,-0.064,-0.2158,-0.3005,0.0138,-0.403,True
TPL,2026-04-29,pivot,10.36,5.73,,0.436,0.436,,1.8,uptrend,0.0155,,,0.042,-0.1316,True
TPL,2026-04-30,pivot,9.72,2.26,,0.686,0.686,,0.38,uptrend,,,,0.1176,-0.0294,False
TPLP,2020-04-24,pivot,4.43,7.29,0.898,0.898,0.898,0.102,1.92,uptrend,0.1362,0.0638,0.0191,0.2106,-0.0851,True
TPLP,2020-05-07,pivot,5.03,3.51,0.8,0.8,0.8,0.0,0.34,uptrend,0.0101,0.0061,0.1495,0.1616,-0.0909,True
TPLP,2020-06-15,pivot,4.94,8.85,0.449,0.449,0.449,0.551,0.91,uptrend,-0.0204,-0.0353,0.0297,0.154,-0.1039,True
TPLP,2020-06-29,pivot,5.36,6.66,0.444,0.444,0.444,0.556,0.75,uptrend,-0.0587,0.0183,0.2239,0.5505,-0.1138,True
TPLP,2020-07-09,pivot,4.98,3.01,0.485,0.588,0.588,0.103,2.25,uptrend,0.1086,0.1862,0.2069,0.4569,-0.0931,True
TPLP,2020-07-14,pivot,5.46,0.92,0.607,0.607,0.607,0.071,1.03,uptrend,0.3076,0.1933,0.1687,0.4851,-0.0334,False
TPLP,2020-07-20,pivot,6.33,2.0,0.36,1.0,1.0,0.64,7.77,uptrend,-0.1177,-0.086,0.0582,0.1177,-0.1402,True
TPLP,2020-07-24,pivot,6.6,1.26,0.604,0.979,0.979,0.375,0.48,uptrend,-0.03,,0.3557,0.4786,-0.0714,True
TPLP,2020-09-01,pivot,10.01,3.46,0.545,0.545,0.545,0.301,0.23,uptrend,-0.0303,-0.0579,-0.1139,0.0505,-0.1506,True
TPLP,2020-09-21,pivot,10.41,1.15,0.848,0.848,0.848,0.043,0.41,uptrend,-0.094,-0.1972,-0.1628,-0.0047,-0.2521,True
TPLP,2020-09-23,pivot,10.51,3.93,0.46,0.46,0.46,0.06,0.26,uptrend,-0.0594,-0.1415,-0.1132,-0.0283,-0.2415,True
TPLP,2020-09-24,pivot,10.09,2.35,0.4,0.4,0.4,0.314,0.06,uptrend,-0.0686,-0.1078,-0.0794,0.0147,-0.2118,True
TPLP,2020-09-28,pivot,9.59,3.58,0.653,0.653,0.653,0.013,0.45,uptrend,-0.137,-0.1,-0.064,0.035,-0.196,True
TPLP,2020-10-02,pivot,9.33,0.82,0.84,0.84,0.84,0.12,0.15,uptrend,-0.0305,-0.0526,-0.0979,0.0895,-0.1537,True
TPLP,2021-05-06,pivot,9.14,0.4,0.865,0.962,0.962,0.096,1.26,uptrend,0.0738,0.3139,0.9958,1.053,-0.0125,False
TPLP,2021-05-20,pivot,9.91,0.07,0.375,0.75,0.75,0.375,3.4,uptrend,0.1301,0.4709,1.1204,1.3301,-0.0777,True
TPLP,2021-06-21,pivot,21.46,3.68,0.873,0.873,0.873,0.044,1.43,uptrend,0.3373,0.4972,0.5691,0.7516,0.0131,False
TPLP,2021-07-06,pivot,33.05,3.82,0.586,0.667,0.667,0.082,1.02,uptrend,-0.0279,-0.0956,0.1589,0.205,-0.1416,True
TPLP,2021-07-12,pivot,37.76,0.3,0.412,0.412,0.412,0.51,0.96,uptrend,-0.1042,-0.1498,-0.0244,0.107,-0.2114,True
TPLP,2021-08-06,pivot,40.66,2.86,0.66,0.66,0.66,0.048,1.65,uptrend,-0.0526,0.0447,0.1692,0.1717,-0.1285,True
TPLP,2021-08-23,pivot,43.77,0.16,0.301,0.722,0.722,0.421,1.6,uptrend,-0.1347,0.0102,0.4119,0.4421,-0.1597,True
TPLP,2021-09-13,pivot,55.55,2.64,0.303,0.836,0.836,0.533,2.75,uptrend,0.0789,-0.0619,-0.2675,0.102,-0.2675,True
TPLP,2021-09-21,pivot,66.12,2.45,0.556,0.556,0.556,0.444,0.43,uptrend,-0.0858,-0.1917,-0.4311,-0.0349,-0.4603,True
TPLP,2021-09-23,pivot,60.57,2.42,0.388,0.481,0.481,0.093,0.74,uptrend,-0.1879,-0.2275,-0.351,-0.0255,-0.44,True
TPLP,2021-10-01,pivot,52.65,5.39,0.455,0.579,0.579,0.124,0.64,uptrend,-0.1208,-0.2617,-0.1777,0.0302,-0.344,True
TPLP,2022-02-17,pivot,31.98,3.99,0.459,0.459,0.459,0.328,0.61,uptrend,-0.1379,-0.0915,-0.4374,-0.0012,-0.462,True
TPLP,2022-06-30,pivot,19.75,0.52,0.68,0.68,0.68,0.04,0.51,uptrend,-0.0353,-0.1221,-0.0696,0.0412,-0.2461,True
TPLP,2022-07-13,pivot,19.46,1.87,0.369,0.813,0.813,0.444,1.53,uptrend,-0.1626,-0.1764,-0.0348,0.0129,-0.2666,True
TPLP,2022-08-17,pivot,20.47,2.69,0.594,0.594,0.594,0.25,0.5,uptrend,-0.0542,-0.1118,-0.1236,-0.0118,-0.1599,True
TPLP,2022-09-21,pivot,19.52,4.25,0.45,0.45,0.45,0.43,2.18,uptrend,0.0639,0.0471,-0.0228,0.1254,-0.056,False
TPLP,2022-10-04,pivot,20.66,0.6,0.521,0.521,0.521,0.042,1.58,uptrend,0.0098,-0.1033,-0.1721,0.0563,-0.2372,True
TPLP,2022-10-13,pivot,21.43,0.12,0.44,0.44,0.44,0.34,0.3,uptrend,-0.1119,-0.1941,-0.1224,-0.0027,-0.2511,True
TPLP,2023-07-18,pivot,13.93,2.03,0.444,0.444,0.444,0.356,0.39,uptrend,-0.0475,-0.0305,-0.027,0.0035,-0.0688,True
TPLP,2023-11-06,pivot,13.17,0.18,0.556,0.667,0.667,0.111,1.38,uptrend,-0.0456,0.0044,-0.0176,0.0588,-0.0949,True
TPLP,2023-11-14,pivot,12.52,0.03,0.547,0.719,0.719,0.172,1.29,uptrend,0.038,0.0281,0.1611,0.1763,-0.0198,False
TPLP,2023-12-05,pivot,13.28,0.1,0.409,0.409,0.409,0.364,0.39,uptrend,0.1327,-0.0356,-0.0096,0.1475,-0.1097,True
TPLP,2024-04-22,pivot,11.42,0.35,,0.766,0.766,,2.59,uptrend,-0.0782,-0.0963,-0.0765,0.0082,-0.1193,True
TPLP,2024-11-18,pivot,8.64,0.89,,0.684,0.684,,0.79,uptrend,-0.0503,0.1074,0.4306,0.4709,-0.1018,True
TPLP,2024-11-28,pivot,8.33,0.72,,0.849,0.849,,0.62,uptrend,0.2795,0.4284,0.5568,0.6409,-0.008,False
TPLP,2024-12-05,pivot,10.45,3.19,,0.695,0.695,,1.84,uptrend,0.0689,0.1522,0.2338,0.3631,-0.0765,True
TPLP,2024-12-16,pivot,11.63,0.11,,0.765,0.765,,1.87,uptrend,0.0525,0.1894,-0.0053,0.219,-0.0913,True
TPLP,2024-12-20,pivot,13.17,3.59,,0.462,0.462,,0.5,uptrend,0.0764,-0.0357,-0.0229,0.145,-0.1464,True
TPLP,2025-01-07,pivot,13.0,2.31,,0.455,0.455,,0.56,uptrend,-0.0368,-0.0545,-0.1473,0.0353,-0.1546,True
TPLP,2025-06-24,pivot,8.54,0.43,,0.905,0.905,,0.91,uptrend,0.0487,0.1344,0.0423,0.1831,-0.0106,False
TPLP,2025-07-04,pivot,9.74,0.24,,0.682,0.682,,0.33,uptrend,0.0533,-0.004,-0.0302,0.1247,-0.0473,False
TPLP,2025-07-08,pivot,9.55,0.8,,1.0,1.0,,6.71,uptrend,-0.0672,-0.0812,-0.0746,0.0429,-0.1119,True
TPLP,2025-08-06,pivot,9.84,0.88,,0.455,0.455,,0.38,uptrend,-0.0181,-0.014,0.0682,0.1123,-0.0471,False
TPLP,2025-08-26,pivot,9.86,0.1,,0.696,0.696,,4.09,uptrend,-0.0048,-0.0019,0.1018,0.195,-0.0346,False
TPLP,2025-09-10,pivot,10.27,0.52,,0.423,0.423,,0.37,uptrend,0.0487,0.1069,0.0515,0.188,-0.0315,False
TPLP,2025-09-22,pivot,11.29,1.39,,0.648,0.648,,0.82,uptrend,0.0228,-0.0617,-0.0321,0.0532,-0.0878,True
TPLP,2025-10-01,pivot,11.57,1.01,,0.508,0.508,,0.6,uptrend,-0.0893,-0.024,-0.1752,0.0306,-0.1884,True
TPLP,2025-10-06,pivot,11.23,3.8,,0.413,0.413,,0.57,uptrend,0.0095,-0.0078,-0.1299,0.0797,-0.1558,True
TPLP,2026-01-06,pivot,12.07,0.06,,0.589,0.589,,0.59,uptrend,-0.0523,-0.0166,-0.0737,0.0222,-0.1046,True
TPLP,2026-04-20,pivot,8.29,0.8,,0.414,0.414,,2.83,uptrend,-0.1001,-0.1518,,0.022,-0.2079,True
TPLP,2026-04-22,pivot,8.26,1.37,,0.754,0.754,,1.41,uptrend,-0.1227,-0.008,,0.0654,-0.1743,True
TPLP,2026-05-06,pivot,7.56,0.66,,0.588,0.588,,0.2,uptrend,,,,0.1363,-0.0076,False
TPLT,2020-12-17,pivot,9.92,2.39,0.788,0.788,0.788,0.212,1.93,uptrend,-0.0206,0.002,-0.0216,0.0098,-0.0637,True
TPLT,2021-01-06,pivot,9.99,1.43,0.429,0.686,0.686,0.257,1.12,uptrend,-0.0225,-0.0294,-0.0216,0.0049,-0.0667,True
TPLT,2021-03-29,pivot,10.23,6.55,0.872,0.872,0.872,0.128,1.25,uptrend,-0.0086,0.001,0.0276,0.0943,-0.1057,True
TPLT,2021-06-11,pivot,11.8,2.54,0.42,0.42,0.42,0.58,0.74,uptrend,0.1583,0.385,0.5275,0.5275,-0.0417,False
TPLT,2021-06-22,pivot,14.31,0.09,0.341,0.955,0.955,0.614,5.03,uptrend,0.0809,0.0318,0.3076,0.3319,-0.0442,False
TPLT,2021-07-06,pivot,16.7,4.19,0.438,0.438,0.438,0.562,0.6,uptrend,0.0988,0.2139,0.0647,0.2364,-0.059,False
TPLT,2021-07-23,pivot,20.67,0.68,0.734,0.734,0.734,0.0,0.39,uptrend,-0.0912,-0.1299,-0.1587,-0.0009,-0.1734,True
TPLT,2021-07-26,pivot,20.63,2.47,0.505,0.505,0.505,0.107,0.27,uptrend,-0.0988,-0.1333,-0.1702,-0.0095,-0.173,True
TPLT,2021-08-02,pivot,18.6,0.41,0.614,0.614,0.614,0.102,0.15,uptrend,-0.0552,-0.0696,-0.0392,0.0206,-0.1624,True
TPLT,2021-08-09,pivot,18.01,2.85,0.7,0.83,0.83,0.13,0.3,uptrend,-0.0243,-0.0514,-0.0243,0.0432,-0.1216,True
TPLT,2021-08-13,pivot,17.94,1.88,0.525,0.858,0.858,0.333,0.51,uptrend,-0.0527,-0.041,-0.0957,0.0266,-0.1356,True
TPLT,2021-08-20,pivot,17.84,0.78,0.375,0.65,0.65,0.275,0.62,uptrend,-0.0768,-0.0081,-0.0551,0.0432,-0.1286,True
TPLT,2021-12-27,pivot,15.71,1.32,0.503,0.766,0.766,0.262,0.87,uptrend,-0.0071,-0.0973,-0.1652,0.0147,-0.2136,True
TPLT,2021-12-30,pivot,16.57,2.55,0.714,0.743,0.743,0.029,2.6,uptrend,-0.0773,-0.139,-0.2378,-0.0122,-0.2471,True
TPLT,2022-01-06,pivot,16.52,5.59,0.482,0.482,0.482,0.518,0.22,uptrend,-0.0835,-0.1355,-0.1399,-0.0161,-0.2079,True
TPLT,2022-03-28,pivot,13.76,1.74,0.315,0.836,0.836,0.521,0.39,uptrend,-0.0133,-0.0246,-0.0667,0.0716,-0.1193,True
TPLT,2022-03-31,pivot,14.01,0.1,0.591,0.591,0.591,0.157,3.67,uptrend,-0.146,-0.1153,-0.2037,-0.0046,-0.2037,True
TPLT,2022-04-13,pivot,13.77,3.29,0.676,0.676,0.676,0.206,0.56,uptrend,-0.0214,-0.1079,-0.2071,-0.0043,-0.2429,True
TPLT,2022-04-15,pivot,13.39,0.32,0.385,0.949,0.949,0.564,0.17,uptrend,-0.0131,-0.0997,-0.3086,0.0146,-0.3086,True
TPLT,2022-04-18,pivot,13.47,3.24,0.793,0.793,0.793,0.092,0.29,uptrend,-0.0432,-0.1367,-0.3094,0.0029,-0.3345,True
TPLT,2022-07-29,pivot,8.83,0.0,0.591,0.848,0.848,0.258,0.54,uptrend,-0.0411,-0.0148,-0.0516,0.0116,-0.0832,True
TPLT,2022-08-16,pivot,9.24,1.44,0.667,0.667,0.667,0.333,0.13,uptrend,-0.0169,-0.0496,-0.1922,0.0137,-0.2165,True
TPLT,2022-08-17,pivot,9.15,0.0,0.385,1.0,1.0,0.615,0.13,uptrend,-0.0584,-0.0627,-0.2147,0.0202,-0.2242,True
TPLT,2022-10-19,pivot,8.22,1.42,0.394,0.864,0.864,0.47,0.62,uptrend,-0.113,-0.0822,0.0137,0.0388,-0.2466,True
TPLT,2022-10-20,pivot,8.26,1.82,0.494,0.775,0.775,0.281,0.49,uptrend,-0.1389,-0.1311,-0.0011,0.0111,-0.2667,True
TPLT,2022-11-17,pivot,8.93,1.49,0.4,0.4,0.4,0.6,0.27,uptrend,0.0078,0.0033,0.0578,0.14,-0.0767,True
TPLT,2022-12-05,pivot,8.69,0.31,0.614,0.614,0.614,0.386,0.23,uptrend,-0.0165,0.067,0.1209,0.1758,-0.0769,True
TPLT,2022-12-08,pivot,8.67,0.46,0.694,0.694,0.694,0.306,0.08,uptrend,0.059,0.1313,0.1135,0.1902,-0.0645,True
TPLT,2022-12-13,pivot,8.64,2.7,0.793,0.793,0.793,0.207,0.53,uptrend,0.0845,0.1313,0.1235,0.1902,-0.0323,False
TPLT,2022-12-20,pivot,9.38,3.91,0.357,0.881,0.881,0.524,0.32,uptrend,0.0325,0.0386,-0.1168,0.0863,-0.1574,True
TPLT,2022-12-26,pivot,9.67,0.69,0.488,0.725,0.725,0.237,0.4,uptrend,-0.0192,-0.0385,-0.1452,0.0288,-0.2019,True
TPLT,2023-01-02,pivot,10.15,3.48,0.333,0.978,0.978,0.644,0.2,uptrend,-0.0195,-0.0615,-0.0741,0.0176,-0.1902,True
TPLT,2023-01-03,pivot,9.94,3.35,0.661,1.0,1.0,0.339,0.01,uptrend,-0.0196,-0.1549,-0.098,0.0225,-0.1863,True
TPLT,2023-03-15,pivot,9.03,0.04,0.541,0.541,0.541,0.082,0.84,uptrend,-0.0999,-0.1019,0.006,0.037,-0.1439,True
TPLT,2023-03-27,pivot,8.84,0.98,0.373,0.97,0.97,0.597,0.09,uptrend,0.0414,0.0902,-0.0849,0.1019,-0.1231,True
TPLT,2023-04-20,pivot,9.79,5.55,0.473,0.745,0.745,0.273,0.25,uptrend,-0.1204,-0.0418,-0.0724,0.0204,-1.0,True
TPLT,2023-04-28,pivot,9.39,7.42,0.773,0.92,0.92,0.148,0.07,uptrend,-0.0773,-0.0899,-0.0355,0.0449,-1.0,True
TPLT,2023-10-26,pivot,8.14,1.68,1.0,1.0,1.0,0.0,0.58,uptrend,0.0194,-0.0012,-0.1018,0.0279,-0.1212,True
TPLT,2023-11-08,pivot,8.14,1.76,0.55,0.75,0.75,0.2,2.51,uptrend,-0.0122,-0.0817,-0.0902,0.0146,-0.1829,True
TPLT,2023-12-29,pivot,7.17,2.0,0.757,0.757,0.757,0.0,1.95,uptrend,-0.0799,-0.1388,-0.1695,0.0442,-0.2383,True
TPLT,2024-05-15,pivot,6.29,2.17,,0.68,0.68,,0.87,uptrend,-0.0484,0.1062,-0.0391,0.2078,-0.1094,True
TPLT,2024-05-30,pivot,6.73,4.71,,0.62,0.62,,0.46,uptrend,-0.1989,-0.1789,-0.1495,0.0013,-0.2977,True
TPLT,2024-07-02,pivot,6.08,1.26,,0.787,0.787,,0.2,uptrend,-0.051,-0.0526,0.0139,0.0819,-0.1175,True
TPLT,2024-08-07,pivot,6.77,0.34,,0.957,0.957,,0.23,uptrend,0.0388,0.2258,0.1911,0.3144,-0.0623,True
TPLT,2024-08-08,pivot,6.89,1.79,,0.937,0.937,,0.32,uptrend,0.0703,0.1752,0.1766,0.309,-0.0607,True
TPLT,2024-08-09,pivot,6.91,1.45,,0.626,0.626,,2.29,uptrend,-0.0178,0.1104,0.0825,0.2043,-0.1244,True
TPLT,2024-08-19,pivot,7.57,0.84,,0.885,0.885,,0.39,uptrend,0.1261,0.0618,0.1776,0.3385,-0.112,True
TPLT,2024-08-21,pivot,7.41,6.92,,0.988,0.988,,4.47,uptrend,-0.0012,0.0517,-0.0094,0.2221,-0.0599,False
TPLT,2024-08-28,pivot,8.19,2.32,,1.0,1.0,,0.36,uptrend,0.0529,0.1153,0.0576,0.2235,-0.0494,False
TPLT,2024-08-29,pivot,8.17,0.69,,1.0,1.0,,0.0,uptrend,0.0118,0.1941,0.1153,0.2235,-0.0494,False
TPLT,2024-09-09,pivot,8.48,0.79,,1.0,1.0,,0.0,uptrend,0.0727,0.0551,0.0551,0.2192,-0.0621,True
TPLT,2024-09-10,pivot,8.45,2.84,,0.817,0.817,,0.68,uptrend,-0.0043,-0.027,0.027,0.1243,-0.1351,True
TPLT,2024-09-18,pivot,9.01,0.15,,0.42,0.42,,1.07,uptrend,-0.0526,-0.1305,0.0011,0.0632,-0.1579,True
TPLT,2024-09-23,pivot,8.41,3.89,,0.701,0.701,,0.03,uptrend,,0.0286,0.0869,0.1543,-0.0857,True
TPLT,2024-09-25,pivot,8.59,5.74,,0.818,0.818,,0.63,uptrend,-0.1022,0.0326,-0.0054,0.0978,-0.1304,True
TPLT,2024-10-07,pivot,8.48,3.89,,1.0,1.0,,0.77,uptrend,0.0533,0.0567,0.0344,0.1222,-0.1111,True
TPLT,2024-10-09,pivot,9.0,5.0,,0.655,0.655,,0.81,uptrend,-0.049,-0.085,-0.133,0.01,-0.2,True
TPLT,2024-10-15,pivot,9.19,4.54,,0.959,0.959,,0.2,uptrend,-0.0316,-0.0558,-0.1337,0.0526,-0.1579,True
TPLT,2024-10-17,pivot,9.01,0.07,,0.51,0.51,,1.84,uptrend,-0.0491,-0.0982,-0.1533,-0.018,-0.1984,True
TPLT,2024-10-21,pivot,9.19,1.92,,0.633,0.633,,0.77,uptrend,-0.048,-0.05,-0.1388,-0.0051,-0.1837,True
TPLT,2024-10-24,pivot,9.12,0.18,,1.0,1.0,,0.22,uptrend,-0.0516,-0.0875,-0.0632,0.0274,-0.157,True
TPLT,2024-10-25,pivot,9.23,3.47,,0.464,0.464,,1.95,uptrend,-0.0297,-0.0656,-0.1128,-0.0103,-0.1795,True
TPLT,2024-10-28,pivot,8.89,3.26,,0.912,0.912,,0.14,uptrend,-0.0096,-0.0638,-0.0287,0.0266,-0.1489,True
TPLT,2024-11-01,pivot,8.92,10.35,,0.973,0.973,,0.19,uptrend,-0.0411,-0.0895,-0.0116,0.0158,-0.1474,True
TPLT,2024-11-29,pivot,8.86,4.21,,0.9,0.9,,1.76,uptrend,0.0854,0.1275,0.0969,0.2118,-0.0411,False
TPLT,2024-12-09,pivot,9.9,1.01,,0.85,0.85,,2.5,uptrend,-0.0318,-0.1327,-0.1309,,-0.1627,True
TPLT,2024-12-12,pivot,10.48,2.7,,0.8,0.8,,0.73,uptrend,-0.0523,-0.0798,-0.1294,0.0092,-0.1835,True
TPLT,2024-12-16,pivot,10.47,0.16,,0.8,0.8,,0.08,uptrend,-0.1084,-0.043,-0.1262,0.0187,-0.1682,True
TPLT,2024-12-18,pivot,10.37,3.09,,1.0,1.0,,0.01,uptrend,-0.0692,-0.1019,-0.1794,0.0187,-0.1822,True
TPLT,2024-12-19,pivot,10.27,2.11,,0.622,0.622,,0.01,uptrend,-0.0448,-0.0619,-0.1524,0.0381,-0.1886,True
TPLT,2024-12-24,pivot,9.33,1.25,,0.785,0.785,,1.0,uptrend,-0.004,-0.049,-0.151,0.09,-0.197,True
TPLT,2024-12-31,pivot,9.97,6.05,,0.635,0.635,,3.59,uptrend,-0.1099,-0.1294,-0.2272,-0.0233,-0.3017,True
TPLT,2025-01-01,pivot,9.49,0.04,,0.47,0.47,,0.8,uptrend,-0.0934,-0.1039,-0.2326,-0.0372,-0.285,True
TPLT,2025-05-13,pivot,5.36,2.61,,1.0,1.0,,6.32,uptrend,-0.0895,-0.0774,0.0501,0.2671,-0.1184,True
TPLT,2025-06-13,pivot,6.82,1.76,,0.733,0.733,,0.31,uptrend,-0.06,0.0243,0.1171,0.4271,-0.1429,True
TPLT,2025-06-16,pivot,6.75,0.69,,0.66,0.66,,0.34,uptrend,-0.1423,-0.0056,0.0893,0.3933,-0.1632,True
TPLT,2025-06-25,pivot,6.42,0.31,,0.449,0.449,,0.36,uptrend,0.0102,0.3091,0.0914,0.4499,-0.0421,False
TPLT,2025-07-08,pivot,6.96,2.35,,1.0,1.0,,7.81,uptrend,-0.0723,-0.0387,-0.0798,0.2456,-0.1197,True
TPLT,2025-07-09,pivot,7.21,2.04,,1.0,1.0,,4.68,uptrend,-0.1463,-0.1663,-0.1929,0.1075,-0.2118,True
TPLT,2025-08-04,pivot,7.21,0.05,,0.5,0.5,,0.16,uptrend,-0.0594,-0.0671,-0.0155,0.0761,-0.0955,True
TPLT,2025-09-09,pivot,7.56,0.18,,0.417,0.417,,0.1,uptrend,0.027,0.0295,-0.0385,0.0976,-0.0616,True
TPLT,2025-09-10,pivot,7.54,1.68,,0.545,0.545,,0.37,uptrend,0.0382,0.0102,-0.0713,0.0892,-0.0841,True
TPLT,2025-10-01,pivot,7.64,0.57,,0.75,0.75,,0.43,uptrend,-0.0654,-0.0372,-0.0667,0.0513,-0.1526,True
TPLT,2025-12-16,pivot,9.0,2.78,,0.774,0.774,,3.62,uptrend,0.001,0.0761,0.3133,0.6607,-0.049,False
TPLT,2025-12-26,pivot,9.73,2.36,,0.816,0.816,,0.24,uptrend,0.2102,0.3767,0.2149,0.5433,-0.0698,True
TPLT,2025-12-30,pivot,10.08,0.79,,0.854,0.854,,0.58,uptrend,0.4361,0.323,0.1651,0.5137,-0.063,True
TPLT,2026-01-13,pivot,14.47,2.28,,0.424,0.424,,0.21,uptrend,-0.028,-0.1481,-0.1408,0.0647,-0.2121,True
TPLT,2026-01-15,pivot,12.68,6.89,,0.774,0.774,,0.52,uptrend,0.0037,-0.0254,-0.1612,0.191,-0.1791,True
TPLT,2026-01-19,pivot,13.01,4.28,,1.0,1.0,,3.81,uptrend,-0.102,-0.1337,-0.2412,0.0999,-0.2688,True
TPLT,2026-01-26,pivot,12.38,0.97,,0.642,0.642,,0.45,uptrend,-0.0661,-0.0371,-0.2883,0.0215,-0.3224,True
TPLT,2026-01-29,pivot,12.51,0.11,,0.56,0.56,,0.9,uptrend,-0.0452,-0.1674,-0.2289,0.0185,-0.3244,True
TPLT,2026-02-06,pivot,12.42,2.5,,0.696,0.696,,0.25,uptrend,-0.1504,-0.2184,-0.2789,0.0393,-0.3908,True
TPLT,2026-04-16,pivot,10.32,0.58,,0.684,0.684,,2.57,uptrend,-0.0044,0.1211,,0.3947,-0.1447,True
TPLT,2026-04-23,pivot,10.14,0.2,,0.842,0.842,,1.3,uptrend,0.1036,,,0.3731,-0.0492,False
TPLT,2026-04-29,pivot,12.37,0.92,,0.53,0.53,,0.22,uptrend,0.1997,,,0.2307,-0.0728,True
TPLT,2026-04-30,pivot,12.27,2.39,,0.825,0.825,,0.47,uptrend,,,,0.2278,-0.0687,True
TPLT,2026-05-05,pivot,12.19,1.07,,0.684,0.684,,0.58,uptrend,,,,0.139,-0.0666,True
TREET,2020-04-30,pivot,16.61,0.08,0.455,0.455,0.455,0.273,0.9,uptrend,-0.0385,-0.0227,0.0356,0.1195,-0.0531,False
TREET,2020-05-04,pivot,16.58,1.71,0.818,0.818,0.818,0.073,0.39,uptrend,-0.0178,0.0688,0.0552,0.1395,-0.0362,False
TREET,2020-05-20,pivot,17.99,2.15,0.414,0.414,0.414,0.843,1.03,uptrend,0.0011,0.023,0.0158,0.1366,-0.041,False
TREET,2020-06-11,pivot,18.72,2.88,0.538,0.538,0.538,0.351,3.53,uptrend,-0.0995,-0.1375,-0.0582,-0.0418,-0.1587,True
TREET,2020-06-22,pivot,18.0,1.35,0.742,0.742,0.742,0.076,0.38,uptrend,-0.0282,0.0385,0.2058,0.2215,-0.0499,False
TREET,2020-09-14,pivot,28.23,1.51,0.538,0.677,0.677,0.138,0.68,uptrend,-0.0608,-0.1777,-0.1478,0.0137,-0.3399,True
